step,node,type,q_pred,q_pred_mean,q_pred_std,q_pred_lcb,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,score_pred_mean,score_pred_std,score_pred_lcb,reward_pred,reward_pred_mean,reward_pred_std,reward_pred_lcb,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,return_pred_mean,return_pred_std,return_pred_lcb,guarded_reward,guarded_reward_mean,guarded_reward_std,guarded_reward_lcb,guarded_reward_context,hard_reduction_total_pred,hard_reduction_total_pred_mean,hard_reduction_total_pred_std,hard_reduction_total_pred_lcb,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,derived_hard_reduction_hybrid_pred_mean,derived_hard_reduction_hybrid_pred_std,derived_hard_reduction_hybrid_pred_lcb,hybrid_pred,hybrid_pred_mean,hybrid_pred_std,hybrid_pred_lcb,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_mean,bounded_residual_hybrid_pred_std,bounded_residual_hybrid_pred_lcb,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
482,N7552,observe,1.0341808795928955,1.0341808795928955,1.7197265625,-0.2556140422821045,6.938294360041618,5.999999999999999,6.938294360041618,6.6098913340270515,1.0341808795928955,1.0341808795928955,1.7197265625,-0.2556140422821045,-0.012155006639659405,-0.012155006639659405,0.3795872628688812,-0.2968454537913203,5.326124136298895,4.453073740005493,-0.00012155006639659405,-0.42992517352104187,-0.09776300936937332,-0.09776300936937332,0.22403572499752045,-0.26578980311751366,-0.25191792845726013,-0.25191792845726013,0.266376256942749,-0.4517001211643219,4.894435864388942,-0.03365692123770714,-0.03365692123770714,0.06982279568910599,-0.08602401800453663,-0.0683479979634285,-0.028831418603658676,109113.015625,41092.63671875,68020.375,108946.3203125,40932.2265625,68014.09375,0.001527730724774301,0.0039036229718476534,9.234365279553458e-05,-0.0834042951464653,-0.0834042951464653,0.19166824221611023,-0.22715547680854797,-3.4756100177764893,-3.4756100177764893,6.823264122009277,-8.593058109283447,7.178874720931054,-3.3931713104248047,-3.3931713104248047,6.940506935119629,-8.598551511764526,7.178874720931054,4.639012192189694,5.057760269865394,-0.2556140422821045,-93.13485122285783,-93.13485122285783,greedy,-0.2556140422821045,0.0,hard_fault_cluster
483,N7522,observe,0.9936267733573914,0.9936267733573914,1.66768479347229,-0.25713682174682617,7.187857931852341,5.999999999999999,7.187857931852341,6.772107655704022,0.9936267733573914,0.9936267733573914,1.66768479347229,-0.25713682174682617,-0.022265702486038208,-0.022265702486038208,0.3802339434623718,-0.3074411600828171,5.522979625761509,4.461191415786743,-0.00022265702486038208,-0.4333644211292267,-0.09730563312768936,-0.09730563312768936,0.22454799711704254,-0.26571663096547127,-0.2617886960506439,-0.2617886960506439,0.2592654228210449,-0.4562377631664276,4.932693274617195,-0.03351640701293945,-0.03351640701293945,0.06956645101308823,-0.08569124527275562,-0.06804346293210983,-0.02938961796462536,108946.3046875,40932.1875,68014.1171875,108906.640625,40890.515625,68016.125,0.000364069826900959,0.0010180710814893246,-2.9520526368287392e-05,0.06047312915325165,0.06047312915325165,0.1134452223777771,-0.024610787630081177,-3.4712116718292236,-3.4712116718292236,6.80626106262207,-8.575907468795776,7.215001851320267,-3.38153338432312,-3.38153338432312,6.917035102844238,-8.569309711456299,7.215001851320267,4.7333161503076555,5.152537810355424,-0.25713682174682617,-93.39198804460466,-93.39198804460466,greedy,-0.25713682174682617,0.0,hard_fault_cluster
484,N18386,observe,0.6981146931648254,0.6981146931648254,1.4959203004837036,-0.42382553219795227,6.6887855052948,5.355773687362671,6.464348268508911,6.229035346508026,0.6981146931648254,0.6981146931648254,1.4959203004837036,-0.42382553219795227,-0.1283644437789917,-0.1283644437789917,0.3695031702518463,-0.40549182146787643,4.691833755373954,0.3625977516174317,-0.001283644437789917,-0.43580248951911926,-0.10019779205322266,-0.10019779205322266,0.22172653675079346,-0.26649269461631775,-0.3663661777973175,-0.3663661777973175,0.10594524443149567,-0.44582511112093925,4.090939851999282,-0.048149313777685165,-0.048149313777685165,0.09215876460075378,-0.1172683872282505,-0.06412360817193985,-0.019556451588869095,108906.703125,40890.4296875,68016.2734375,108918.7109375,40899.7734375,68018.9375,-0.0001102577880374156,-0.00022850700770504773,-3.9168015064205974e-05,-0.09919168800115585,-0.09919168800115585,0.4549400806427002,-0.440396748483181,-5.043493747711182,-5.043493747711182,9.172386169433594,-11.922783374786377,7.064248368740081,-4.872071743011475,-4.872071743011475,9.204060554504395,-11.77511715888977,7.064248368740081,4.3128759384155275,3.2044624143838885,-0.42382553219795227,-93.81581357680261,-93.81581357680261,greedy,-0.42382553219795227,0.0,hard_fault_cluster
485,N15362,observe,1.532432198524475,1.532432198524475,2.2737369537353516,-0.17287051677703857,7.155126059055328,5.999999999999999,7.155126059055328,6.7508319383859625,1.532432198524475,1.532432198524475,2.2737369537353516,-0.17287051677703857,0.1478538066148758,0.1478538066148758,0.49529796838760376,-0.22361966967582703,6.230935354232788,4.996608877182006,0.0014785380661487579,-0.43835458159446716,-0.08734951168298721,-0.08734951168298721,0.23785093426704407,-0.26573771238327026,-0.2167317420244217,-0.2167317420244217,0.3267093002796173,-0.4617637172341347,5.20554830789566,-0.004079533275216818,-0.004079533275216818,0.034461621195077896,-0.02992574917152524,-0.06747584789991379,-0.02788630500435829,108918.625,40899.765625,68018.859375,108875.515625,40840.5234375,68034.9921875,0.00039579434087499976,0.0014484724961221218,-0.00023718146258033812,1.7686643600463867,1.7686643600463867,2.636594772338867,-0.20878171920776367,-0.3474489748477936,-0.3474489748477936,3.3365097045898438,-2.8498312532901764,7.457847976684571,-0.3928273618221283,-0.3928273618221283,3.408369541168213,-2.949104517698288,7.457847976684571,5.948304438591003,5.9663978850841515,-0.17287051677703857,-93.98868409357965,-93.98868409357965,greedy,-0.17287051677703857,0.0,hard_fault_cluster
486,N14361,observe,1.000367283821106,1.000367283821106,1.6762152910232544,-0.25679418444633484,6.387129294872285,5.999999999999999,5.550874626636506,5.907293884158134,1.000367283821106,1.000367283821106,1.6762152910232544,-0.25679418444633484,-0.03257721662521362,-0.03257721662521362,0.3915402293205261,-0.3262323886156082,4.3293528327345845,3.960155582427978,-0.00032577216625213624,-0.44167783856391907,-0.0969017744064331,-0.0969017744064331,0.22978493571281433,-0.26924047619104385,-0.27213332056999207,-0.27213332056999207,0.26824530959129333,-0.47331730276346207,4.133529301285743,-0.03600292280316353,-0.03600292280316353,0.07170306146144867,-0.08978021889925003,-0.06849312782287598,-0.03731248900294304,108875.296875,40840.390625,68034.90625,108884.8046875,40851.4765625,68033.328125,-8.732754940865561e-05,-0.00027144543128088117,2.319581290066708e-05,-1.4855455160140991,-1.4855455160140991,2.0182175636291504,-2.999208688735962,-3.7297708988189697,-3.7297708988189697,7.01460599899292,-8.99072539806366,7.03851576924324,-3.632661819458008,-3.632661819458008,7.1292619705200195,-8.979608297348022,7.03851576924324,4.160545316338539,4.749700125604868,-0.25679418444633484,-94.24547827802598,-94.24547827802598,greedy,-0.25679418444633484,0.0,hard_fault_cluster
487,N18593,observe,2.253960371017456,2.253960371017456,1.6663061380386353,1.0042307674884796,7.284934240579606,5.999999999999999,7.284934240579606,6.835207256376743,2.253960371017456,2.253960371017456,1.6663061380386353,1.0042307674884796,0.23196059465408325,0.23196059465408325,0.5659052133560181,-0.1924683153629303,6.334865111708641,5.007463264465332,0.0023196059465408325,-0.4425845444202423,-0.08032439649105072,-0.08032439649105072,0.23785491287708282,-0.25871558114886284,-0.21517975628376007,-0.21517975628376007,0.33777517080307007,-0.4685111343860626,4.865464706420898,0.0015396103262901306,0.0015396103262901306,0.04038909450173378,-0.028752210550010204,-0.06864119321107864,-0.037984661757946014,108884.7890625,40851.46875,68033.3203125,108885.875,40854.484375,68031.390625,-9.973270607588347e-06,-7.381925388472155e-05,2.8363858291413635e-05,1.6365610361099243,1.6365610361099243,2.4320120811462402,-0.18744802474975586,0.30559730529785156,0.30559730529785156,4.075189113616943,-2.750794529914856,7.410008330345153,0.1918700486421585,0.1918700486421585,4.037143707275391,-2.8359877318143845,7.410008330345153,5.9537316322326665,5.969925560951233,1.0042307674884796,-93.2412475105375,-93.2412475105375,greedy,1.0042307674884796,0.0,hard_fault_cluster
488,N2045,observe,0.6365131139755249,0.6365131139755249,1.1481600999832153,-0.2246069610118866,5.5646714717149734,4.110978376865386,3.4459150940179826,4.616169054061174,0.6365131139755249,0.6365131139755249,1.1481600999832153,-0.2246069610118866,-0.1774013787508011,-0.1774013787508011,0.41401106119155884,-0.4879096746444702,3.506074501276016,0.5915188074111939,-0.001774013787508011,-0.43431344628334045,-0.09535916894674301,-0.09535916894674301,0.22357502579689026,-0.2630404382944107,-0.4194246530532837,-0.4194246530532837,0.10616447776556015,-0.4990480113774538,3.368069371581077,-0.06258032470941544,-0.06258032470941544,0.10202217102050781,-0.1390969529747963,-0.07311810553073883,-0.047811705619096756,108885.65625,40854.12109375,68031.53125,109143.453125,41084.21484375,68059.234375,-0.0023675926495343447,-0.005632081534713507,-0.0004072100855410099,-0.5079420208930969,-0.5079420208930969,1.7635449171066284,-1.8306007087230682,-6.5307936668396,-6.5307936668396,10.216954231262207,-14.193509340286255,6.881486383676529,-6.326222896575928,-6.326222896575928,10.204873085021973,-13.979877710342407,6.881486383676529,3.7606391549110416,2.6939288800954824,-0.2246069610118866,-93.46585447154939,-93.46585447154939,greedy,-0.2246069610118866,0.0,hard_fault_cluster
489,N18487,observe,0.7170349955558777,0.7170349955558777,1.3772399425506592,-0.3158949613571167,6.387295076251029,5.22975833415985,6.122492453455925,6.142705425471067,0.7170349955558777,0.7170349955558777,1.3772399425506592,-0.3158949613571167,-0.14888982474803925,-0.14888982474803925,0.3853638470172882,-0.4379127100110054,4.4514941915869715,1.9553566992282865,-0.0014888982474803925,-0.4356648325920105,-0.09636125713586807,-0.09636125713586807,0.22110171616077423,-0.26218754425644875,-0.385685533285141,-0.385685533285141,0.09646350145339966,-0.45803315937519073,4.319946511983871,-0.053976964205503464,-0.053976964205503464,0.09608286619186401,-0.12603911384940147,-0.06453560292720795,-0.029171142727136612,109143.28125,41084.1875,68059.09375,108977.984375,40949.4921875,68028.4921875,0.0015144943026825786,0.003278519492596388,0.00044963223626837134,-0.38165655732154846,-0.38165655732154846,0.6741272807121277,-0.8872520178556442,-5.642947673797607,-5.642947673797607,9.58864974975586,-12.834434986114502,7.161136705875396,-5.459009170532227,-5.459009170532227,9.60240364074707,-12.66081190109253,7.161136705875396,4.580958127975465,3.865139780491591,-0.3158949613571167,-93.78174943290651,-93.78174943290651,greedy,-0.3158949613571167,0.0,hard_fault_cluster
490,N18501,observe,0.7151077389717102,0.7151077389717102,1.4432929754257202,-0.36736199259757996,6.544114863872529,5.287353229522704,6.544114863872529,6.353674661517143,0.7151077389717102,0.7151077389717102,1.4432929754257202,-0.36736199259757996,-0.14761503040790558,-0.14761503040790558,0.38374853134155273,-0.43542642891407013,5.064225366711616,1.9416128873825071,-0.0014761503040790558,-0.4173453152179718,-0.10520827025175095,-0.10520827025175095,0.22229263186454773,-0.27192774415016174,-0.3838408887386322,-0.3838408887386322,0.102024145424366,-0.4603589978069067,4.901025832295417,-0.05099893733859062,-0.05099893733859062,0.0949937254190445,-0.12224423140287399,-0.06265632808208466,-0.01761438138782978,108977.9765625,40949.4609375,68028.515625,108917.265625,40875.5546875,68041.7109375,0.0005570936482399702,0.0018048161873593926,-0.0001939673675224185,-0.29225873947143555,-0.29225873947143555,0.3683251738548279,-0.5685026198625565,-5.35271692276001,-5.35271692276001,9.465967178344727,-12.452192306518555,7.231261292695999,-5.16309928894043,-5.16309928894043,9.489968299865723,-12.280575513839722,7.231261292695999,4.797397580742836,3.854332770854235,-0.36736199259757996,-94.14911142550409,-94.14911142550409,greedy,-0.36736199259757996,0.0,hard_fault_cluster
491,N18480,observe,0.7203328013420105,0.7203328013420105,1.4840022325515747,-0.39266887307167053,6.7995878696441645,5.389699101448058,6.7995878696441645,6.519732115268707,0.7203328013420105,0.7203328013420105,1.4840022325515747,-0.39266887307167053,-0.14296139776706696,-0.14296139776706696,0.3824509084224701,-0.4297995790839195,5.446974708437919,2.303014540672302,-0.0014296139776706696,-0.41804230213165283,-0.1063363328576088,-0.1063363328576088,0.2209954559803009,-0.2720829248428345,-0.3789956867694855,-0.3789956867694855,0.1097533255815506,-0.4613106809556484,5.104467884302139,-0.04923931136727333,-0.04923931136727333,0.0932687371969223,-0.11919086426496506,-0.0627327710390091,-0.01620372198522091,108917.234375,40875.53515625,68041.703125,108905.1875,40856.19140625,68048.9921875,0.00011060577526222914,0.00047323538456112146,-0.0001071263977792114,-0.277498722076416,-0.277498722076416,0.3373761773109436,-0.5305308550596237,-5.173229217529297,-5.173229217529297,9.286334037780762,-12.137979745864868,7.27025892496109,-4.986255645751953,-4.986255645751953,9.315643310546875,-11.97298812866211,7.27025892496109,4.939690333604813,3.952550623714924,-0.39266887307167053,-94.54178029857576,-94.54178029857576,greedy,-0.39266887307167053,0.0,hard_fault_cluster
492,N1271,observe,1.59996497631073,1.59996497631073,2.2977402210235596,-0.1233401894569397,7.541381222009658,5.999999999999999,7.541381222009658,7.001897794306277,1.59996497631073,1.59996497631073,2.2977402210235596,-0.1233401894569397,0.15427592396736145,0.15427592396736145,0.5246871113777161,-0.2392394095659256,7.453846138715743,5.901960706710815,0.0015427592396736146,-0.41843312978744507,-0.09618201106786728,-0.09618201106786728,0.23520691692829132,-0.27258719876408577,-0.22615669667720795,-0.22615669667720795,0.33338087797164917,-0.4761923551559448,6.164338638782501,-0.001617471338249743,-0.001617471338249743,0.03067106008529663,-0.024620766402222216,-0.06689024716615677,-0.02668916806578636,108905.28125,40856.26171875,68049.0234375,108889.7578125,40832.5546875,68057.203125,0.0001425407244823873,0.0005802545347250998,-0.00012020286521874368,1.4660569429397583,1.4660569429397583,2.412600517272949,-0.3433934450149536,-0.10365311056375504,-0.10365311056375504,3.0280239582061768,-2.3746710792183876,7.573066234588623,-0.14722363650798798,-0.14722363650798798,3.0437774658203125,-2.4300567358732224,7.573066234588623,6.400980353355409,6.2606372296810155,-0.1233401894569397,-94.6651204880327,-94.6651204880327,greedy,-0.1233401894569397,0.0,hard_fault_cluster
493,N14332,observe,0.6866663098335266,0.6866663098335266,1.4690293073654175,-0.4151056706905365,5.617921021580696,5.178244495391846,4.4070255070924755,5.053429245501757,0.6866663098335266,0.6866663098335266,1.4690293073654175,-0.4151056706905365,-0.16026978194713593,-0.16026978194713593,0.390617311000824,-0.4532327651977539,3.978969739377499,0.9828597545623778,-0.0016026978194713592,-0.4191141426563263,-0.1086125373840332,-0.1086125373840332,0.21981094777584076,-0.2734707482159138,-0.3971015214920044,-0.3971015214920044,0.10294363647699356,-0.47430924884974957,3.9738967385888095,-0.054929833859205246,-0.054929833859205246,0.10140674561262131,-0.13098489306867123,-0.0632808655500412,-0.01717379316687584,108889.84375,40832.625,68057.21875,108894.6640625,40848.1484375,68046.515625,-4.4267788325669244e-05,-0.0003801724233198911,0.0001572665642015636,-1.4182997941970825,-1.4182997941970825,2.0989856719970703,-2.9925390481948853,-5.761865615844727,-5.761865615844727,10.113174438476562,-13.346746444702148,6.992855573296547,-5.560203552246094,-5.560203552246094,10.132807731628418,-13.159809350967407,6.992855573296547,4.096382224559784,3.3814292329549795,-0.4151056706905365,-95.08022615872324,-95.08022615872324,greedy,-0.4151056706905365,0.0,hard_fault_cluster
494,N2096,observe,0.5918971300125122,0.5918971300125122,1.4152075052261353,-0.46950849890708923,5.938386631011962,4.2600009560585015,6.475526618957519,5.959951310157775,0.5918971300125122,0.5918971300125122,1.4152075052261353,-0.46950849890708923,-0.15391242504119873,-0.15391242504119873,0.3961441218852997,-0.4510205164551735,4.771456900238991,0.7449721336364745,-0.0015391242504119874,-0.4088902771472931,-0.11052980273962021,-0.11052980273962021,0.21978025138378143,-0.2753649912774563,-0.3909702003002167,-0.3909702003002167,0.1358821541070938,-0.49288181588053703,4.643042672276497,-0.053492914885282516,-0.053492914885282516,0.09319361299276352,-0.12338812462985516,-0.0707504078745842,-0.03437668830156326,108894.4609375,40847.890625,68046.5703125,109122.75,41044.4140625,68078.3359375,-0.0020964250434190035,-0.004811103921383619,-0.00046682183165103197,-0.43468520045280457,-0.43468520045280457,0.5400028228759766,-0.839687317609787,-5.613733768463135,-5.613733768463135,9.287254333496094,-12.579174518585205,7.098581186532974,-5.415401935577393,-5.415401935577393,9.310083389282227,-12.397964477539062,7.098581186532974,4.443485331535339,2.6368925037980078,-0.46950849890708923,-95.54973465763032,-95.54973465763032,greedy,-0.46950849890708923,0.0,hard_fault_cluster
495,N14436,observe,1.520107626914978,1.520107626914978,2.420457124710083,-0.29523521661758423,7.698724043369293,5.999999999999999,7.698724043369293,7.10417062819004,1.520107626914978,1.520107626914978,2.420457124710083,-0.29523521661758423,0.18606078624725342,0.18606078624725342,0.5623049736022949,-0.23566794395446777,7.698724043369293,5.999999999999999,0.0018606078624725342,-0.4035349190235138,-0.10438722372055054,-0.10438722372055054,0.2334485948085785,-0.2794736698269844,-0.23323743045330048,-0.23323743045330048,0.3320622742176056,-0.48228413611650467,6.656467247009277,-0.004057822283357382,-0.004057822283357382,0.034926675260066986,-0.03025282872840762,-0.08585285395383835,-0.05496329814195633,109122.859375,41044.546875,68078.3125,109268.734375,41133.703125,68135.03125,-0.0013367959763854742,-0.002172182546928525,-0.0008331397548317909,1.7485170364379883,1.7485170364379883,2.8419857025146484,-0.38297224044799805,-0.3241086006164551,-0.3241086006164551,3.765847682952881,-3.1484943628311157,7.639905414581299,-0.38536372780799866,-0.38536372780799866,3.5495545864105225,-3.0475296676158905,7.639905414581299,6.45,6.2924999999999995,-0.29523521661758423,-95.84496987424791,-95.84496987424791,greedy,-0.29523521661758423,0.0,hard_fault_cluster
496,N3914,observe,1.7418051958084106,1.7418051958084106,2.7063331604003906,-0.2879446744918823,7.770865631103516,5.999999999999999,6.8001236152648925,6.776743845939636,1.7418051958084106,1.7418051958084106,2.7063331604003906,-0.2879446744918823,0.27587077021598816,0.27587077021598816,0.6328228712081909,-0.19874638319015503,7.770865631103516,5.999999999999999,0.0027587077021598815,-0.39749541878700256,-0.10862698405981064,-0.10862698405981064,0.23320870101451874,-0.2835335098206997,-0.22369219362735748,-0.22369219362735748,0.31925079226493835,-0.46313028782606125,5.796299028396606,0.004470167215913534,0.004470167215913534,0.03480755537748337,-0.021635499317198992,-0.0866178497672081,-0.05494377017021179,109268.8828125,41133.8203125,68135.0625,109387.09375,41240.375,68146.71875,-0.0010818353621289134,-0.00259043974801898,-0.000171075647813268,0.6786789298057556,0.6786789298057556,1.1892658472061157,-0.21327045559883118,0.6142606735229492,0.6142606735229492,3.971132278442383,-2.364088535308838,7.519481863975525,0.48882779479026794,0.48882779479026794,3.5928690433502197,-2.205823987722397,7.519481863975525,6.45,6.2924999999999995,-0.2879446744918823,-96.13291454873979,-96.13291454873979,greedy,-0.2879446744918823,0.0,hard_fault_cluster
497,N4466,observe,0.7877593040466309,0.7877593040466309,1.106437087059021,-0.04206851124763489,6.7395459592342375,5.773400259017944,6.7395459592342375,6.480704873502254,0.7877593040466309,0.7877593040466309,1.106437087059021,-0.04206851124763489,-0.12622247636318207,-0.12622247636318207,0.4035094082355499,-0.4288545325398445,4.99380511879921,1.8543921470642086,-0.0012622247636318207,-0.38459810614585876,-0.114384226500988,-0.114384226500988,0.21592164039611816,-0.27632545679807663,-0.3767075538635254,-0.3767075538635254,0.10208489745855331,-0.4532712269574404,4.47254222035408,-0.060247477144002914,-0.060247477144002914,0.09765772521495819,-0.13349077105522156,-0.07666583359241486,-0.042076703161001205,109390.0625,41242.28125,68147.78125,109475.046875,41393.36328125,68081.6875,-0.0007768929935991764,-0.0036632802803069353,0.0009698591893538833,-2.132225751876831,-2.132225751876831,2.730329990386963,-4.179973244667053,-6.265354156494141,-6.265354156494141,9.781435012817383,-13.601430416107178,7.054755544662476,-6.084899425506592,-6.084899425506592,9.76850414276123,-13.411277532577515,7.054755544662476,4.346139919757843,3.7458534127473833,-0.04206851124763489,-96.17498305998743,-96.17498305998743,greedy,-0.04206851124763489,0.0,hard_fault_cluster
498,N5290,observe,0.7374911308288574,0.7374911308288574,1.4913665056228638,-0.3810337483882904,6.803450107574463,5.019075894355773,6.803450107574463,6.5222425699234,0.7374911308288574,0.7374911308288574,1.4913665056228638,-0.3810337483882904,-0.10976597666740417,-0.10976597666740417,0.36267566680908203,-0.3817727267742157,5.535303619503974,2.3726350188255307,-0.0010976597666740417,-0.4141254127025604,-0.11198017746210098,-0.11198017746210098,0.21590381860733032,-0.2739080414175987,-0.348206490278244,-0.348206490278244,0.08630427718162537,-0.41293469816446304,5.254479132294655,-0.04997660219669342,-0.04997660219669342,0.09432926774024963,-0.12072355300188065,-0.0624745637178421,-0.012513412162661552,109471.9921875,41391.3828125,68080.609375,109213.6953125,41180.390625,68033.3046875,0.0023594789672642946,0.005097490735352039,0.0006948334630578756,-0.11608684062957764,-0.11608684062957764,1.1045660972595215,-0.9445114135742188,-5.219406604766846,-5.219406604766846,9.396645545959473,-12.26689076423645,7.2782468092441555,-5.053096771240234,-5.053096771240234,9.42290210723877,-12.120273351669312,7.2782468092441555,4.972677019238472,3.922872698158026,-0.3810337483882904,-96.55601680837572,-96.55601680837572,greedy,-0.3810337483882904,0.0,hard_fault_cluster
499,N5286,observe,0.5499141812324524,0.5499141812324524,1.3985728025436401,-0.4990154206752777,6.818841910362244,4.469674390554427,6.818841910362244,6.532247241735458,0.5499141812324524,0.5499141812324524,1.3985728025436401,-0.4990154206752777,-0.12147592753171921,-0.12147592753171921,0.3722265362739563,-0.40064582973718643,5.630495828390122,2.3268527746200562,-0.0012147592753171922,-0.4384407103061676,-0.1115633025765419,-0.1115633025765419,0.21631492674350739,-0.27379949763417244,-0.36006245017051697,-0.36006245017051697,0.10039100050926208,-0.43535570055246353,5.331929210424423,-0.052482616156339645,-0.052482616156339645,0.0921328216791153,-0.12158223241567612,-0.0712815374135971,-0.02487778663635254,109213.6875,41180.375,68033.3125,109419.125,41347.25,68071.875,-0.0018810599576681852,-0.004052294418215752,-0.0005668179364874959,-0.21562433242797852,-0.21562433242797852,0.22027802467346191,-0.38083285093307495,-5.4813008308410645,-5.4813008308410645,9.188725471496582,-12.372844934463501,7.27396006822586,-5.306520938873291,-5.306520938873291,9.206085205078125,-12.211084842681885,7.27396006822586,5.00509689450264,3.52714251101017,-0.4990154206752777,-97.055032229051,-97.055032229051,greedy,-0.4990154206752777,0.0,hard_fault_cluster
500,N5292,observe,0.5135238766670227,0.5135238766670227,1.38870108127594,-0.5280019342899323,6.930062919855118,4.528962385654449,6.930062919855118,6.604540897905826,0.5135238766670227,0.5135238766670227,1.38870108127594,-0.5280019342899323,-0.11270502954721451,-0.11270502954721451,0.3658628463745117,-0.3871021643280983,5.767980793118476,2.3907193660736086,-0.0011270502954721451,-0.4597969353199005,-0.11122175306081772,-0.11122175306081772,0.21670709550380707,-0.273752074688673,-0.3519858419895172,-0.3519858419895172,0.09868725389242172,-0.4260012824088335,5.3744626992940905,-0.05134076997637749,-0.05134076997637749,0.09048279374837875,-0.11920286528766155,-0.07311221212148666,-0.023751379922032356,109419.015625,41347.15625,68071.859375,109471.4453125,41410.984375,68060.4609375,-0.0004791643004864454,-0.0015437125694006681,0.00016744712775107473,-0.18139131367206573,-0.18139131367206573,0.22294437885284424,-0.3485995978116989,-5.358004093170166,-5.358004093170166,9.022161483764648,-12.124625205993652,7.286916044950486,-5.19005823135376,-5.19005823135376,9.040718078613281,-11.97059679031372,7.286916044950486,5.044171568751335,3.5144167569279676,-0.5280019342899323,-97.58303416334093,-97.58303416334093,greedy,-0.5280019342899323,0.0,hard_fault_cluster
501,N5289,observe,0.5038872957229614,0.5038872957229614,1.3939472436904907,-0.5415731370449066,7.030105948448181,4.547814774513244,7.030105948448181,6.669568866491318,0.5038872957229614,0.5038872957229614,1.3939472436904907,-0.5415731370449066,-0.10238131135702133,-0.10238131135702133,0.3579588234424591,-0.37085042893886566,5.7516185092926015,2.295306587219238,-0.0010238131135702133,-0.47792914509773254,-0.11114110797643661,-0.11114110797643661,0.21683350205421448,-0.2737662345170975,-0.341778427362442,-0.341778427362442,0.09744627773761749,-0.41486313566565514,5.270938329696655,-0.04977734014391899,-0.04977734014391899,0.08908278495073318,-0.11658942885696888,-0.07397869974374771,-0.020899586379528046,109471.4609375,41410.9921875,68060.46875,109476.5390625,41429.4296875,68047.109375,-4.638766040443443e-05,-0.0004452320281416178,0.0001962868554983288,-0.1591833233833313,-0.1591833233833313,0.23058827221393585,-0.3321245275437832,-5.191256046295166,-5.191256046295166,8.877811431884766,-11.84961462020874,7.280215864181519,-5.0311150550842285,-5.0311150550842285,8.89966106414795,-11.70586085319519,7.280215864181519,4.996467006206513,3.4676020230352878,-0.5415731370449066,-98.12460730038583,-98.12460730038583,greedy,-0.5415731370449066,0.0,hard_fault_cluster
502,N5287,observe,0.5064308047294617,0.5064308047294617,1.406217336654663,-0.5482321977615356,6.971799302101136,4.599023616313934,6.971799302101136,6.631669546365738,0.5064308047294617,0.5064308047294617,1.406217336654663,-0.5482321977615356,-0.0914992019534111,-0.0914992019534111,0.350076287984848,-0.3540564179420471,5.577164227068424,2.1583613872528074,-0.000914992019534111,-0.49244827032089233,-0.111289381980896,-0.111289381980896,0.21706515550613403,-0.2740882486104965,-0.3309619724750519,-0.3309619724750519,0.09874000400304794,-0.40501697547733784,5.127397930026055,-0.04804717376828194,-0.04804717376828194,0.08744600415229797,-0.11363167688250542,-0.07456362247467041,-0.017976421862840652,109476.5625,41429.4296875,68047.1328125,109474.5,41438.25,68036.25,1.883964978333097e-05,-0.0002128996857209131,0.00015993051056284457,-0.14186090230941772,-0.14186090230941772,0.21313214302062988,-0.30171000957489014,-5.007506847381592,-5.007506847381592,8.707802772521973,-11.538358926773071,7.267643455266953,-4.855414867401123,-4.855414867401123,8.734418869018555,-11.406229019165039,7.267643455266953,4.9306771725416185,3.431345559954644,-0.5482321977615356,-98.67283949814737,-98.67283949814737,greedy,-0.5482321977615356,0.0,hard_fault_cluster
503,N5288,observe,0.5110560059547424,0.5110560059547424,1.4177271127700806,-0.552239328622818,6.907059323787689,4.641189193725586,6.907059323787689,6.589588560461998,0.5110560059547424,0.5110560059547424,1.4177271127700806,-0.552239328622818,-0.08226495236158371,-0.08226495236158371,0.3429722189903259,-0.33949411660432816,5.40042823433876,2.401024496555328,-0.000822649523615837,-0.5046439170837402,-0.11124423146247864,-0.11124423146247864,0.21722960472106934,-0.27416643500328064,-0.32160183787345886,-0.32160183787345886,0.09943774342536926,-0.3961801454424858,4.979481568336486,-0.0467308945953846,-0.0467308945953846,0.08630917966365814,-0.1114627793431282,-0.0749220922589302,-0.015269719064235687,109474.6484375,41438.2890625,68036.359375,109466.8984375,41439.1953125,68027.703125,7.079264469211921e-05,-2.1869869669899344e-05,0.0001272297668037936,-0.12661714851856232,-0.12661714851856232,0.19899126887321472,-0.27586060017347336,-4.866598606109619,-4.866598606109619,8.588696479797363,-11.308120965957642,7.2535671043396,-4.721466541290283,-4.721466541290283,8.619404792785645,-11.186020135879517,7.2535671043396,4.869155859947204,3.3319274974614377,-0.552239328622818,-99.22507882677019,-99.22507882677019,greedy,-0.552239328622818,0.0,hard_fault_cluster
