[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p20_decay_16
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 budgets=iscas99__b15_1:278
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:16:04 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=275 node=N8470 type=observe q_typed_residual_context=7.193578 sequence=908.715255
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=276 node=N4758 type=observe q_typed_residual_context=2.330073 sequence=911.045329
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=277 node=N2207 type=observe q_typed_residual_context=5.309173 sequence=916.354501
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] [plan] step=278 node=N2222 type=observe q_typed_residual_context=6.395125 sequence=922.749627
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p20_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:18:49 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=165.169 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p20_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:18:49 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [eval iscas99__b15_1] {
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [eval iscas99__b15_1]   "records": 2,
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p20_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p20_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [eval iscas99__b15_1] }
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:18:55 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12209000000000003 plan_sec=165.169 eval_sec=6.588 total_sec=171.771
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.20/d16] [gmean] 2026-07-21T10:18:55 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12209000000000003 positives=1 negatives=0 elapsed=171.772
