[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p02_decay_16
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 budgets=iscas99__b15_1:278
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:12:59 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=275 node=N7425 type=observe q_typed_residual_context=4.801659 sequence=807.276678
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=276 node=N1348 type=observe q_typed_residual_context=5.705258 sequence=812.981936
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=277 node=N8470 type=observe q_typed_residual_context=6.751275 sequence=819.733211
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=278 node=N2214 type=observe q_typed_residual_context=5.541024 sequence=825.274235
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p02_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:15:47 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=167.368 plan_csv=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p02_decay_16/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:15:47 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [eval iscas99__b15_1] {
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [eval iscas99__b15_1]   "records": 2,
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p02_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist_sa/epoch_012/q_typed_residual_context/alpha_0p02_decay_16/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [eval iscas99__b15_1] }
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:15:53 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12317000000000011 plan_sec=167.368 eval_sec=6.813 total_sec=174.195
[b15-round6/cone_toplist_sa/epoch_012/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:15:53 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12317000000000011 positives=1 negatives=0 elapsed=174.196
