* Log file for the circuit netlist_full_scan.bench.
test  470: 01111111001111010111011100010001011101011011110011111011110100100001100111001000000011101011111101000111100011011010010110001110110110100101010000101100000000011000010011001101110010110011000101010100000110100110111011111100011101111011100101111100111110101110111011000000000110111000001010000010111111000010001101010111000101111111011110110011001010100111110100000111101011011110001000101011110110101010111010111001100001000011000010000111010110110111001100111010011010111011000110000 11000100101101101110001101001011011000101000101111110101110000000100111101101101010111100000101111100101010011110101000100011110101010101101111000000111010111110101001100101101001100110111000001010101000110011010011101100110010000110000000001101000010000011011101110101111100111110100111011110111000111111011101100101011110110001100001100000101111011101001101110001100010000000101000101001001111001100111111010000001110010011100111001010011010111000    1 faults detected
test  471: 00101100010111000111011010000100101110111101111111010100001011101001111010001001101101000111100010010110100101011010110100111000100100110010100101110011011110000000000001101111001111011001010110010001001011000011100011110001001110000001100101000111010111010010010000011011000011000111101100110110000111111101011000011111000000101000110101100010100011000001100000101100111111011011001110100111011011001010110000110011000101001000010110000111110110000000011010001101110101010110111001010 01111101100100100011100101101011010100101010110111001010001011101000010101111011111100110100000110000011000101111001011100110110101010011011011111011000011111000001011110010100101110110110100100010011010100110111100111101100000000000011110110011101001101000001001001011101011100010000100100001001110100011010011000011001111101001111110001110100010001100010000000011100101000001000101001000111111001011000001011000000101101001011010110111100101010110    2 faults detected
test  472: 11101100011100010000101101000000100001100001010011111000010011110110100111110000111100111001110110101000100100110101101101011110011110010010110001001110000001100000100101101000100111101001110000110101101110100100100101101101110011000111100001011110000111010101100001000101001010100110000100110101101011100110100011000110110010100010010100100100110100011000001101110001001011011111111100000111000111011101101000010000001001110001110111010100001110011001111100001111000000011010110010010 01000010000000000000000000000000000001010101011011100111001111000011111011101111010010001110110000011000101100011000001111111110110111011100011100101001100100010000001000001100111101011111101101011000011000000100000001010001110001101110000011100100011000010000110101011100001111010000111100011001110110110100100100101001101101000100000000110000101101000110011011111100110110100111000011010011101001111000001111101100100111100010011000001101000011001    5 faults detected
test  473: 01100111101001101110101111011000011010010111011011011001010101001100100010100110101001011001111001100101000000010101100001000110101100100101011011101010111110001100110011010111110110010111011011011100010110101011000010000001001100001001001001011101101100100101100100010011100110000111111001110111010110010100000100001011010100011101011111100111101001010001110001001101111010001110111100001000010111010011100010010001001000011101010110000110111011101010011010110010110111011011101110000 01001010100110101100010000110101000000011001100111100110100101011001010001101001011110110010001110001010010111110100001111011100011001011101000000100010101101000100001110101100101101010111010001110110110111010011011111010110011001100011111010101110110101000100110100100110110111010010010010000110010000001000011010101110101100101111010100100111011100101110100101010001000010000101101111001100110011011101010011000100101001111101111100010110000111100    1 faults detected
test  474: 00001000101000000100101010101100110011101010100011101010000001010101000010010011010111000100010100100111110000101101001110101111000001001101011011000011010110111001110100010001101101100001010101100111010010010111001110010110000111010100101000111100111100011001111001001110111001000001100001101001100111110111000100011100010010110010111000001010101111101101000000001001010000010010000100000111111010001111111010001011100011100110101110111101101111011110011001101001111001000010101010110 10000100010000011110101110010110100001011001001010001000111010110010010110101110001010010000000010110111110101010000001000010010011110001011111100111011101110010101000010100010010011010110010111001101010100001101101100010001011100111011010110000110110100010011110011000111100111100010100101011100001101001110011101001101011110100011011001100000111111011000000011011111100110010010010011111111110110101110001111110010000101000001010011010011011001000    1 faults detected
test  475: 10011101001001001111001011111011000111011011111101001111100000100011100110000011101111011011011011100011001001101110011111110111011010110101001110101110010101000111001111011101001110101111110011001111010011111001101001011000000111101101110011101110001101001001011011100100001000000001000110000101111100011111001100001000110100111110111011111101110010111110000111101010100100011101110101101101011001001011111001100010101111000001111110001010100110000100000111000111100101110001011100110 11001100000000000000000000000000000001111001110110110110111101110000011100110000100101010111100001111101001110110101101011101110011010010011010100100111111011110100001011000000010000100110010111100110011111101011100101110111100111000101010011101011100100111011010010010110001110111001110110111100000011010010110011111111000101000001011001010001000010010101111111101100101010011001110100101100011100110000000111000111110111011101011111001111101001100    1 faults detected
test  476: 10010101100001111101001011000010111110000111101011100111110101111100011010001101101001110011100101001110010101001000101000101110100011001100010010010011111011100111110000000001011111100110101100110110011010000001100010001111110101011000101110100101010110011010001100001110010011010100101010100111101001000111010111100111100011111010100111101110011000011001010001010011001001010111001111010110100111110011000000000101011001111101100000111001000110111100001010110001110000000001011000010 11101110011000101110100010100010010100101000001011000010011111010111110011101110010011001010001010011000011001000010111100111010111001111100101110000010000000001101010000000101000010001110110011011001101011001111110100000000011111001110111110010010010010000110001011001101010100100001101011011101111110001000110000001011000101011110011110100100110101100101011011001100100100000110101011111001001011111100110101110110111100111101101111010001101000010    1 faults detected
test  477: 01100011001101010011001110000011111011010010010011000110100000101111001000101101111001101000001110110001001010111100000001001100010011101101011000010110001001001111011101011111101010001001010101010001111010010100001111010001010111101011011101000101000111101010001001110101010100011110100010110001010011110010010111001110100010010001001000100100001000101100000110010001100010001110000101011101110011011010101100101101010000101011110000110011100010000001101101101001001110000010111000100 10010000111001000110010000000111101010100011011100000101100111101101000000101010101011110000110110010110101000011110101000011100001011011001110100101010000001111111111010001111101000100110111100010101010100100010101111110101110111100100100011010000110001110010001010111100010100010111011010111101010001011110000101001110001111010111000010100001010001000011010101000000110101100000001011011111101100001111011100110100111110000000001001100111110111110   53 faults detected
test  478: 00111001010000111010001000100111100111010001110001110011111000101100011111011001010110010111000111000111111001010100001101101001101110110010101000010001111111001011010110111111100001101110001011110000101000000101001111000011011010101011011100000000101000110011100010111101110111001000001011000111101110001100011011100111000111110001010101011100010110010111000010011110010100010101111101111010100110001000101100111011011111001101101110100000010001000100011101110101101110010100101110001 00110001101110110010110110000101010010111000111000111010011010100110111111100110101001111001000011101001101000111111101111101010000010001100101011101101010000010010101100010000010110100111110010011000010100111000001111111011010110100111111100010000101001101000111001100010100000000111011010101011011000011110011100100000111010101100011011000101011001100101101011011101001101011100011011001000111111010101100111010111011111000101111101101000010110110    2 faults detected
test  479: 11110110100100110110110100001001000110100011010101110010101010100011011011100011111011101011111111110100111010110000011100010011100100110010110000001110001001111010001110111111111111111110001000111001100110110111011000011000110000110010101110101010000000010000100011001111010110000001111001000101001011000001101110100000010000100110011001111111001000111010011100000100000001111110011011000101011000111100001011010001100000101010110010100000110010001001010000011000110101010111111000010 10110000000000000000000000000000000001111011111111110101110111110001110100110100000000100000111001011100010011001000110110011111100111100011010101111000011000010100001111110001010100011111100100101101111011111111111111111011100010111100100011100000011100011000100001000000001010101110101001100001100011001000010010000010101101001010010000000010010110000000001001110101110010000000001100010001101000110010001110010111110000000011110101110110001010101    2 faults detected
test  480: 11101010101010001111101010100001100000101101101001011011011110110011011010100110100010001110001101011010011111000011111011111100110000111101101100110001000111001111100100010001011000000000010100111111010111101010111100101000010111101011000010011010011111001001111100001001110010101000001101001111000011000110100010111001110110000000101010111110001100100111000010111011100000010001101111111100000011100011000100010010100101001010011010000010100001100110001001000011010000110011001001111 01001111100001100111111011111000011110110100110010011111001101111011011011100010000111011101000011100100110001000111111101100010011000111000000100000000000001101010111010000010000100011111010111111001010000000000110100010001001111100111000100011001101010000111110010011111001011001000011010111101000010100111101010111010110000101001111101010100000010111000110001101011101111000111011001000001101100010010010001000111100100010110010011110111000011001   11 faults detected
test  481: 11011110100110001000111101110011010100010011011101110101010011111011011010101011110000101101110011110010000001100000010000110111111110101101111111000001110100011110000100010001101011100111110011110100001001100101011100001000011011010110000010101010010010010011110101011011111010001000100101001011110000111010000100011001101001010000011101001001101001110100000000111001100010000100011001101110101001000001001011000101111000010101101101000101001010101110111011101011111101101001001010000 11011000101111111101100001000000110000110010010010100001011111001010101001110101000110011100000000101110010110100101100110001000010000010010101100000010101100110111000001101010010101000110100001011110011111001110101100010001000011110001011100000111111011010101111001001001001010101000001101011011000010000111010100110010010100010011011110011100011110101100010111110011000000101111110001001110001111001100101110001010001101100111001100010011110010100    1 faults detected
test  482: 01011101000010100001111001110101010001101100111001111100011011000001011100000011100111100010010000000011001100001111001100101011011011101111001010111011000001011101111011001001010111100111110011101110110011000000001110101011101000110101000110100110101110001001110110100111011101100111101000000001111111111111011101001010111101010010010101110111011001110101010100101100110011001111111100001100010111010010110111100000111111111011110110010000101000001011000101011111010001100001111010011 10111110000000000000000000000000000001010000000010010001111001110000001100100101001100110100101010101110011011011100001111111100101001011101000110111101111010100100100011100101100011100100011011101110011111001111010100100110111101110100000110111010100110101101110010001110101100101100010101100010111010101110000000011010001001001111010010001000001110001100111111001000111011011101001000011111110101101010101111100101100111100010111100111101101011010    1 faults detected
test  483: 10001100011111000110001101001110010000000001100111100011111110111111000010001000000001001110001101111100001101001010010110111100001101100010011101110000001010010000000010010000100000011110100001001101010011001001100100000000111111010111001110101011011000111011100111101100111011011111001000100100010000011101100000101000000110111100001100011111100011101110110110110101110000001010100011110101101011111010110000010000011100101000001101111001101111011101011110010111111001111100000100110 10000000000000000000000000000000000001110111101100011100100000000100010100111100001110101101101101110111000111010011110001010100001011111010110111100100001010101011011010011100111111001110010101100100001011110000111001001110010001111100011000111101110100111100111011100011011010101110011101011111100000000100110010011001100100101001001010100001100100010100100100110100111100001111111111111100001001010000010001111111011111001111100001111010011000001    2 faults detected
test  484: 11101110111011111000000110001100010100111100011110110110110100110000000110111101110101101011000001101110111001110000100001000010101010001101000001111101101100100001111000010010101001111100110000111110111100111001010100101101010100111001111001100111111001000001010001110010100010101001100110011111010011111110100001011000010101100100111010100110011011010000010011000101110111110011000000100111011111001000111101001001110111010101010110111101011110001010110000111101100110011001001111000 10111000001010101000010000100001110010101011001001111000000110010110110110011101101110100011001000001011011001110001000000110011100010011111011100000000000110011011101101001001000101000111111011111000011001111100101010010000111100001001101101111100000101110001010000010011111100110011110011100101010110100101010011100111010110000011110010010001011110101011100101011110001010111110000100100111101010010100111011110100110101110001111011001111100110101    2 faults detected
test  485: 10101111101110001001111011100100011110010001000011101110100011001011000000011111011110100000011100001110101111001010110101001101000000000010100000010110100101101101011111111011101100100010101100101111110000011111011101101110110110000101011110111101000111011000110011110010000010011011010101011010010111101101010110111110111001100000110111010111101101111100110101010010100011110110100000010110010100110110110111000010100011001101111111001000001011111111111011101000101011110100001110100 11101000000000010110010101101010011110101110100001110100101001100010111101101101000101001010101100111110110111110010000001011011101101100101001100010000001010101110101001110001101101001110011111101001101010001001101110111111110101101101001011010000001101111001100011011001001110010011100011101111101010110111011111000000010100100101011101011011101111111010010100111111010010111000111001100011110111001100101111001101011001010011011111000100111101010    1 faults detected
test  486: 11100100000010000111000111110011000000111110100000010000010001110010110011110110011110111100001001110100111100010100110110000101100000011010010100100100100011111111001001100101111011011011000100110110001011011010101111110011000000101011010100011010101110011101110100000110010111010100011000001011100111011011010111111110111101101100100111001110110111111100000100011000010010010001000011110100000011101000001111101010100000111110101001010000100100000001110110000101010111111010010100000 01100110000000000000000000000000000001101011100100001111011110011011110100000001001000011000100000111111101101100011110000100010000010111000000110110110000000111100111011111101010000111100100011011001000110110110111101001100100111111110001001001001010010000101110111001110101011000101011010100000011001111110101100100111011011001101110001001011001011110000110011110110110011101110111110010101111011001010110100101110011110111110000111111001101111110    9 faults detected
test  487: 01011000001110100001001111010010010100100100111001101001011110010010001100011111000011100011111110001001001010001101011001000000011010101101111100000010111011100110100000010100111010011011110001010000101100000100111110011011011001010010111101111101110101101111111100010110110101001000000010101100001001100111101010110101100110110101111111110101111011011000000100110111100110011110000100011111001000011000100100000001110000000111010110011011110101010101100001110100000011000000010110001 00011010101011000000010011010110001011010100011111110001110000111110001000100101100111101100100000011011011110011110001000011110000011000010011110110110011001100011111110011010001010011111101000010100011110110010111001010000001011001110111010000001111001000111111110110101110111110111101001010011011011001111100100000101011000100000011010100101110011010001111000100110110100100110000110101011000111011111010011100101110001010110111111101111101110001   12 faults detected
test  488: 00001110001110110000001010110100001111101110100001011011110100000000100011100100011011100001010101111000010011111101010110100010110010000101111101011001101101011001011001001111011000110110100000110110011010000100100010110010111101111011101111010010111110000010010000110011011111110001110101001101101110100011101111101101111100011000110100110011010110111100111010110100110000001101110100100111100101001001011001001001101110111001101010101110110000110110011110011000011010000110110001110 01000110000000000000000000000000000001010111101010100001110110001001110011100010001100101101011100111101101011000001001011101100010010010100111110011011111111011100011111000011011110011110110011011000001011011000110111100100110100110101101100110101111101100001001000001111101001011110111011110111101001101000100100001110001011000011001100011110111011001100111011010011101011010100111001111010111001011000001110010001110010101100111010110001011101001  232 faults detected
test  489: 00010010000101111100011000010001111100001001001110011000001110011001000111111010000000011000011010011111011101001010011011100110100111001101100001011011110001000010000001111110101001100111101110001001110110101000001100011110010101100010000011000010010111001111010111100100110110000001001111111100100101010111111001100111101010000100000001001001011011001001110100011101100010010101100010000001100000011010110110001110011001110110101011101101011101001001110110011100011011110110001101111 10001100011100101100111011001010010110111110010110000110000000010111111011011011000110111000101110010011011010010000010001101010001011000000110000101000111100100011001100110011001101111111011100100011101111001100101011111100000010000100011110110100001100111101011110011101001000011000001000110101001111000110000010101101100000101100110001111101000111010111010010011011111101110010100100010101010000010000011001010010001010100010100100111101011111011  820 faults detected
test  490: 10001001100111100111100010100100101100100111110001100001010110001100110110101110100110010001100110100001100101110001111111110100000001001111011111100000011010010101001011000100111011111100101110000010111011110000010100101110101000100010111100001000001100011000011110100100101110000110000100110001100111010001000011100111010011010101110011111001111011110001111110101000100100100111001000000101110011110011100111110100101101111001100111100101101110010101101001100001010010000011010011000 01100010010000000101111111110001110101100001011001100010011001011101011101100110100100010101111110001111011110011000000100111001011001111001110110101110000100000001110011100101111111111100111010000011101001111110111001000110100101010010110000001111110010101111000011000110000010000111101000100010101110100101000001111011100101010100101000110100101011000110000011001000011110100100001111011101110100000101110110011011101101110110011110010000001100000    1 faults detected
test  491: 10101101010011011001010110010010001001101010111010000101011010111101001001110101100010101000100110000001100010111011011000110111010101011101111100010110100101111011101011011101001000011110010111101111000010011111101110001001000010110101001011111011111100000101101001101100000011110101111100101001101110011011110001010011001111100011111101000011111010101110101111111001010011110001101101110110001010011001101101100010011111110100101100010101101101011100110100100110001000010011111011101 10011101010101011101100011011011101001100000011001000101010001101011100100001001001010011111110101110101011111010011101101100011110011001010001100000011000100010011101011000101000111110110000111101111010011110000100101110110101110111101001011010001111100110010110100000111111011111010010101101000010010001110111111001111011001101110111011111110101100010100101011011110001101111111010010010100111011100101100110100000001011100110000110101011111000011    2 faults detected
test  492: 00111010101100110110000110001011101000101011000100001101111111111100110101000100110101010010101011010100011100001111011010001110100111000010011100010111000101111011101100010001110100100011110100010011100100110011000101101001011110001001101000111111100001010100010101111100111101111100011110101011011101000110010001110001001101001001100100011100011010000001000100101111100110101111111001100111001101100011100011010010011110011011001001011001110010111011110000000011111001011100110101011 01100100000000000000000000000000000001101010110101010010101011001000101011010011100111110100100010000001011000010001100111111101011000110110011101100100101000001011011111111101000010001111001110010001011110001001011100010001101110100011101000111001101000101110000101010000111111100010110010001111010010110100011001100000111101001000100111111111100100101101101101010010111001110111011010100001011001001011110001101111011100101111001010110001110001010    2 faults detected
test  493: 10000111000000010000001111011010101110111101111001001011111100100100110001010110101100011010000110011011101001011100010011000100001101101101011010011111000010010011101110101000011001011010100001111111100110010101110001110110010001101100000101011101110100111110111111010110000110101110011000101010010001111110101000001110001100010011101100011100000100000100000001100100000100101001000000100100101011111111011100000010110111110010010111110100111101011100001111110110001110010011110011100 01101110000000000000000000000000000001111110011000010110001101011010100011100010100000100110000000100000100000100001000000100101011111111010100100000000010110011010101110000100101101010111001111111100001010110100110000101011101110010010000111110010110001011111101111100101110111010100000110110001001101110001110101001111001001101101101011101010101111110000100100001010001000011101100011011111001101100111010001111111010011100100110011101111010101101    1 faults detected
test  494: 00100110111101100101110111010010010000001000110010010001011010101010000000000101100011100001111111101011100110111111011100010000111110101101011110100010101110111001110111010110001010001000011000001010110011110001100010110001101010110001111101100011101111100011110010111110000001010111110111010010111100101011111111100000110011000010011111110110101101000010001101000100011110101100011100000110101010000101000010001101000100110110011011000001010010011001000000100010110111100000010010101 00000100000000000000000000000000000001010101111111100001110001101000000100001001111000100010110001000010110101000000001110001101010100001010101100000000111000101101010100100101100010001110011010100000110000100010100011010111011100111011101010001011110101101001111000111110111000110111110001101010110001101000110001111100000111010010000000010010111100110011011110100001011111001101010000010010011011100110100010001101101000110111010100110111001110111    3 faults detected
test  495: 00110110110011001110111001100100111111110001100001011001100110010001101101111111101001010011100101101000110110110000000000011011000010010101111101011100100111010111101111101100001110010000110001000111110000001001010111110111101111101011010001100010101001011011100001011101010111110000000011100010100110000010001000111010111010111100001010000011110010011110001101010110100011100110111101001100111001000100101010011010111111100111100101111110100000001010111010001001110010101000010010111 11010010000000000000000000000000000001010101101001110010100101111111101011100011000101101010110001111001001111110100101111011001100100010011100100101101010101110010000010101010001110001110011111000100011000010011100001101111101111010111001001110101111001010000111011010010101000110001011010111110111101111101010010000000110011000101000011101000001110111101010010011101101111110010100101111000110010000010011100111000010101011111001000010011000111000    2 faults detected
test  496: 10011011100001001100100001011000001100110111011011001001110010110001110110011110000001100001010100010001010000010110000001110100101100011111110101100000111101001110101010001010000001010011111100100001001110111011111110011101011010010101000101011100111001000111110001101011100010111010010011000001101001111100011111110001100000100000100010111010100000100100010011111110100011001000000010111100011101011010111001001011000110001111010011001111111000100000000011101000101000111111110010010 11101011000110100101110000001101000001100010001010100001100000011110011011101001000101111111001000100100000101111111010000000100101011010111000100101010110111111111011111011001100111011101100100001001111110010100000010100010101011100101111000001101011010110001111100010011100111010100010101001011010111001111111011101010011011000000000101000110011000000001011011000101101000011110101000100111001110000110001001001011110000010111011010000100010001010    4 faults detected
test  497: 00000111001001010101111010011101110110111011010110000011011001101000111000100110000000111010010011001001100111010000010001000101010111101101101111001001100101100001110110001110100000001001100101101000100000110101001000000000011101010000010001111110110100010000101111010101001100110111010000011110100110111011110010110110010111000001111100010111100101000001001011111101011010101101000010011110100100000101010100101111010111010000100100101101000101000111000000101101010000100100110100110 01110100111101010100010001000001011101100100110010010111000000011001000101011011011010111111010010000010100111100110010000101101010100000100101100101110000110100011110000010100111000101110001000101101001100100000001011100011011100001101001100100111101111011110100001000101101111110001000001010111000000000010010101100001011011110100001011000011010001111010100010001010111110011100000000100110111001011101101110010101001101100100000011111011001000011    3 faults detected
test  498: 11101101010100000100111010111010011000111011110110100111101010111100111000010011000001000010000010001110000001110000010010000000001000100101001101000110110101011101011100110001101011101101111011010110101000100100011110001110010010110111101010010010001000100011010100010010100011001011000110110010000100101000111110100011101100110001001100001100110001010101000101001000000011000010010110000110100110101000101010100111100101010101000100111110101010111111110001001000011011100010101001100 10111000100010000000001001000001110000001100010101001100011110101011110001011101000000010010100010101010001100110000011010010000100010101100101110010110011101110110010010100000100111111110101011010110111101101110101100011001110101110101011011000101100101000101011000100010001001001010111101101001001110001111000100100100001100010100111101111100110110111011110000011100011000101010000010101010011111000001001000110110011001100110001001110010110100011    4 faults detected
test  499: 00110011010000111110010101010010110000101010101001011101111111010001011010101111110011000100001111001001100011001011110000001010000101111101101100000010111001000000110110010111010101111111111100000010110011010001000100010010110101111010110001101010000011101101100000011011110110101000011110000111111001010010010111011001011100010100000111101010000101001001101101010101101011111100111001011110001110100101001001011111111010001010001111100010001001011100010110001101111101111111001011010 10111101110100001010000001111010011001100100111100001000110011111101010100100011010110101010110110010010100001000110100111001111110100101110001100100010001001111110011001011011001101010110011010000001111111111101010111010011011000000100111010000001101011000000110110111000001010110001101011110101101001000100010001011010110010111001111011011110111110100101101111010000100010010110111100001101000001011010011000011010110111010111010100111001110011110    4 faults detected
test  500: 01011100001000111001000111001101111010110000100011000011010110110001011100111000010011101110010010000010010101000100010011111100111010000100000010000110101010110011100100100010001110101101011010011001000101010111001100001111010001001000001000001101010010100000010101101111110111010111111100001011010101101010100111111111111101101001101100010010000101111111010111111100100001110100000010101000111101100111100011101000001111011001010011110111100000111010011110111101100100011110111100100 01101100001011100111111001000100010100110111101111001000001101101011000010101010000100111111101011111110100001110101010000001011111100110111100011111100000101001001001011111100110010110111011001110010110101101011100010001001001110011010101011000010000100110101000000101001010110000010000010010001011110000110010110011000001011001010010100010011100100111100000101011110001100011110101001000011011001000101111000111001000110101111111011001111000000101   22 faults detected
test  501: 10011100011001111101010001100111011110011101000011000001100101101000010001110000000011001001100111010111010100100010111111110111111001111101001111110000011011010111000100101010100010010000100011100111001011010101111011111111111001110110011000001111011010100010001000000011010010101000111100001111010111001100101001101000101000010000110101011101110000111001100100100010110011001011101011111000100101001010011100111001100101100011011100000100010011111010010010011110001001110010111001000 00100111110011111101111111101000100100111010111001100100110000000011100011101001001101000100100110011100001110100111110101110100101010010100100000011100011110111010101100000011000100111110100111001110001000010010001010101001000111010110110000011111100010000010001000101011011110000011001101110011111111111011110101011000101111101011110100011010110110101000010101011010001000001001110000011001111001011010011011000111011001000100101110001100010000001    1 faults detected
test  502: 11001000000010101010101101110100010110011110011111011111101010001100110010111011110011000110100111011010101011010101110100100001100010101111010010000110101111100011001010100001111101000101110100110010110011101110100110110110101011110111110010000000110111110000111010000001111011001001010101100001100110010011010100010100010101101111000001011101110110000111011001110001000101010111000111011010111010111001111110110101111010010001011110110011101100101111100100110010101100111010011100000 01111000101000110000100101110101011010110110100111000000110001010111111100111000100010001110011011100001101110111110111000111010110011101011101000010110000011110111101010101000011011110100011010011001011101000101111100001010100110001111101011000010010110001011100001111101100000001001111101111010101101101100101110111001110001010000011110110011010111001100100011000101010010110001010110000100110000100101100000110111011011101111111101100101111011110    1 faults detected
test  503: 10001111000000101011100001010001101011001100000100000001010001110100110001001110100111011111011010001110011110000101111001010100011000000101011100111000100000001001010010011010000010010111100100010100000011010001110000110101010101111110010001010111110001011000111100010100000110011100001011110001110100011001100010000010101011101101000111001111000101101000011101001101101101001010000100001100011011100110000001000001000000001010100000000110111100111111100101100010001011100101100110010 00010110000011000101010011110100001110001100101100110010010111000101000010010010110110110010111000010110100011000100001000010100101100111011000100100101101111101010010111010100001101000110000001010001001111010010000010110010010100100000001000111001110001000111100011010001111101010001001111110101010101100001110001011111001000001100001100101001111100001011010111000101110100101111001110000100011101001111100100000110000010011100000100000000011100001   64 faults detected
test  504: 10110111011000110000101010110101101110010101000001101001100110101111101011110101001010100011010001100101101101111010111111100110110101110010001011100000111000001111101110111101010100101000110001010111011001101101001111000001001010001001110111011110110001101011101000010101111011100111001011001011001000010011100001111001001101111001101111000000010100001011101111100011101110011010100000001001111001100111100111100110001101111011011101011100111110010110100010101010101100010110010110101 11010011110101101100111111101011110110011001100010110001010100101011110101100111110111000111110111010000101000110100000001010110011100110011110000101100100100000000111111110101111111111110110111010100011000101001010110110101101110001101110110101110100101000010111010110001101111011101110010001010010000011110010110110001010101011001001001001101101000111101101001101111001001100001111010111100001001000111111000101000011001111111001110000111011001101    2 faults detected
test  505: 10100010111110101010100111110011110001101000011100011110101111011011000100010110000110000100111000000011110011111111110010001010000110000101111110011001101101111000011110000110001110100001011000111000111010011010000111101001010001000000011111001111001111011100010111110111101011010000110110111010110100110101011110111100100110101100010000010111100101000111110010011000100111110111110101101110111100100000010011010001000111101110110011011100000111111100000100100001111000111100010000001 10001100000000000000000000000000000001010000000111001000011000011010001100010011100100011001001111100010100111000101101011111011100000100111101100000001110110101100011001111000010110001110111000111000110100001011100011000011110000111101101100110011111001111101000111011110011110011111000000010001010010111100001011001001110101100011001100110010110101100011110110101110001101010010001100110110010010001110010111101101011110001011010001110100111011010    2 faults detected
test  506: 10011110011000011111101001011010100111001000011000101101010000101110100001100011101000010110111001101011000111010100101101010101001011111101101101100110000001111110000001100010010100101011000101000101001010000110011110011110100111000000110111110100010110101011001010001111010101001000100000011110100110001110100001101110011100001101101001011100011100101000100110011011001011000011010110111011110000010010100000101101011000110011100101001100100110100001100110001101010000001111011010001 01001100000000000000000000000000000001111101100111011010000101110001100100000111010011011001100100010100111000010111011010110000101001000001111000000001100100000010000010011011001010111110100101000101000110101001010010001100000011111100000011001101101000001010011010101101000101111101100000011100101111001111001100001111000111010111010110001000011001100110100010100010010011101100100110110000111000010011001101001111001111101100001110011011100001001    1 faults detected
test  507: 01110010110100011100000110010001100010110100010010001011110100000110001000111110001010100110001000001111101100011110011000101011100001000101111001110010101011001000010100001010101101000111010000001010100101011000100100101101000010010000111110101011010001000100101111101100000110101001110100111100101001000101111110111110111100111111101110011001011010010000000110110100111011001100011011100100111001011001111100101111101111111101011011110101100101110010001010001111101010110010000011000 00010010010000111010100011001111000111011100000100011001010100011111000100001011011100101101100000001001011010110001110110001100110011010011100100100100010110111111111010000000001100111111001010100000010111000101101010100001010000100110101010011100111100111110100100010001011010101111100001001000010110100100100011010101010010110111100101111010111011001110111010101110001010010101111111011001000011110001011001111011010100111101011011001110011101011    3 faults detected
test  508: 00100110111010111010100101110101100111101011101101110010010101011110011000001111111000010100010101011011101001111111001011000001000010010010110110111010101011110101100000110011000100010101011011010110010011011111101011001110111111010011011100101100111000100101000111011010111010101010000011100011001101001100111011001111010111110100011001010000100101110101100111010101000111100100110100100010001011000010011011000101011101101110011100001101011101101110000010001101001000111100101010101 00111100000000000000000000000000000001111110101010001010000111111100000100110111100010101011100110101110100100000001001011001001101000011010001011010101110110110011001101111000111101001110010011010110110101011101010111011010111011001000101010111011011001011100010100100011100110100111011001011111101110011010111111011001001000110101011110100100011101111101101001101101001111001110111110111001010010001010111011000001001101000000000101001110010010011    3 faults detected
test  509: 10011000110111001111100101100100111110011001110101111011011001000000000000100000111011000001010100010011111111111101001110111100100000111101101111011011000011011010010011011100110111010010101111100010111011001110111101100110010111101101110010000000010010111101101110100101101010010101010111011010000101000001011111011011011100011101011100011001000111111011010101110000111111010001100101011110001111000011001001000110000011000101110010000101111101011010011011010110010001000110011101010 00000100000000000000000000000000000001110010001010100000110111000001000011110111111100001110101011011111100010100110101001100010111000011110001100000000111100011101010111010101010101010110111010001111101010010111011001110110010010110110000110110111101100101110110111101001000000001001110110111101001100110111101110011101010001110101110001011111100100101011100000011011100010010101100101001001010111001001000110000011000000001100111001111110001011010    1 faults detected
test  510: 00001011110111101011000011010111000110100111001110110110111011111011001110001111010100100100101011000110010010111000011011100011011010110101010111000110100111110100001000101001100001010111011100100100100101001110000011010110010001101010101110100111111011100010100110100000100111111111001000101010011101111111101100001010101100111100011010011100010001010100000010000100001011001101000101010011100110101111001111100010110001011011010000110010100100000000000011011000011011011110000011110 10111011101011011000111011000011101000101011110000011110101111101110110011011101010000100001000000101010001000000010101000101100111110101100111000001010011001010100101011111000001110110111001001001001110111010100001100101000100001011111001011000111010000101100101000111011111100101110101010110001001101011000001110010001000000001111100011101000001010110000111100101110100000001110101100001111011100001010001011110111011000111010101001110111111110001    2 faults detected
test  511: 11010010111011001000110001001000001010000010110001100101101010110000110010110100110011101111101001001100110110001110001000000101101000101111000111000110110010111000000010010010001010010110011011001011011101101001110100101101110110000011101010000000101110101011001111001011011101101111011111100011100101011000110111011010101011111111100001111110110011111011000100110000110001000000001010110011000001101101010100101110101010101000110011000000111000101101111111111011101101001010100111011 01100000000000000000000000000000000001111100100101111101110011001011010011100100001100001100100011011111001101001011010100000000110110110000011010011110101010000110110110001101100011110101110110100110110011010010100010010010000000111010011011000111000110011110011010101110100000001010111000001101110110100101110010110000011010011101101101111011001110100101010011010101110101111011101101011101011100100101101100001111110110001111110110100100110000111    1 faults detected
