[v4_hybrid gpu6] [2026-07-04T16:17:42+08:00] start name=v4_hybrid gpu=6 score_field=hybrid_pred checkpoint=runs/mainline_accuracy_improve_v4_reduction_sign/best.pt
[v4_hybrid gpu6] [gmean] 2026-07-04T16:17:42 out_dir=autoresearch/improve-260704-1035/b21_world_rerank_hard_scores/v4_hybrid
[v4_hybrid gpu6] [gmean] 2026-07-04T16:17:42 budgets=iscas99__b21:628
[v4_hybrid gpu6] [gmean] 2026-07-04T16:17:42 variant_start id=greedy__cumulative__hybrid_pred__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0
[v4_hybrid gpu6] [gmean] 2026-07-04T16:17:42 [1/1] plan_start benchmark=iscas99__b21 budget=628 planner=greedy score=hybrid_pred
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=412 node=N39870 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=413 node=N39887 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=414 node=N39887 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=415 node=N39906 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=416 node=N39906 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=417 node=N39923 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=418 node=N39923 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=419 node=N39940 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=420 node=N39940 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=421 node=N39956 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=422 node=N39956 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=423 node=N39974 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=424 node=N39974 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=425 node=N39990 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=426 node=N39990 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=427 node=N40006 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=428 node=N40006 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=429 node=N40021 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=430 node=N40021 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=431 node=N40036 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=432 node=N40036 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=433 node=N40049 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=434 node=N40049 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=435 node=N40060 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=436 node=N40060 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=437 node=N40071 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=438 node=N40071 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=439 node=N40082 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=440 node=N40082 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=441 node=N40091 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=442 node=N40091 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=443 node=N40100 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=444 node=N40100 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=445 node=N39670 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=446 node=N39670 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=447 node=N39689 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=448 node=N39689 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=449 node=N39706 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=450 node=N39706 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=451 node=N39725 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=452 node=N39725 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=453 node=N39743 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=454 node=N39743 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=455 node=N39762 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=456 node=N39762 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=457 node=N39780 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=458 node=N39780 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=459 node=N39798 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=460 node=N39798 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=461 node=N39815 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=462 node=N39815 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=463 node=N39833 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=464 node=N39833 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=465 node=N39851 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=466 node=N39851 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=467 node=N39869 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=468 node=N39869 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=469 node=N39886 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=470 node=N39886 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=471 node=N39905 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=472 node=N39905 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=473 node=N39922 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=474 node=N39922 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=475 node=N39939 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=476 node=N39939 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=477 node=N39955 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=478 node=N39955 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=479 node=N39973 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=480 node=N39973 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=481 node=N39989 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=482 node=N39989 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=483 node=N40005 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=484 node=N40005 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=485 node=N40020 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=486 node=N40020 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=487 node=N40035 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=488 node=N40035 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=489 node=N40048 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=490 node=N40048 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=491 node=N40059 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=492 node=N40059 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=493 node=N40070 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=494 node=N40070 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=495 node=N40081 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=496 node=N40081 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=497 node=N40090 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=498 node=N40090 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=499 node=N40099 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=500 node=N40099 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=501 node=N40105 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=502 node=N40105 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=503 node=N41157 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=504 node=N41157 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=505 node=N41146 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=506 node=N41146 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=507 node=N41152 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=508 node=N41152 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=509 node=N39511 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=510 node=N39511 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=511 node=N41147 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=512 node=N41147 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=513 node=N39853 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=514 node=N39853 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=515 node=N39871 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=516 node=N39871 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=517 node=N39888 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=518 node=N39888 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=519 node=N39907 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=520 node=N39907 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=521 node=N39924 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=522 node=N39924 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=523 node=N39941 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=524 node=N39941 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=525 node=N39957 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=526 node=N39957 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=527 node=N39499 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=528 node=N39499 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=529 node=N40078 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=530 node=N40078 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=531 node=__buf_split_20105 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=532 node=N41141 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=533 node=N41141 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=534 node=__buf_split_20108 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=535 node=N41136 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=536 node=N41136 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=537 node=N41093 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=538 node=N41093 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=539 node=N41102 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=540 node=N41102 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=541 node=N41110 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=542 node=N41110 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=543 node=N41117 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=544 node=N41117 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=545 node=N41124 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=546 node=N41124 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=547 node=N41130 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=548 node=N41130 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=549 node=N39969 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=550 node=N39969 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=551 node=N39986 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=552 node=N39986 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=553 node=N40002 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=554 node=N40002 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=555 node=N40017 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=556 node=N40017 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=557 node=N40031 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=558 node=N40031 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=559 node=N40045 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=560 node=N40045 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=561 node=__buf_split_20090 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=562 node=__buf_split_20111 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=563 node=N41123 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=564 node=N41123 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=565 node=N40032 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=566 node=N40032 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=567 node=__buf_split_20097 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=568 node=__buf_split_20100 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=569 node=N49268 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=570 node=N41095 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=571 node=N41095 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=572 node=N41094 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=573 node=N41094 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=574 node=N41103 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=575 node=N41103 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=576 node=N39970 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=577 node=N39970 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=578 node=N41082 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=579 node=N41082 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=580 node=N41088 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=581 node=N41088 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=582 node=N39936 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=583 node=N39936 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=584 node=N41069 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=585 node=N41069 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=586 node=N41076 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=587 node=N41076 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=588 node=N41070 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=589 node=N41070 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=590 node=N39901 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=591 node=N39901 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=592 node=N39919 type=control0 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=593 node=N39919 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=594 node=N22409 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=595 node=N22412 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=596 node=N22415 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=597 node=N22418 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=598 node=N22422 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=599 node=N22425 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=600 node=N22428 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=601 node=N22431 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=602 node=N49295 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=603 node=N49298 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=604 node=N49280 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=605 node=N49301 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=606 node=N49296 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=607 node=N49277 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=608 node=N49299 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=609 node=N22460 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=610 node=N22463 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=611 node=N22465 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=612 node=N22468 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=613 node=N22472 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=614 node=N22475 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=615 node=N22477 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=616 node=N22480 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=617 node=__buf_split_20103 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=618 node=N49281 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=619 node=N49302 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=620 node=N4942 type=control1 hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=621 node=N22435 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=622 node=N22438 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=623 node=N22441 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=624 node=N22444 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=625 node=N22448 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=626 node=N22451 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=627 node=N22453 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] [plan] step=628 node=N22456 type=observe hybrid_pred=nan sequence=nan
[v4_hybrid gpu6] [plan iscas99__b21] saved=autoresearch/improve-260704-1035/b21_world_rerank_hard_scores/v4_hybrid/plans/iscas99__b21__greedy__cumulative__hybrid_pred__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0.csv
[v4_hybrid gpu6] [gmean] 2026-07-04T16:54:41 [1/1] plan_done benchmark=iscas99__b21 plan_sec=2218.853 plan_csv=autoresearch/improve-260704-1035/b21_world_rerank_hard_scores/v4_hybrid/plans/iscas99__b21__greedy__cumulative__hybrid_pred__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0.csv
[v4_hybrid gpu6] [gmean] 2026-07-04T16:54:41 [1/1] eval_start benchmark=iscas99__b21 backend=atalanta-bist patterns=300000
[v4_hybrid gpu6] [eval iscas99__b21] {
[v4_hybrid gpu6] [eval iscas99__b21]   "records": 2,
[v4_hybrid gpu6] [eval iscas99__b21]   "labels_csv": "autoresearch/improve-260704-1035/b21_world_rerank_hard_scores/v4_hybrid/evals/iscas99__b21__greedy__cumulative__hybrid_pred__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0/labels.csv",
