deep_node	original_net	original_kind	original_gate	original_order	deep_gate	boundary_exact	local_truth_exact	global_signature_exact	deep_is_sink	paper_candidate_legal
N7884	R140_U520	GATE	NAND	7362	NOT	True	True	True	False	True
N7885	R140_U521	GATE	NAND	7363	NOT	True	True	True	False	True
N7886	R140_U522	GATE	NAND	7364	NOT	True	True	True	False	True
N7887	R140_U523	GATE	NAND	7365	NOT	True	True	True	False	True
N7888	R140_U524	GATE	NAND	7366	NOT	True	True	True	False	True
N7889	R140_U525	GATE	NAND	7367	NOT	True	True	True	False	True
N7890	R140_U526	GATE	NAND	7368	NOT	True	True	True	False	True
N7891	R140_U527	GATE	NAND	7369	NOT	True	True	True	False	True
N7892	R140_U528	GATE	NAND	7370	NOT	True	True	True	False	True
N7893	R140_U529	GATE	NAND	7371	NOT	True	True	True	False	True
N7894	R140_U530	GATE	NAND	7372	NOT	True	True	True	False	True
N7895	R140_U531	GATE	NAND	7373	NOT	True	True	True	False	True
N7896	R140_U532	GATE	NAND	7374	NOT	True	True	True	False	True
N7897	R140_U533	GATE	NAND	7375	NOT	True	True	True	False	True
N7898	R140_U534	GATE	NAND	7376	NOT	True	True	True	False	True
N7899	R140_U535	GATE	NAND	7377	NOT	True	True	True	False	True
N7900	R140_U536	GATE	NAND	7378	NOT	True	True	True	False	True
N7901	R140_U537	GATE	NAND	7379	NOT	True	True	True	False	True
N7902	R140_U538	GATE	NAND	7380	NOT	True	True	True	False	True
N7903	R140_U539	GATE	NAND	7381	NOT	True	True	True	False	True
N7904	R140_U540	GATE	NAND	7382	NOT	True	True	True	False	True
N7905	R140_U541	GATE	NAND	7383	NOT	True	True	True	False	True
N7906	LT_1075_19_U6	GATE	NOT	7384	NOT	True	True	True	False	True
N7907	P1_ADD_95_U4	GATE	NOT	7385	NOT	True	True	True	False	True
N7908	P1_ADD_95_U5	GATE	AND	7386	AND	True	True	True	False	True
N7909	P1_ADD_95_U6	GATE	NOT	7387	NOT	True	True	True	False	True
N7910	P1_ADD_95_U7	GATE	NAND	7388	NOT	True	True	True	False	True
N7911	P1_ADD_95_U8	GATE	NOT	7389	NOT	True	True	True	False	True
N7912	P1_ADD_95_U9	GATE	NAND	7390	NOT	True	True	True	False	True
N7913	P1_ADD_95_U10	GATE	NOT	7391	NOT	True	True	True	False	True
N7914	P1_ADD_95_U11	GATE	NAND	7392	NOT	True	True	True	False	True
N7915	P1_ADD_95_U12	GATE	NOT	7393	NOT	True	True	True	False	True
N7916	P1_ADD_95_U13	GATE	NAND	7394	NOT	True	True	True	False	True
N7917	P1_ADD_95_U14	GATE	NOT	7395	NOT	True	True	True	False	True
N7918	P1_ADD_95_U15	GATE	NOT	7396	NOT	True	True	True	False	True
N7919	P1_ADD_95_U16	GATE	NAND	7397	NOT	True	True	True	False	True
N7920	P1_ADD_95_U17	GATE	NAND	7398	NOT	True	True	True	False	True
N7921	P1_ADD_95_U18	GATE	NOT	7399	NOT	True	True	True	False	True
N7922	P1_ADD_95_U19	GATE	NAND	7400	NOT	True	True	True	False	True
N7923	P1_ADD_95_U20	GATE	NOT	7401	NOT	True	True	True	False	True
N7924	P1_ADD_95_U21	GATE	NAND	7402	NOT	True	True	True	False	True
N7925	P1_ADD_95_U22	GATE	NOT	7403	NOT	True	True	True	False	True
N7926	P1_ADD_95_U23	GATE	NAND	7404	NOT	True	True	True	False	True
N7927	P1_ADD_95_U24	GATE	NOT	7405	NOT	True	True	True	False	True
N7928	P1_ADD_95_U25	GATE	NAND	7406	NOT	True	True	True	False	True
N7929	P1_ADD_95_U26	GATE	NOT	7407	NOT	True	True	True	False	True
N7930	P1_ADD_95_U27	GATE	NAND	7408	NOT	True	True	True	False	True
N7931	P1_ADD_95_U28	GATE	NOT	7409	NOT	True	True	True	False	True
N7932	P1_ADD_95_U29	GATE	NAND	7410	NOT	True	True	True	False	True
N7933	P1_ADD_95_U30	GATE	NOT	7411	NOT	True	True	True	False	True
N7934	P1_ADD_95_U31	GATE	NAND	7412	NOT	True	True	True	False	True
N7935	P1_ADD_95_U32	GATE	NOT	7413	NOT	True	True	True	False	True
N7936	P1_ADD_95_U33	GATE	NAND	7414	NOT	True	True	True	False	True
N7937	P1_ADD_95_U34	GATE	NOT	7415	NOT	True	True	True	False	True
N7938	P1_ADD_95_U35	GATE	NAND	7416	NOT	True	True	True	False	True
N7939	P1_ADD_95_U36	GATE	NOT	7417	NOT	True	True	True	False	True
N7940	P1_ADD_95_U37	GATE	NAND	7418	NOT	True	True	True	False	True
N7941	P1_ADD_95_U38	GATE	NOT	7419	NOT	True	True	True	False	True
N7942	P1_ADD_95_U39	GATE	NAND	7420	NOT	True	True	True	False	True
N7943	P1_ADD_95_U40	GATE	NOT	7421	NOT	True	True	True	False	True
N7944	P1_ADD_95_U41	GATE	NAND	7422	NOT	True	True	True	False	True
N7945	P1_ADD_95_U42	GATE	NOT	7423	NOT	True	True	True	False	True
N7946	P1_ADD_95_U43	GATE	NAND	7424	NOT	True	True	True	False	True
N7947	P1_ADD_95_U44	GATE	NOT	7425	NOT	True	True	True	False	True
N7948	P1_ADD_95_U45	GATE	NAND	7426	NOT	True	True	True	False	True
N7949	P1_ADD_95_U46	GATE	NOT	7427	NOT	True	True	True	False	True
N7950	P1_ADD_95_U47	GATE	NAND	7428	NOT	True	True	True	False	True
N7951	P1_ADD_95_U48	GATE	NOT	7429	NOT	True	True	True	False	True
N7952	P1_ADD_95_U49	GATE	NAND	7430	NOT	True	True	True	False	True
N7953	P1_ADD_95_U50	GATE	NOT	7431	NOT	True	True	True	False	True
N7954	P1_ADD_95_U51	GATE	NAND	7432	NOT	True	True	True	False	True
N7955	P1_ADD_95_U52	GATE	NOT	7433	NOT	True	True	True	False	True
N7956	P1_ADD_95_U53	GATE	NOT	7434	NOT	True	True	True	False	True
N7957	P1_ADD_95_U54	GATE	NAND	7435	NOT	True	True	True	False	True
N7958	P1_ADD_95_U55	GATE	NAND	7436	NOT	True	True	True	False	True
N7959	P1_ADD_95_U56	GATE	NAND	7437	NOT	True	True	True	False	True
N7960	P1_ADD_95_U57	GATE	NAND	7438	NOT	True	True	True	False	True
N7961	P1_ADD_95_U58	GATE	NAND	7439	NOT	True	True	True	False	True
N7962	P1_ADD_95_U59	GATE	NAND	7440	NOT	True	True	True	False	True
N7963	P1_ADD_95_U60	GATE	NAND	7441	NOT	True	True	True	False	True
N7964	P1_ADD_95_U61	GATE	NAND	7442	NOT	True	True	True	False	True
N7965	P1_ADD_95_U62	GATE	NAND	7443	NOT	True	True	True	False	True
N7966	P1_ADD_95_U63	GATE	NAND	7444	NOT	True	True	True	False	True
N7967	P1_ADD_95_U64	GATE	NAND	7445	NOT	True	True	True	False	True
N7968	P1_ADD_95_U65	GATE	NAND	7446	NOT	True	True	True	False	True
N7969	P1_ADD_95_U66	GATE	NAND	7447	NOT	True	True	True	False	True
N7970	P1_ADD_95_U67	GATE	NAND	7448	NOT	True	True	True	False	True
N7971	P1_ADD_95_U68	GATE	NAND	7449	NOT	True	True	True	False	True
N7972	P1_ADD_95_U69	GATE	NAND	7450	NOT	True	True	True	False	True
N7973	P1_ADD_95_U70	GATE	NAND	7451	NOT	True	True	True	False	True
N7974	P1_ADD_95_U71	GATE	NAND	7452	NOT	True	True	True	False	True
N7975	P1_ADD_95_U72	GATE	NAND	7453	NOT	True	True	True	False	True
N7976	P1_ADD_95_U73	GATE	NAND	7454	NOT	True	True	True	False	True
N7977	P1_ADD_95_U74	GATE	NAND	7455	NOT	True	True	True	False	True
N7978	P1_ADD_95_U75	GATE	NAND	7456	NOT	True	True	True	False	True
N7979	P1_ADD_95_U76	GATE	NAND	7457	NOT	True	True	True	False	True
N7980	P1_ADD_95_U77	GATE	NAND	7458	NOT	True	True	True	False	True
N7981	P1_ADD_95_U78	GATE	NAND	7459	NOT	True	True	True	False	True
N7982	P1_ADD_95_U79	GATE	NAND	7460	NOT	True	True	True	False	True
N7983	P1_ADD_95_U80	GATE	NOT	7461	NOT	True	True	True	False	True
N7984	P1_ADD_95_U81	GATE	NOT	7462	NOT	True	True	True	False	True
N7985	P1_ADD_95_U82	GATE	NOT	7463	NOT	True	True	True	False	True
N7986	P1_ADD_95_U83	GATE	NOT	7464	NOT	True	True	True	False	True
N7987	P1_ADD_95_U84	GATE	NOT	7465	NOT	True	True	True	False	True
N7988	P1_ADD_95_U85	GATE	NOT	7466	NOT	True	True	True	False	True
N7989	P1_ADD_95_U86	GATE	NOT	7467	NOT	True	True	True	False	True
N7990	P1_ADD_95_U87	GATE	NOT	7468	NOT	True	True	True	False	True
N7991	P1_ADD_95_U88	GATE	NOT	7469	NOT	True	True	True	False	True
N7992	P1_ADD_95_U89	GATE	NOT	7470	NOT	True	True	True	False	True
N7993	P1_ADD_95_U90	GATE	NOT	7471	NOT	True	True	True	False	True
N7994	P1_ADD_95_U91	GATE	NOT	7472	NOT	True	True	True	False	True
N7995	P1_ADD_95_U92	GATE	NOT	7473	NOT	True	True	True	False	True
N7996	P1_ADD_95_U93	GATE	NOT	7474	NOT	True	True	True	False	True
N7997	P1_ADD_95_U94	GATE	NOT	7475	NOT	True	True	True	False	True
N7998	P1_ADD_95_U95	GATE	NOT	7476	NOT	True	True	True	False	True
N7999	P1_ADD_95_U96	GATE	NOT	7477	NOT	True	True	True	False	True
N8000	P1_ADD_95_U97	GATE	NOT	7478	NOT	True	True	True	False	True
N8001	P1_ADD_95_U98	GATE	NOT	7479	NOT	True	True	True	False	True
N8002	P1_ADD_95_U99	GATE	NOT	7480	NOT	True	True	True	False	True
N8003	P1_ADD_95_U100	GATE	NOT	7481	NOT	True	True	True	False	True
N8004	P1_ADD_95_U101	GATE	NOT	7482	NOT	True	True	True	False	True
N8005	P1_ADD_95_U102	GATE	NOT	7483	NOT	True	True	True	False	True
N8006	P1_ADD_95_U103	GATE	NOT	7484	NOT	True	True	True	False	True
N8007	P1_ADD_95_U104	GATE	NAND	7485	NOT	True	True	True	False	True
N8008	P1_ADD_95_U105	GATE	NAND	7486	NOT	True	True	True	False	True
N8009	P1_ADD_95_U106	GATE	NAND	7487	NOT	True	True	True	False	True
N8010	P1_ADD_95_U107	GATE	NAND	7488	NOT	True	True	True	False	True
N8011	P1_ADD_95_U108	GATE	NAND	7489	NOT	True	True	True	False	True
N8012	P1_ADD_95_U109	GATE	NAND	7490	NOT	True	True	True	False	True
N8013	P1_ADD_95_U110	GATE	NAND	7491	NOT	True	True	True	False	True
N8014	P1_ADD_95_U111	GATE	NAND	7492	NOT	True	True	True	False	True
N8015	P1_ADD_95_U112	GATE	NAND	7493	NOT	True	True	True	False	True
N8016	P1_ADD_95_U113	GATE	NAND	7494	NOT	True	True	True	False	True
N8017	P1_ADD_95_U114	GATE	NAND	7495	NOT	True	True	True	False	True
N8018	P1_ADD_95_U115	GATE	NAND	7496	NOT	True	True	True	False	True
N8019	P1_ADD_95_U116	GATE	NAND	7497	NOT	True	True	True	False	True
N8020	P1_ADD_95_U117	GATE	NAND	7498	NOT	True	True	True	False	True
N8021	P1_ADD_95_U118	GATE	NAND	7499	NOT	True	True	True	False	True
N8022	P1_ADD_95_U119	GATE	NAND	7500	NOT	True	True	True	False	True
N8023	P1_ADD_95_U120	GATE	NAND	7501	NOT	True	True	True	False	True
N8024	P1_ADD_95_U121	GATE	NAND	7502	NOT	True	True	True	False	True
N8025	P1_ADD_95_U122	GATE	NAND	7503	NOT	True	True	True	False	True
N8026	P1_ADD_95_U123	GATE	NAND	7504	NOT	True	True	True	False	True
N8027	P1_ADD_95_U124	GATE	NAND	7505	NOT	True	True	True	False	True
N8028	P1_ADD_95_U125	GATE	NAND	7506	NOT	True	True	True	False	True
N8029	P1_ADD_95_U126	GATE	NAND	7507	NOT	True	True	True	False	True
N8030	P1_ADD_95_U127	GATE	NAND	7508	NOT	True	True	True	False	True
N8031	P1_ADD_95_U128	GATE	NAND	7509	NOT	True	True	True	False	True
N8032	P1_ADD_95_U129	GATE	NAND	7510	NOT	True	True	True	False	True
N8033	P1_ADD_95_U130	GATE	NAND	7511	NOT	True	True	True	False	True
N8034	P1_ADD_95_U131	GATE	NAND	7512	NOT	True	True	True	False	True
N8035	P1_ADD_95_U132	GATE	NAND	7513	NOT	True	True	True	False	True
N8036	P1_ADD_95_U133	GATE	NAND	7514	NOT	True	True	True	False	True
N8037	P1_ADD_95_U134	GATE	NAND	7515	NOT	True	True	True	False	True
N8038	P1_ADD_95_U135	GATE	NAND	7516	NOT	True	True	True	False	True
N8039	P1_ADD_95_U136	GATE	NAND	7517	NOT	True	True	True	False	True
N8040	P1_ADD_95_U137	GATE	NAND	7518	NOT	True	True	True	False	True
N8041	P1_ADD_95_U138	GATE	NAND	7519	NOT	True	True	True	False	True
N8042	P1_ADD_95_U139	GATE	NAND	7520	NOT	True	True	True	False	True
N8043	P1_ADD_95_U140	GATE	NAND	7521	NOT	True	True	True	False	True
N8044	P1_ADD_95_U141	GATE	NAND	7522	NOT	True	True	True	False	True
N8045	P1_ADD_95_U142	GATE	NAND	7523	NOT	True	True	True	False	True
N8046	P1_ADD_95_U143	GATE	NAND	7524	NOT	True	True	True	False	True
N8047	P1_ADD_95_U144	GATE	NAND	7525	NOT	True	True	True	False	True
N8048	P1_ADD_95_U145	GATE	NAND	7526	NOT	True	True	True	False	True
N8049	P1_ADD_95_U146	GATE	NAND	7527	NOT	True	True	True	False	True
N8050	P1_ADD_95_U147	GATE	NAND	7528	NOT	True	True	True	False	True
N8051	P1_ADD_95_U148	GATE	NAND	7529	NOT	True	True	True	False	True
N8052	P1_ADD_95_U149	GATE	NAND	7530	NOT	True	True	True	False	True
N8053	P1_ADD_95_U150	GATE	NAND	7531	NOT	True	True	True	False	True
N8054	P1_ADD_95_U151	GATE	NAND	7532	NOT	True	True	True	False	True
N8055	P1_ADD_95_U152	GATE	NAND	7533	NOT	True	True	True	False	True
N8056	P1_ADD_95_U153	GATE	NAND	7534	NOT	True	True	True	False	True
N8057	P1_R1105_U4	GATE	AND	7535	AND	True	True	True	False	True
N8058	P1_R1105_U5	GATE	AND	7536	AND	True	True	True	False	True
N8059	P1_R1105_U6	GATE	AND	7537	AND	True	True	True	False	True
N8060	P1_R1105_U7	GATE	AND	7538	AND	True	True	True	False	True
N8061	P1_R1105_U8	GATE	AND	7539	AND	True	True	True	False	True
N8062	P1_R1105_U9	GATE	AND	7540	AND	True	True	True	False	True
N8063	P1_R1105_U10	GATE	AND	7541	AND	True	True	True	False	True
N8064	P1_R1105_U11	GATE	AND	7542	AND	True	True	True	False	True
N8065	P1_R1105_U12	GATE	AND	7543	AND	True	True	True	False	True
N8066	P1_R1105_U13	GATE	AND	7544	AND	True	True	True	False	True
N8067	P1_R1105_U14	GATE	AND	7545	AND	True	True	True	False	True
N8068	P1_R1105_U15	GATE	AND	7546	AND	True	True	True	False	True
N8069	P1_R1105_U16	GATE	AND	7547	AND	True	True	True	False	True
N8070	P1_R1105_U17	GATE	NOT	7548	NOT	True	True	True	False	True
N8071	P1_R1105_U18	GATE	NOT	7549	NOT	True	True	True	False	True
N8072	P1_R1105_U19	GATE	NOT	7550	NOT	True	True	True	False	True
N8073	P1_R1105_U20	GATE	NAND	7551	NOT	True	True	True	False	True
N8074	P1_R1105_U21	GATE	NOT	7552	NOT	True	True	True	False	True
N8075	P1_R1105_U22	GATE	NOT	7553	NOT	True	True	True	False	True
N8076	P1_R1105_U23	GATE	NOT	7554	NOT	True	True	True	False	True
N8077	P1_R1105_U24	GATE	NOT	7555	NOT	True	True	True	False	True
N8078	P1_R1105_U25	GATE	NOT	7556	NOT	True	True	True	False	True
N8079	P1_R1105_U26	GATE	NOT	7557	NOT	True	True	True	False	True
N8080	P1_R1105_U27	GATE	NOT	7558	NOT	True	True	True	False	True
N8081	P1_R1105_U28	GATE	NOT	7559	NOT	True	True	True	False	True
N8082	P1_R1105_U29	GATE	NAND	7560	NOT	True	True	True	False	True
N8083	P1_R1105_U30	GATE	NOT	7561	NOT	True	True	True	False	True
N8084	P1_R1105_U31	GATE	NOT	7562	NOT	True	True	True	False	True
N8085	P1_R1105_U32	GATE	NAND	7563	NOT	True	True	True	False	True
N8086	P1_R1105_U33	GATE	NOT	7564	NOT	True	True	True	False	True
N8087	P1_R1105_U34	GATE	NOT	7565	NOT	True	True	True	False	True
N8088	P1_R1105_U35	GATE	NOT	7566	NOT	True	True	True	False	True
N8089	P1_R1105_U36	GATE	NOT	7567	NOT	True	True	True	False	True
N8090	P1_R1105_U37	GATE	NOT	7568	NOT	True	True	True	False	True
N8091	P1_R1105_U38	GATE	NAND	7569	NOT	True	True	True	False	True
N8092	P1_R1105_U39	GATE	NAND	7570	NOT	True	True	True	False	True
N8093	P1_R1105_U40	GATE	NAND	7571	NOT	True	True	True	False	True
N8094	P1_R1105_U41	GATE	NAND	7572	NOT	True	True	True	False	True
N8095	P1_R1105_U42	GATE	NAND	7573	NOT	True	True	True	False	True
N8096	P1_R1105_U43	GATE	NAND	7574	NOT	True	True	True	False	True
N8097	P1_R1105_U44	GATE	NOT	7575	NOT	True	True	True	False	True
N8098	P1_R1105_U45	GATE	NOT	7576	NOT	True	True	True	False	True
N8099	P1_R1105_U46	GATE	NOT	7577	NOT	True	True	True	False	True
N8100	P1_R1105_U47	GATE	NAND	7578	NOT	True	True	True	False	True
N8101	P1_R1105_U48	GATE	NOT	7579	NOT	True	True	True	False	True
N8102	P1_R1105_U49	GATE	NAND	7580	NOT	True	True	True	False	True
N8103	P1_R1105_U50	GATE	NOT	7581	NOT	True	True	True	False	True
N8104	P1_R1105_U51	GATE	NOT	7582	NOT	True	True	True	False	True
N8105	P1_R1105_U52	GATE	NOT	7583	NOT	True	True	True	False	True
N8106	P1_R1105_U53	GATE	NOT	7584	NOT	True	True	True	False	True
N8107	P1_R1105_U54	GATE	NOT	7585	NOT	True	True	True	False	True
N8108	P1_R1105_U55	GATE	NOT	7586	NOT	True	True	True	False	True
N8109	P1_R1105_U56	GATE	NAND	7587	NOT	True	True	True	False	True
N8110	P1_R1105_U57	GATE	NOT	7588	NOT	True	True	True	False	True
N8111	P1_R1105_U58	GATE	NOT	7589	NOT	True	True	True	False	True
N8112	P1_R1105_U59	GATE	NOT	7590	NOT	True	True	True	False	True
N8113	P1_R1105_U60	GATE	NOT	7591	NOT	True	True	True	False	True
N8114	P1_R1105_U61	GATE	NOT	7592	NOT	True	True	True	False	True
N8115	P1_R1105_U62	GATE	NOT	7593	NOT	True	True	True	False	True
N8116	P1_R1105_U63	GATE	NOT	7594	NOT	True	True	True	False	True
N8117	P1_R1105_U64	GATE	NOT	7595	NOT	True	True	True	False	True
N8118	P1_R1105_U65	GATE	NAND	7596	NOT	True	True	True	False	True
N8119	P1_R1105_U66	GATE	NAND	7597	NOT	True	True	True	False	True
N8120	P1_R1105_U67	GATE	NAND	7598	NOT	True	True	True	False	True
N8121	P1_R1105_U68	GATE	NAND	7599	NOT	True	True	True	False	True
N8122	P1_R1105_U69	GATE	NAND	7600	NOT	True	True	True	False	True
N8123	P1_R1105_U70	GATE	NAND	7601	NOT	True	True	True	False	True
N8124	P1_R1105_U71	GATE	NAND	7602	NOT	True	True	True	False	True
N8125	P1_R1105_U72	GATE	NAND	7603	NOT	True	True	True	False	True
N8126	P1_R1105_U73	GATE	NAND	7604	NOT	True	True	True	False	True
N8127	P1_R1105_U74	GATE	NAND	7605	NOT	True	True	True	False	True
N8128	P1_R1105_U75	GATE	NAND	7606	NOT	True	True	True	False	True
N8129	P1_R1105_U76	GATE	NAND	7607	NOT	True	True	True	False	True
N8130	P1_R1105_U77	GATE	NAND	7608	NOT	True	True	True	False	True
N8131	P1_R1105_U78	GATE	NAND	7609	NOT	True	True	True	False	True
N8132	P1_R1105_U79	GATE	NAND	7610	NOT	True	True	True	False	True
N8133	P1_R1105_U80	GATE	NAND	7611	NOT	True	True	True	False	True
N8134	P1_R1105_U81	GATE	NAND	7612	NOT	True	True	True	False	True
N8135	P1_R1105_U82	GATE	NAND	7613	NOT	True	True	True	False	True
N8136	P1_R1105_U83	GATE	NAND	7614	NOT	True	True	True	False	True
N8137	P1_R1105_U84	GATE	NOT	7615	NOT	True	True	True	False	True
N8138	P1_R1105_U85	GATE	NOT	7616	NOT	True	True	True	False	True
N8139	P1_R1105_U86	GATE	NAND	7617	NOT	True	True	True	False	True
N8140	P1_R1105_U87	GATE	NAND	7618	NOT	True	True	True	False	True
N8141	P1_R1105_U88	GATE	NAND	7619	NOT	True	True	True	False	True
N8142	P1_R1105_U89	GATE	NOT	7620	NOT	True	True	True	False	True
N8143	P1_R1105_U90	GATE	NAND	7621	NOT	True	True	True	False	True
N8144	P1_R1105_U91	GATE	NAND	7622	NOT	True	True	True	False	True
N8145	P1_R1105_U92	GATE	NOT	7623	NOT	True	True	True	False	True
N8146	P1_R1105_U93	GATE	NOT	7624	NOT	True	True	True	False	True
N8147	P1_R1105_U94	GATE	OR	7625	NOT	True	True	True	False	True
N8148	P1_R1105_U95	GATE	OR	7626	NOT	True	True	True	False	True
N8149	P1_R1105_U96	GATE	OR	7627	NOT	True	True	True	False	True
N8150	P1_R1105_U97	GATE	OR	7628	NOT	True	True	True	False	True
N8151	P1_R1105_U98	GATE	NOT	7629	NOT	True	True	True	False	True
N8152	P1_R1105_U99	GATE	OR	7630	NOT	True	True	True	False	True
N8153	P1_R1105_U100	GATE	NOT	7631	NOT	True	True	True	False	True
N8154	P1_R1105_U101	GATE	NOT	7632	NOT	True	True	True	False	True
N8155	P1_R1105_U102	GATE	NAND	7633	NOT	True	True	True	False	True
N8156	P1_R1105_U103	GATE	NAND	7634	NOT	True	True	True	False	True
N8157	P1_R1105_U104	GATE	NAND	7635	NOT	True	True	True	False	True
N8158	P1_R1105_U105	GATE	NAND	7636	NOT	True	True	True	False	True
N8159	P1_R1105_U106	GATE	NAND	7637	NOT	True	True	True	False	True
N8160	P1_R1105_U107	GATE	NAND	7638	NOT	True	True	True	False	True
N8161	P1_R1105_U108	GATE	NAND	7639	NOT	True	True	True	False	True
N8162	P1_R1105_U109	GATE	NAND	7640	NOT	True	True	True	False	True
N8163	P1_R1105_U110	GATE	NAND	7641	NOT	True	True	True	False	True
N8164	P1_R1105_U111	GATE	NOT	7642	NOT	True	True	True	False	True
N8165	P1_R1105_U112	GATE	OR	7643	NOT	True	True	True	False	True
N8166	P1_R1105_U113	GATE	OR	7644	NOT	True	True	True	False	True
N8167	P1_R1105_U114	GATE	NOT	7645	NOT	True	True	True	False	True
N8168	P1_R1105_U115	GATE	NAND	7646	NOT	True	True	True	False	True
N8169	P1_R1105_U116	GATE	NAND	7647	NOT	True	True	True	False	True
N8170	P1_R1105_U117	GATE	NAND	7648	NOT	True	True	True	False	True
N8171	P1_R1105_U118	GATE	NAND	7649	NOT	True	True	True	False	True
N8172	P1_R1105_U119	GATE	NOT	7650	NOT	True	True	True	False	True
N8173	P1_R1105_U120	GATE	OR	7651	NOT	True	True	True	False	True
N8174	P1_R1105_U121	GATE	NAND	7652	NOT	True	True	True	False	True
N8175	P1_R1105_U122	GATE	NOT	7653	NOT	True	True	True	False	True
N8176	P1_R1105_U123	GATE	OR	7654	NOT	True	True	True	False	True
N8177	P1_R1105_U124	GATE	OR	7655	NOT	True	True	True	False	True
N8178	P1_R1105_U125	GATE	NAND	7656	NOT	True	True	True	False	True
N8179	P1_R1105_U126	GATE	NAND	7657	NOT	True	True	True	False	True
N8180	P1_R1105_U127	GATE	NAND	7658	NOT	True	True	True	False	True
N8181	P1_R1105_U128	GATE	NAND	7659	NOT	True	True	True	False	True
N8182	P1_R1105_U129	GATE	NAND	7660	NOT	True	True	True	False	True
N8183	P1_R1105_U130	GATE	OR	7661	NOT	True	True	True	False	True
N8184	P1_R1105_U131	GATE	NAND	7662	NOT	True	True	True	False	True
N8185	P1_R1105_U132	GATE	NAND	7663	NOT	True	True	True	False	True
N8186	P1_R1105_U133	GATE	NOT	7664	NOT	True	True	True	False	True
N8187	P1_R1105_U134	GATE	NAND	7665	NOT	True	True	True	False	True
N8188	P1_R1105_U135	GATE	NAND	7666	NOT	True	True	True	False	True
N8189	P1_R1105_U136	GATE	NAND	7667	NOT	True	True	True	False	True
N8190	P1_R1105_U137	GATE	NOT	7668	NOT	True	True	True	False	True
N8191	P1_R1105_U138	GATE	OR	7669	NOT	True	True	True	False	True
N8192	P1_R1105_U139	GATE	NAND	7670	NOT	True	True	True	False	True
N8193	P1_R1105_U140	GATE	NAND	7671	NOT	True	True	True	False	True
N8194	P1_R1105_U141	GATE	NAND	7672	NOT	True	True	True	False	True
N8195	P1_R1105_U142	GATE	NAND	7673	NOT	True	True	True	False	True
N8196	P1_R1105_U143	GATE	NAND	7674	NOT	True	True	True	False	True
N8197	P1_R1105_U144	GATE	OR	7675	NOT	True	True	True	False	True
N8198	P1_R1105_U145	GATE	NAND	7676	NOT	True	True	True	False	True
N8199	P1_R1105_U146	GATE	NOT	7677	NOT	True	True	True	False	True
N8200	P1_R1105_U147	GATE	NAND	7678	NOT	True	True	True	False	True
N8201	P1_R1105_U148	GATE	NAND	7679	NOT	True	True	True	False	True
N8202	P1_R1105_U149	GATE	NAND	7680	NOT	True	True	True	False	True
N8203	P1_R1105_U150	GATE	NAND	7681	NOT	True	True	True	False	True
N8204	P1_R1105_U151	GATE	NAND	7682	NOT	True	True	True	False	True
N8205	P1_R1105_U152	GATE	OR	7683	NOT	True	True	True	False	True
N8206	P1_R1105_U153	GATE	NOT	7684	NOT	True	True	True	False	True
N8207	P1_R1105_U154	GATE	OR	7685	NOT	True	True	True	False	True
N8208	P1_R1105_U155	GATE	OR	7686	NOT	True	True	True	False	True
N8209	P1_R1105_U156	GATE	NAND	7687	NOT	True	True	True	False	True
N8210	P1_R1105_U157	GATE	NAND	7688	NOT	True	True	True	False	True
N8211	P1_R1105_U158	GATE	NAND	7689	NOT	True	True	True	False	True
N8212	P1_R1105_U159	GATE	OR	7690	NOT	True	True	True	False	True
N8213	P1_R1105_U160	GATE	NAND	7691	NOT	True	True	True	False	True
N8214	P1_R1105_U161	GATE	NAND	7692	NOT	True	True	True	False	True
N8215	P1_R1105_U162	GATE	NOT	7693	NOT	True	True	True	False	True
N8216	P1_R1105_U163	GATE	OR	7694	NOT	True	True	True	False	True
N8217	P1_R1105_U164	GATE	OR	7695	NOT	True	True	True	False	True
N8218	P1_R1105_U165	GATE	NAND	7696	NOT	True	True	True	False	True
N8219	P1_R1105_U166	GATE	NAND	7697	NOT	True	True	True	False	True
N8220	P1_R1105_U167	GATE	NAND	7698	NOT	True	True	True	False	True
N8221	P1_R1105_U168	GATE	OR	7699	NOT	True	True	True	False	True
N8222	P1_R1105_U169	GATE	OR	7700	NOT	True	True	True	False	True
N8223	P1_R1105_U170	GATE	NAND	7701	NOT	True	True	True	False	True
N8224	P1_R1105_U171	GATE	NAND	7702	NOT	True	True	True	False	True
N8225	P1_R1105_U172	GATE	NOT	7703	NOT	True	True	True	False	True
N8226	P1_R1105_U173	GATE	OR	7704	NOT	True	True	True	False	True
N8227	P1_R1105_U174	GATE	NAND	7705	NOT	True	True	True	False	True
N8228	P1_R1105_U175	GATE	NAND	7706	NOT	True	True	True	False	True
N8229	P1_R1105_U176	GATE	NOT	7707	NOT	True	True	True	False	True
N8230	P1_R1105_U177	GATE	OR	7708	NOT	True	True	True	False	True
N8231	P1_R1105_U178	GATE	NAND	7709	NOT	True	True	True	False	True
N8232	P1_R1105_U179	GATE	NAND	7710	NOT	True	True	True	False	True
N8233	P1_R1105_U180	GATE	NOT	7711	NOT	True	True	True	False	True
N8234	P1_R1105_U181	GATE	OR	7712	NOT	True	True	True	False	True
N8235	P1_R1105_U182	GATE	OR	7713	NOT	True	True	True	False	True
N8236	P1_R1105_U183	GATE	NOT	7714	NOT	True	True	True	False	True
