deep_node	original_net	original_gate	original_order
N15499	P1_U4086	AND	14047
N15500	P1_U4087	AND	14048
N15501	P1_U4088	AND	14049
N15502	P1_U4089	AND	14050
N15503	P1_U4090	AND	14051
N15504	P1_U4091	AND	14052
N15505	P1_U4092	AND	14053
N15506	P1_U4093	AND	14054
N15507	P1_U4094	AND	14055
N15508	P1_U4095	AND	14056
N15509	P1_U4096	AND	14057
N15510	P1_U4097	AND	14058
N15511	P1_U4098	AND	14059
N15512	P1_U4099	AND	14060
N15513	P1_U4100	AND	14061
N15514	P1_U4101	AND	14062
N15515	P1_U4102	AND	14063
N15516	P1_U4103	AND	14064
N15517	P1_U4104	AND	14065
N15518	P1_U4105	AND	14066
N15519	P1_U4106	AND	14067
N15520	P1_U4107	AND	14068
N15521	P1_U4108	AND	14069
N15522	P1_U4109	AND	14070
N15523	P1_U4110	AND	14071
N15524	P1_U4111	AND	14072
N15525	P1_U4112	AND	14073
N15526	P1_U4113	AND	14074
N15527	P1_U4114	AND	14075
N15528	P1_U4115	AND	14076
N15529	P1_U4116	AND	14077
N15530	P1_U4117	AND	14078
N15531	P1_U4118	AND	14079
N15532	P1_U4119	AND	14080
N15533	P1_U4120	AND	14081
N15534	P1_U4121	AND	14082
N15535	P1_U4122	AND	14083
N15536	P1_U4123	AND	14084
N15537	P1_U4124	AND	14085
N15538	P1_U4125	AND	14086
N15539	P1_U4126	AND	14087
N15540	P1_U4127	AND	14088
N15541	P1_U4128	AND	14089
N15542	P1_U4129	AND	14090
N15543	P1_U4130	AND	14091
N15544	P1_U4131	AND	14092
N15545	P1_U4132	AND	14093
N15546	P1_U4133	AND	14094
N15547	P1_U4134	AND	14095
N15548	P1_U4135	AND	14096
N15549	P1_U4136	AND	14097
N15550	P1_U4137	AND	14098
N15551	P1_U4138	AND	14099
N15552	P1_U4139	AND	14100
N15553	P1_U4140	AND	14101
N15554	P1_U4141	AND	14102
N15555	P1_U4142	AND	14103
N15556	P1_U4143	AND	14104
N15557	P1_U4144	AND	14105
N15558	P1_U4145	AND	14106
N15559	P1_U4146	AND	14107
N15560	P1_U4147	AND	14108
N15561	P1_U4148	AND	14109
N15562	P1_U4149	AND	14110
N15563	P1_U4150	AND	14111
N15564	P1_U4151	AND	14112
N15565	P1_U4152	AND	14113
N15566	P1_U4153	AND	14114
N15567	P1_U4154	AND	14115
N15568	P1_U4155	AND	14116
N15569	P1_U4156	AND	14117
N15570	P1_U4157	AND	14118
N15571	P1_U4158	AND	14119
N15572	P1_U4159	AND	14120
N15573	P1_U4160	AND	14121
N15574	P1_U4161	AND	14122
N15575	P1_U4162	AND	14123
N15576	P1_U4163	AND	14124
N15577	P1_U4164	AND	14125
N15578	P1_U4165	AND	14126
N15579	P1_U4166	AND	14127
N15580	P1_U4167	AND	14128
N15581	P1_U4168	AND	14129
N15582	P1_U4169	AND	14130
N15583	P1_U4170	AND	14131
N15584	P1_U4171	NAND	14132
N15585	P1_U4172	NAND	14133
N15586	P1_U4173	NAND	14134
N15587	P1_U4174	NOT	14135
N15588	P1_U4175	AND	14136
N15589	P1_U4176	AND	14137
N15590	P1_U4177	NAND	14138
N15591	P1_U4178	NAND	14139
N15592	P1_U4179	NOT	14140
N15593	P1_U4180	NAND	14141
N15594	P1_U4181	NAND	14142
N15595	P1_U4182	NAND	14143
N15596	P1_U4183	NAND	14144
N15597	P1_U4184	NOT	14145
N15598	P1_U4185	NAND	14146
N15599	P1_U4186	NOT	14147
N15600	P1_U4187	NOT	14148
N15601	P1_U4188	NOT	14149
N15602	P1_U4189	NOT	14150
N15603	P1_U4190	NOT	14151
N15604	P1_U4191	NOT	14152
N15605	P1_U4192	NOT	14153
N15606	P1_U4193	NOT	14154
N15607	P1_U4194	NOT	14155
N15608	P1_U4195	NAND	14156
N15609	P1_U4196	NAND	14157
N15610	P1_U4197	NOT	14158
N15611	P1_U4198	NOT	14159
N15612	P1_U4199	NOT	14160
N15613	P1_U4200	NOT	14161
N15614	P1_U4201	NOT	14162
N15615	P1_U4202	NOT	14163
N15616	P1_U4203	NOT	14164
N15617	P1_U4204	NOT	14165
N15618	P1_U4205	NAND	14166
N15619	P1_U4206	NOT	14167
N15620	P1_U4207	NOT	14168
N15621	P1_U4208	NOT	14169
N15622	P1_U4209	NOT	14170
N15623	P1_U4210	NOT	14171
N15624	P1_U4211	NOT	14172
N15625	P1_U4212	NOT	14173
N15626	P1_U4213	NOT	14174
N15627	P1_U4214	NOT	14175
N15628	P1_U4215	NOT	14176
N15629	P1_U4216	NOT	14177
N15630	P1_U4217	NAND	14178
N15631	P1_U4218	NOT	14179
N15632	P1_U4219	NAND	14180
N15633	P1_U4220	NOT	14181
N15634	P1_U4221	NOT	14182
N15635	P1_U4222	NOT	14183
N15636	P1_U4223	NOT	14184
N15637	P1_U4224	NOT	14185
N15638	P1_U4225	NOT	14186
N15639	P1_U4226	NOT	14187
N15640	P1_U4227	NAND	14188
N15641	P1_U4228	NAND	14189
N15642	P1_U4229	NAND	14190
N15643	P1_U4230	NAND	14191
N15644	P1_U4231	NOT	14192
N15645	P1_U4232	NOT	14193
N15646	P1_U4233	NOT	14194
N15647	P1_U4234	NOT	14195
N15648	P1_U4235	NOT	14196
N15649	P1_U4236	NOT	14197
N15650	P1_U4237	NOT	14198
N15651	P1_U4238	NOT	14199
N15652	P1_U4239	NAND	14200
N15653	P1_U4240	NAND	14201
N15654	P1_U4241	NAND	14202
N15655	P1_U4242	NAND	14203
N15656	P1_U4243	NAND	14204
N15657	P1_U4244	NAND	14205
N15658	P1_U4245	NAND	14206
N15659	P1_U4246	NAND	14207
N15660	P1_U4247	NOT	14208
N15661	P1_U4248	NAND	14209
N15662	P1_U4249	NOT	14210
N15663	P1_U4250	NOT	14211
N15664	P1_U4251	NOT	14212
N15665	P1_U4252	NOT	14213
N15666	P1_U4253	NOT	14214
N15667	P1_U4254	NOT	14215
N15668	P1_U4255	NOT	14216
N15669	P1_U4256	NOT	14217
N15670	P1_U4257	NOT	14218
N15671	P1_U4258	NOT	14219
N15672	P1_U4259	NOT	14220
N15673	P1_U4260	NOT	14221
N15674	P1_U4261	NOT	14222
N15675	P1_U4262	NOT	14223
N15676	P1_U4263	NAND	14224
N15677	P1_U4264	NOT	14225
N15678	P1_U4265	NOT	14226
N15679	P1_U4266	NOT	14227
N15680	P1_U4267	NAND	14228
N15681	P1_U4268	NAND	14229
N15682	P1_U4269	NAND	14230
N15683	P1_U4270	NAND	14231
N15684	P1_U4271	NAND	14232
N15685	P1_U4272	NAND	14233
N15686	P1_U4273	NAND	14234
N15687	P1_U4274	NAND	14235
N15688	P1_U4275	NAND	14236
N15689	P1_U4276	NAND	14237
N15690	P1_U4277	NAND	14238
N15691	P1_U4278	NAND	14239
N15692	P1_U4279	NAND	14240
N15693	P1_U4280	NAND	14241
N15694	P1_U4281	NAND	14242
N15695	P1_U4282	NAND	14243
N15696	P1_U4283	NAND	14244
N15697	P1_U4284	NAND	14245
N15698	P1_U4285	NAND	14246
N15699	P1_U4286	NAND	14247
N15700	P1_U4287	NAND	14248
N15701	P1_U4288	NAND	14249
N15702	P1_U4289	NAND	14250
N15703	P1_U4290	NAND	14251
N15704	P1_U4291	NAND	14252
N15705	P1_U4292	NAND	14253
N15706	P1_U4293	NAND	14254
N15707	P1_U4294	NAND	14255
N15708	P1_U4295	NAND	14256
N15709	P1_U4296	NAND	14257
N15710	P1_U4297	NAND	14258
N15711	P1_U4298	NAND	14259
N15712	P1_U4299	NAND	14260
N15713	P1_U4300	NAND	14261
N15714	P1_U4301	NAND	14262
N15715	P1_U4302	NAND	14263
N15716	P1_U4303	NAND	14264
N15717	P1_U4304	NAND	14265
N15718	P1_U4305	NAND	14266
N15719	P1_U4306	NAND	14267
N15720	P1_U4307	NAND	14268
N15721	P1_U4308	NAND	14269
N15722	P1_U4309	NAND	14270
N15723	P1_U4310	NAND	14271
N15724	P1_U4311	NAND	14272
N15725	P1_U4312	NAND	14273
N15726	P1_U4313	NAND	14274
N15727	P1_U4314	NAND	14275
N15728	P1_U4315	NAND	14276
N15729	P1_U4316	NAND	14277
N15730	P1_U4317	NAND	14278
N15731	P1_U4318	NAND	14279
N15732	P1_U4319	NAND	14280
N15733	P1_U4320	NAND	14281
N15734	P1_U4321	NAND	14282
N15735	P1_U4322	NAND	14283
N15736	P1_U4323	NAND	14284
N15737	P1_U4324	NAND	14285
N15738	P1_U4325	NAND	14286
N15739	P1_U4326	NAND	14287
N15740	P1_U4327	NAND	14288
N15741	P1_U4328	NAND	14289
N15742	P1_U4329	NAND	14290
N15743	P1_U4330	NAND	14291
N15744	P1_U4331	NAND	14292
N15745	P1_U4332	NAND	14293
N15746	P1_U4333	NAND	14294
N15747	P1_U4334	NAND	14295
N15748	P1_U4335	NAND	14296
N15749	P1_U4336	NAND	14297
N15750	P1_U4337	NAND	14298
N15751	P1_U4338	NAND	14299
N15752	P1_U4339	NAND	14300
N15753	P1_U4340	NAND	14301
N15754	P1_U4341	NAND	14302
N15755	P1_U4342	NAND	14303
N15756	P1_U4343	NAND	14304
N15757	P1_U4344	NAND	14305
N15758	P1_U4345	NAND	14306
N15759	P1_U4346	NAND	14307
N15760	P1_U4347	NAND	14308
N15761	P1_U4348	NAND	14309
N15762	P1_U4349	NAND	14310
N15763	P1_U4350	NAND	14311
N15764	P1_U4351	NAND	14312
N15765	P1_U4352	NAND	14313
N15766	P1_U4353	NAND	14314
N15767	P1_U4354	NAND	14315
N15768	P1_U4355	NAND	14316
N15769	P1_U4356	NAND	14317
N15770	P1_U4357	NOT	14318
N15771	P1_U4358	NAND	14319
N15772	P1_U4359	NAND	14320
N15773	P1_U4360	NOT	14321
N15774	P1_U4361	NAND	14322
N15775	P1_U4362	OR	14323
N15776	P1_U4363	NAND	14324
N15777	P1_U4364	NOT	14325
N15778	P1_U4365	NAND	14326
N15779	P1_U4366	NAND	14327
N15780	P1_U4367	NAND	14328
N15781	P1_U4368	NAND	14329
N15782	P1_U4369	NAND	14330
N15783	P1_U4370	NAND	14331
N15784	P1_U4371	NAND	14332
N15785	P1_U4372	NAND	14333
N15786	P1_U4373	NAND	14334
N15787	P1_U4374	NAND	14335
N15788	P1_U4375	NAND	14336
N15789	P1_U4376	NAND	14337
N15790	P1_U4377	NOT	14338
N15791	P1_U4378	NOT	14339
N15792	P1_U4379	NOT	14340
N15793	P1_U4380	NOT	14341
N15794	P1_U4381	NOT	14342
N15795	P1_U4382	NOT	14343
N15796	P1_U4383	NAND	14344
N15797	P1_U4384	NAND	14345
N15798	P1_U4385	NAND	14346
N15799	P1_U4386	NAND	14347
N15800	P1_U4387	NAND	14348
N15801	P1_U4388	NAND	14349
N15802	P1_U4389	NAND	14350
N15803	P1_U4390	NAND	14351
N15804	P1_U4391	NAND	14352
N15805	P1_U4392	NAND	14353
N15806	P1_U4393	NAND	14354
N15807	P1_U4394	NAND	14355
N15808	P1_U4395	NAND	14356
N15809	P1_U4396	NAND	14357
N15810	P1_U4397	NAND	14358
N15811	P1_U4398	NAND	14359
N15812	P1_U4399	NOT	14360
N15813	P1_U4400	NOT	14361
N15814	P1_U4401	NAND	14362
N15815	P1_U4402	NAND	14363
N15816	P1_U4403	NAND	14364
N15817	P1_U4404	NAND	14365
N15818	P1_U4405	NAND	14366
N15819	P1_U4406	NAND	14367
N15820	P1_U4407	NAND	14368
N15821	P1_U4408	NAND	14369
N15822	P1_U4409	NAND	14370
N15823	P1_U4410	NAND	14371
N15824	P1_U4411	NAND	14372
N15825	P1_U4412	NAND	14373
N15826	P1_U4413	NAND	14374
N15827	P1_U4414	NAND	14375
N15828	P1_U4415	NOT	14376
N15829	P1_U4416	NAND	14377
N15830	P1_U4417	NAND	14378
N15831	P1_U4418	NAND	14379
N15832	P1_U4419	NAND	14380
N15833	P1_U4420	NAND	14381
N15834	P1_U4421	NAND	14382
N15835	P1_U4422	NAND	14383
N15836	P1_U4423	NAND	14384
N15837	P1_U4424	NAND	14385
N15838	P1_U4425	NAND	14386
N15839	P1_U4426	NAND	14387
N15840	P1_U4427	NAND	14388
N15841	P1_U4428	NAND	14389
N15842	P1_U4429	NAND	14390
N15843	P1_U4430	NAND	14391
N15844	P1_U4431	NAND	14392
N15845	P1_U4432	NOT	14393
N15846	P1_U4433	NAND	14394
N15847	P1_U4434	NAND	14395
N15848	P1_U4435	NAND	14396
N15849	P1_U4436	NAND	14397
N15850	P1_U4437	NAND	14398
N15851	P1_U4438	NAND	14399
N15852	P1_U4439	NAND	14400
N15853	P1_U4440	NAND	14401
N15854	P1_U4441	NAND	14402
N15855	P1_U4442	NAND	14403
N15856	P1_U4443	NAND	14404
N15857	P1_U4444	NAND	14405
N15858	P1_U4445	NAND	14406
N15859	P1_U4446	NAND	14407
N15860	P1_U4447	NAND	14408
N15861	P1_U4448	NAND	14409
N15862	P1_U4449	NOT	14410
N15863	P1_U4450	NAND	14411
N15864	P1_U4451	NAND	14412
N15865	P1_U4452	NAND	14413
N15866	P1_U4453	NAND	14414
N15867	P1_U4454	NAND	14415
N15868	P1_U4455	NAND	14416
N15869	P1_U4456	NAND	14417
N15870	P1_U4457	NAND	14418
N15871	P1_U4458	NAND	14419
N15872	P1_U4459	NAND	14420
N15873	P1_U4460	NOT	14421
N15874	P1_U4461	NAND	14422
N15875	P1_U4462	NAND	14423
N15876	P1_U4463	NAND	14424
N15877	P1_U4464	NAND	14425
N15878	P1_U4465	NAND	14426
N15879	P1_U4466	NAND	14427
N15880	P1_U4467	NAND	14428
N15881	P1_U4468	NAND	14429
N15882	P1_U4469	NAND	14430
N15883	P1_U4470	NAND	14431
N15884	P1_U4471	NAND	14432
N15885	P1_U4472	NAND	14433
N15886	P1_U4473	NAND	14434
N15887	P1_U4474	NAND	14435
N15888	P1_U4475	NAND	14436
N15889	P1_U4476	NAND	14437
N15890	P1_U4477	NOT	14438
N15891	P1_U4478	NAND	14439
N15892	P1_U4479	NAND	14440
N15893	P1_U4480	NAND	14441
N15894	P1_U4481	NAND	14442
N15895	P1_U4482	NAND	14443
N15896	P1_U4483	NAND	14444
N15897	P1_U4484	NAND	14445
N15898	P1_U4485	NAND	14446
N15899	P1_U4486	NAND	14447
N15900	P1_U4487	NAND	14448
N15901	P1_U4488	NAND	14449
N15902	P1_U4489	NAND	14450
N15903	P1_U4490	NAND	14451
N15904	P1_U4491	NAND	14452
N15905	P1_U4492	NAND	14453
N15906	P1_U4493	NAND	14454
N15907	P1_U4494	NOT	14455
N15908	P1_U4495	NAND	14456
N15909	P1_U4496	NAND	14457
N15910	P1_U4497	NOT	14458
N15911	P1_U4498	NAND	14459
N15912	P1_U4499	NOT	14460
N15913	P1_U4500	NAND	14461
N15914	P1_U4501	NAND	14462
N15915	P1_U4502	NOT	14463
N15916	P1_U4503	NAND	14464
N15917	P1_U4504	NAND	14465
N15918	P1_U4505	NAND	14466
N15919	P1_U4506	NAND	14467
N15920	P1_U4507	NAND	14468
N15921	P1_U4508	NAND	14469
N15922	P1_U4509	NAND	14470
N15923	P1_U4510	OR	14471
N15924	P1_U4511	NOT	14472
N15925	P1_U4512	NAND	14473
N15926	P1_U4513	NAND	14474
N15927	P1_U4514	NOT	14475
N15928	P1_U4515	NAND	14476
N15929	P1_U4516	NAND	14477
N15930	P1_U4517	NAND	14478
N15931	P1_U4518	NAND	14479
N15932	P1_U4519	NAND	14480
N15933	P1_U4520	NAND	14481
N15934	P1_U4521	NAND	14482
N15935	P1_U4522	NAND	14483
N15936	P1_U4523	NAND	14484
N15937	P1_U4524	NOT	14485
N15938	P1_U4525	NOT	14486
N15939	P1_U4526	NOT	14487
N15940	P1_U4527	NOT	14488
N15941	P1_U4528	NOT	14489
N15942	P1_U4529	NOT	14490
N15943	P1_U4530	NAND	14491
N15944	P1_U4531	NOT	14492
N15945	P1_U4532	NOT	14493
N15946	P1_U4533	NOT	14494
N15947	P1_U4534	NOT	14495
N15948	P1_U4535	NAND	14496
N15949	P1_U4536	NOT	14497
N15950	P1_U4537	NOT	14498
N15951	P1_U4538	NOT	14499
N15952	P1_U4539	NAND	14500
N15953	P1_U4540	NOT	14501
N15954	P1_U4541	NOT	14502
N15955	P1_U4542	NOT	14503
N15956	P1_U4543	NOT	14504
N15957	P1_U4544	NAND	14505
N15958	P1_U4545	NOT	14506
N15959	P1_U4546	NAND	14507
N15960	P1_U4547	NAND	14508
N15961	P1_U4548	NAND	14509
N15962	P1_U4549	NAND	14510
N15963	P1_U4550	NAND	14511
N15964	P1_U4551	NAND	14512
N15965	P1_U4552	NAND	14513
N15966	P1_U4553	NAND	14514
N15967	P1_U4554	NAND	14515
N15968	P1_U4555	NAND	14516
N15969	P1_U4556	NAND	14517
N15970	P1_U4557	NAND	14518
N15971	P1_U4558	NAND	14519
N15972	P1_U4559	NAND	14520
N15973	P1_U4560	NAND	14521
N15974	P1_U4561	NAND	14522
N15975	P1_U4562	NAND	14523
N15976	P1_U4563	NAND	14524
N15977	P1_U4564	NAND	14525
N15978	P1_U4565	NAND	14526
N15979	P1_U4566	NAND	14527
N15980	P1_U4567	NAND	14528
N15981	P1_U4568	NAND	14529
N15982	P1_U4569	NAND	14530
N15983	P1_U4570	NAND	14531
N15984	P1_U4571	NAND	14532
N15985	P1_U4572	NAND	14533
N15986	P1_U4573	NAND	14534
N15987	P1_U4574	NAND	14535
N15988	P1_U4575	NAND	14536
N15989	P1_U4576	NAND	14537
N15990	P1_U4577	NAND	14538
N15991	P1_U4578	NAND	14539
N15992	P1_U4579	NAND	14540
N15993	P1_U4580	NAND	14541
N15994	P1_U4581	NAND	14542
N15995	P1_U4582	NAND	14543
N15996	P1_U4583	NAND	14544
N15997	P1_U4584	NAND	14545
N15998	P1_U4585	NAND	14546
N15999	P1_U4586	NAND	14547
N16000	P1_U4587	NAND	14548
N16001	P1_U4588	NAND	14549
N16002	P1_U4589	NAND	14550
N16003	P1_U4590	NAND	14551
N16004	P1_U4591	NAND	14552
N16005	P1_U4592	NAND	14553
N16006	P1_U4593	NAND	14554
N16007	P1_U4594	NAND	14555
N16008	P1_U4595	NAND	14556
N16009	P1_U4596	NAND	14557
N16010	P1_U4597	NAND	14558
N16011	P1_U4598	NAND	14559
N16012	P1_U4599	NAND	14560
N16013	P1_U4600	NOT	14561
N16014	P1_U4601	NOT	14562
N16015	P1_U4602	NOT	14563
N16016	P1_U4603	NAND	14564
N16017	P1_U4604	NOT	14565
N16018	P1_U4605	NOT	14566
N16019	P1_U4606	NAND	14567
N16020	P1_U4607	NAND	14568
N16021	P1_U4608	NAND	14569
N16022	P1_U4609	NAND	14570
N16023	P1_U4610	NAND	14571
N16024	P1_U4611	NAND	14572
N16025	P1_U4612	NAND	14573
N16026	P1_U4613	NAND	14574
N16027	P1_U4614	NAND	14575
N16028	P1_U4615	NAND	14576
N16029	P1_U4616	NAND	14577
N16030	P1_U4617	NAND	14578
N16031	P1_U4618	NAND	14579
N16032	P1_U4619	NAND	14580
N16033	P1_U4620	NAND	14581
N16034	P1_U4621	NAND	14582
N16035	P1_U4622	NAND	14583
N16036	P1_U4623	NAND	14584
N16037	P1_U4624	NAND	14585
N16038	P1_U4625	NAND	14586
N16039	P1_U4626	NAND	14587
N16040	P1_U4627	NAND	14588
N16041	P1_U4628	NAND	14589
N16042	P1_U4629	NAND	14590
N16043	P1_U4630	NAND	14591
N16044	P1_U4631	NAND	14592
N16045	P1_U4632	NAND	14593
N16046	P1_U4633	NAND	14594
N16047	P1_U4634	NAND	14595
N16048	P1_U4635	NAND	14596
N16049	P1_U4636	NAND	14597
N16050	P1_U4637	NAND	14598
N16051	P1_U4638	NAND	14599
N16052	P1_U4639	NAND	14600
N16053	P1_U4640	NAND	14601
N16054	P1_U4641	NAND	14602
N16055	P1_U4642	NAND	14603
N16056	P1_U4643	NAND	14604
N16057	P1_U4644	NAND	14605
N16058	P1_U4645	NAND	14606
N16059	P1_U4646	NAND	14607
N16060	P1_U4647	NAND	14608
N16061	P1_U4648	NAND	14609
N16062	P1_U4649	NAND	14610
N16063	P1_U4650	NAND	14611
N16064	P1_U4651	NAND	14612
N16065	P1_U4652	NAND	14613
N16066	P1_U4653	NAND	14614
N16067	P1_U4654	NAND	14615
N16068	P1_U4655	NAND	14616
N16069	P1_U4656	NAND	14617
N16070	P1_U4657	NAND	14618
N16071	P1_U4658	NOT	14619
N16072	P1_U4659	NOT	14620
N16073	P1_U4660	NOT	14621
N16074	P1_U4661	NAND	14622
N16075	P1_U4662	NOT	14623
N16076	P1_U4663	NAND	14624
N16077	P1_U4664	NOT	14625
N16078	P1_U4665	NAND	14626
N16079	P1_U4666	NAND	14627
N16080	P1_U4667	NAND	14628
N16081	P1_U4668	NAND	14629
N16082	P1_U4669	NAND	14630
N16083	P1_U4670	NAND	14631
N16084	P1_U4671	NAND	14632
N16085	P1_U4672	NAND	14633
N16086	P1_U4673	NAND	14634
N16087	P1_U4674	NAND	14635
N16088	P1_U4675	NAND	14636
N16089	P1_U4676	NAND	14637
N16090	P1_U4677	NAND	14638
N16091	P1_U4678	NAND	14639
N16092	P1_U4679	NAND	14640
N16093	P1_U4680	NAND	14641
N16094	P1_U4681	NAND	14642
N16095	P1_U4682	NAND	14643
N16096	P1_U4683	NAND	14644
N16097	P1_U4684	NAND	14645
N16098	P1_U4685	NAND	14646
N16099	P1_U4686	NAND	14647
N16100	P1_U4687	NAND	14648
N16101	P1_U4688	NAND	14649
N16102	P1_U4689	NAND	14650
N16103	P1_U4690	NAND	14651
N16104	P1_U4691	NAND	14652
N16105	P1_U4692	NAND	14653
N16106	P1_U4693	NAND	14654
N16107	P1_U4694	NAND	14655
N16108	P1_U4695	NAND	14656
N16109	P1_U4696	NAND	14657
N16110	P1_U4697	NAND	14658
N16111	P1_U4698	NAND	14659
N16112	P1_U4699	NAND	14660
N16113	P1_U4700	NAND	14661
N16114	P1_U4701	NAND	14662
N16115	P1_U4702	NAND	14663
N16116	P1_U4703	NAND	14664
N16117	P1_U4704	NAND	14665
N16118	P1_U4705	NAND	14666
N16119	P1_U4706	NAND	14667
N16120	P1_U4707	NAND	14668
N16121	P1_U4708	NAND	14669
N16122	P1_U4709	NAND	14670
N16123	P1_U4710	NAND	14671
N16124	P1_U4711	NAND	14672
N16125	P1_U4712	NAND	14673
N16126	P1_U4713	NAND	14674
N16127	P1_U4714	NAND	14675
N16128	P1_U4715	NAND	14676
N16129	P1_U4716	NAND	14677
N16130	P1_U4717	NOT	14678
N16131	P1_U4718	NOT	14679
N16132	P1_U4719	NAND	14680
N16133	P1_U4720	NOT	14681
N16134	P1_U4721	NOT	14682
N16135	P1_U4722	NAND	14683
N16136	P1_U4723	NAND	14684
N16137	P1_U4724	NAND	14685
N16138	P1_U4725	NAND	14686
N16139	P1_U4726	NAND	14687
N16140	P1_U4727	NAND	14688
N16141	P1_U4728	NAND	14689
N16142	P1_U4729	NAND	14690
N16143	P1_U4730	NAND	14691
N16144	P1_U4731	NAND	14692
N16145	P1_U4732	NAND	14693
N16146	P1_U4733	NAND	14694
N16147	P1_U4734	NAND	14695
N16148	P1_U4735	NAND	14696
N16149	P1_U4736	NAND	14697
N16150	P1_U4737	NAND	14698
N16151	P1_U4738	NAND	14699
N16152	P1_U4739	NAND	14700
N16153	P1_U4740	NAND	14701
N16154	P1_U4741	NAND	14702
N16155	P1_U4742	NAND	14703
N16156	P1_U4743	NAND	14704
N16157	P1_U4744	NAND	14705
N16158	P1_U4745	NAND	14706
N16159	P1_U4746	NAND	14707
N16160	P1_U4747	NAND	14708
N16161	P1_U4748	NAND	14709
N16162	P1_U4749	NAND	14710
N16163	P1_U4750	NAND	14711
N16164	P1_U4751	NAND	14712
N16165	P1_U4752	NAND	14713
N16166	P1_U4753	NAND	14714
N16167	P1_U4754	NAND	14715
N16168	P1_U4755	NAND	14716
N16169	P1_U4756	NAND	14717
N16170	P1_U4757	NAND	14718
N16171	P1_U4758	NAND	14719
N16172	P1_U4759	NAND	14720
N16173	P1_U4760	NAND	14721
N16174	P1_U4761	NAND	14722
N16175	P1_U4762	NAND	14723
N16176	P1_U4763	NAND	14724
N16177	P1_U4764	NAND	14725
N16178	P1_U4765	NAND	14726
N16179	P1_U4766	NAND	14727
N16180	P1_U4767	NAND	14728
N16181	P1_U4768	NAND	14729
N16182	P1_U4769	NAND	14730
N16183	P1_U4770	NAND	14731
N16184	P1_U4771	NAND	14732
N16185	P1_U4772	NAND	14733
N16186	P1_U4773	NAND	14734
N16187	P1_U4774	NOT	14735
N16188	P1_U4775	NOT	14736
N16189	P1_U4776	NAND	14737
N16190	P1_U4777	NOT	14738
N16191	P1_U4778	NAND	14739
N16192	P1_U4779	NOT	14740
N16193	P1_U4780	NAND	14741
N16194	P1_U4781	NAND	14742
N16195	P1_U4782	NAND	14743
N16196	P1_U4783	NAND	14744
N16197	P1_U4784	NAND	14745
N16198	P1_U4785	NAND	14746
N16199	P1_U4786	NAND	14747
N16200	P1_U4787	NAND	14748
N16201	P1_U4788	NAND	14749
N16202	P1_U4789	NAND	14750
N16203	P1_U4790	NAND	14751
N16204	P1_U4791	NAND	14752
N16205	P1_U4792	NAND	14753
N16206	P1_U4793	NAND	14754
N16207	P1_U4794	NAND	14755
N16208	P1_U4795	NAND	14756
N16209	P1_U4796	NAND	14757
N16210	P1_U4797	NAND	14758
N16211	P1_U4798	NAND	14759
N16212	P1_U4799	NAND	14760
N16213	P1_U4800	NAND	14761
N16214	P1_U4801	NAND	14762
N16215	P1_U4802	NAND	14763
N16216	P1_U4803	NAND	14764
N16217	P1_U4804	NAND	14765
N16218	P1_U4805	NAND	14766
N16219	P1_U4806	NAND	14767
N16220	P1_U4807	NAND	14768
N16221	P1_U4808	NAND	14769
N16222	P1_U4809	NAND	14770
N16223	P1_U4810	NAND	14771
N16224	P1_U4811	NAND	14772
N16225	P1_U4812	NAND	14773
N16226	P1_U4813	NAND	14774
N16227	P1_U4814	NAND	14775
N16228	P1_U4815	NAND	14776
N16229	P1_U4816	NAND	14777
N16230	P1_U4817	NAND	14778
N16231	P1_U4818	NAND	14779
N16232	P1_U4819	NAND	14780
N16233	P1_U4820	NAND	14781
N16234	P1_U4821	NAND	14782
N16235	P1_U4822	NAND	14783
N16236	P1_U4823	NAND	14784
N16237	P1_U4824	NAND	14785
N16238	P1_U4825	NAND	14786
N16239	P1_U4826	NAND	14787
N16240	P1_U4827	NAND	14788
N16241	P1_U4828	NAND	14789
N16242	P1_U4829	NAND	14790
N16243	P1_U4830	NAND	14791
N16244	P1_U4831	NAND	14792
N16245	P1_U4832	NOT	14793
N16246	P1_U4833	NOT	14794
N16247	P1_U4834	NAND	14795
N16248	P1_U4835	NOT	14796
N16249	P1_U4836	NOT	14797
N16250	P1_U4837	NAND	14798
N16251	P1_U4838	NAND	14799
N16252	P1_U4839	NAND	14800
N16253	P1_U4840	NAND	14801
N16254	P1_U4841	NAND	14802
N16255	P1_U4842	NAND	14803
N16256	P1_U4843	NAND	14804
N16257	P1_U4844	NAND	14805
N16258	P1_U4845	NAND	14806
N16259	P1_U4846	NAND	14807
N16260	P1_U4847	NAND	14808
N16261	P1_U4848	NAND	14809
N16262	P1_U4849	NAND	14810
N16263	P1_U4850	NAND	14811
N16264	P1_U4851	NAND	14812
N16265	P1_U4852	NAND	14813
N16266	P1_U4853	NAND	14814
N16267	P1_U4854	NAND	14815
N16268	P1_U4855	NAND	14816
N16269	P1_U4856	NAND	14817
N16270	P1_U4857	NAND	14818
N16271	P1_U4858	NAND	14819
N16272	P1_U4859	NAND	14820
N16273	P1_U4860	NAND	14821
N16274	P1_U4861	NAND	14822
N16275	P1_U4862	NAND	14823
N16276	P1_U4863	NAND	14824
N16277	P1_U4864	NAND	14825
N16278	P1_U4865	NAND	14826
N16279	P1_U4866	NAND	14827
