deep_node	original_net	original_kind	original_gate	original_order	deep_gate	boundary_exact	local_truth_exact	global_signature_exact	deep_is_sink	paper_candidate_legal
N17824	P1_U6411	GATE	NAND	16372	NOT	True	True	True	False	True
N17825	P1_U6412	GATE	NAND	16373	NOT	True	True	True	False	True
N17826	P1_U6413	GATE	NAND	16374	NOT	True	True	True	False	True
N17827	P1_U6414	GATE	NAND	16375	NOT	True	True	True	False	True
N17828	P1_U6415	GATE	NAND	16376	NOT	True	True	True	False	True
N17829	P1_U6416	GATE	NAND	16377	NOT	True	True	True	False	True
N17830	P1_U6417	GATE	NAND	16378	NOT	True	True	True	False	True
N17831	P1_U6418	GATE	NAND	16379	NOT	True	True	True	False	True
N17832	P1_U6419	GATE	NAND	16380	NOT	True	True	True	False	True
N17833	P1_U6420	GATE	NAND	16381	NOT	True	True	True	False	True
N17834	P1_U6421	GATE	NAND	16382	NOT	True	True	True	False	True
N17835	P1_U6422	GATE	NAND	16383	NOT	True	True	True	False	True
N17836	P1_U6423	GATE	NAND	16384	NOT	True	True	True	False	True
N17837	P1_U6424	GATE	NAND	16385	NOT	True	True	True	False	True
N17838	P1_U6425	GATE	NAND	16386	NOT	True	True	True	False	True
N17839	P1_U6426	GATE	NAND	16387	NOT	True	True	True	False	True
N17840	P1_U6427	GATE	NAND	16388	NOT	True	True	True	False	True
N17841	P1_U6428	GATE	NAND	16389	NOT	True	True	True	False	True
N17842	P1_U6429	GATE	NAND	16390	NOT	True	True	True	False	True
N17843	P1_U6430	GATE	NAND	16391	NOT	True	True	True	False	True
N17844	P1_U6431	GATE	NAND	16392	NOT	True	True	True	False	True
N17845	P1_U6432	GATE	NAND	16393	NOT	True	True	True	False	True
N17846	P1_U6433	GATE	NAND	16394	NOT	True	True	True	False	True
N17847	P1_U6434	GATE	NAND	16395	NOT	True	True	True	False	True
N17848	P1_U6435	GATE	NAND	16396	NOT	True	True	True	False	True
N17849	P1_U6436	GATE	NAND	16397	NOT	True	True	True	False	True
N17850	P1_U6437	GATE	NAND	16398	NOT	True	True	True	False	True
N17851	P1_U6438	GATE	NAND	16399	NOT	True	True	True	False	True
N17852	P1_U6439	GATE	NAND	16400	NOT	True	True	True	False	True
N17853	P1_U6440	GATE	NAND	16401	NOT	True	True	True	False	True
N17854	P1_U6441	GATE	NAND	16402	NOT	True	True	True	False	True
N17855	P1_U6442	GATE	NAND	16403	NOT	True	True	True	False	True
N17856	P1_U6443	GATE	NAND	16404	NOT	True	True	True	False	True
N17857	P1_U6444	GATE	NAND	16405	NOT	True	True	True	False	True
N17858	P1_U6445	GATE	NAND	16406	NOT	True	True	True	False	True
N17859	P1_U6446	GATE	NAND	16407	NOT	True	True	True	False	True
N17860	P1_U6447	GATE	NAND	16408	NOT	True	True	True	False	True
N17861	P1_U6448	GATE	NAND	16409	NOT	True	True	True	False	True
N17862	P1_U6449	GATE	NAND	16410	NOT	True	True	True	False	True
N17863	P1_U6450	GATE	NAND	16411	NOT	True	True	True	False	True
N17864	P1_U6451	GATE	NAND	16412	NOT	True	True	True	False	True
N17865	P1_U6452	GATE	NAND	16413	NOT	True	True	True	False	True
N17866	P1_U6453	GATE	NAND	16414	NOT	True	True	True	False	True
N17867	P1_U6454	GATE	NAND	16415	NOT	True	True	True	False	True
N17868	P1_U6455	GATE	NAND	16416	NOT	True	True	True	False	True
N17869	P1_U6456	GATE	NAND	16417	NOT	True	True	True	False	True
N17870	P1_U6457	GATE	NAND	16418	NOT	True	True	True	False	True
N17871	P1_U6458	GATE	NAND	16419	NOT	True	True	True	False	True
N17872	P1_U6459	GATE	NAND	16420	NOT	True	True	True	False	True
N17873	P1_U6460	GATE	NAND	16421	NOT	True	True	True	False	True
N17874	P1_U6461	GATE	NAND	16422	NOT	True	True	True	False	True
N17875	P1_U6462	GATE	NAND	16423	NOT	True	True	True	False	True
N17876	P1_U6463	GATE	NAND	16424	NOT	True	True	True	False	True
N17877	P1_U6464	GATE	NAND	16425	NOT	True	True	True	False	True
N17878	P1_U6465	GATE	NAND	16426	NOT	True	True	True	False	True
N17879	P1_U6466	GATE	NAND	16427	NOT	True	True	True	False	True
N17880	P1_U6467	GATE	NAND	16428	NOT	True	True	True	False	True
N17881	P1_U6468	GATE	NAND	16429	NOT	True	True	True	False	True
N17882	P1_U6469	GATE	NAND	16430	NOT	True	True	True	False	True
N17883	P1_U6470	GATE	NAND	16431	NOT	True	True	True	False	True
N17884	P1_U6471	GATE	NAND	16432	NOT	True	True	True	False	True
N17885	P1_U6472	GATE	NAND	16433	NOT	True	True	True	False	True
N17886	P1_U6473	GATE	NAND	16434	NOT	True	True	True	False	True
N17887	P1_U6474	GATE	NAND	16435	NOT	True	True	True	False	True
N17888	P1_U6475	GATE	NAND	16436	NOT	True	True	True	False	True
N17889	P1_U6476	GATE	NAND	16437	NOT	True	True	True	False	True
N17890	P1_U6477	GATE	NAND	16438	NOT	True	True	True	False	True
N17891	P1_U6478	GATE	NAND	16439	NOT	True	True	True	False	True
N17892	P1_U6479	GATE	NAND	16440	NOT	True	True	True	False	True
N17893	P1_U6480	GATE	NAND	16441	NOT	True	True	True	False	True
N17894	P1_U6481	GATE	NAND	16442	NOT	True	True	True	False	True
N17895	P1_U6482	GATE	NAND	16443	NOT	True	True	True	False	True
N17896	P1_U6483	GATE	NAND	16444	NOT	True	True	True	False	True
N17897	P1_U6484	GATE	NAND	16445	NOT	True	True	True	False	True
N17898	P1_U6485	GATE	NAND	16446	NOT	True	True	True	False	True
N17899	P1_U6486	GATE	NAND	16447	NOT	True	True	True	False	True
N17900	P1_U6487	GATE	NAND	16448	NOT	True	True	True	False	True
N17901	P1_U6488	GATE	NAND	16449	NOT	True	True	True	False	True
N17902	P1_U6489	GATE	NAND	16450	NOT	True	True	True	False	True
N17903	P1_U6490	GATE	NAND	16451	NOT	True	True	True	False	True
N17904	P1_U6491	GATE	NAND	16452	NOT	True	True	True	False	True
N17905	P1_U6492	GATE	NAND	16453	NOT	True	True	True	False	True
N17906	P1_U6493	GATE	NAND	16454	NOT	True	True	True	False	True
N17907	P1_U6494	GATE	NAND	16455	NOT	True	True	True	False	True
N17908	P1_U6495	GATE	NAND	16456	NOT	True	True	True	False	True
N17909	P1_U6496	GATE	NAND	16457	NOT	True	True	True	False	True
N17910	P1_U6497	GATE	NAND	16458	NOT	True	True	True	False	True
N17911	P1_U6498	GATE	NAND	16459	NOT	True	True	True	False	True
N17912	P1_U6499	GATE	NAND	16460	NOT	True	True	True	False	True
N17913	P1_U6500	GATE	NAND	16461	NOT	True	True	True	False	True
N17914	P1_U6501	GATE	NAND	16462	NOT	True	True	True	False	True
N17915	P1_U6502	GATE	NAND	16463	NOT	True	True	True	False	True
N17916	P1_U6503	GATE	NAND	16464	NOT	True	True	True	False	True
N17917	P1_U6504	GATE	NAND	16465	NOT	True	True	True	False	True
N17918	P1_U6505	GATE	NAND	16466	NOT	True	True	True	False	True
N17919	P1_U6506	GATE	NAND	16467	NOT	True	True	True	False	True
N17920	P1_U6507	GATE	NAND	16468	NOT	True	True	True	False	True
N17921	P1_U6508	GATE	NAND	16469	NOT	True	True	True	False	True
N17922	P1_U6509	GATE	NAND	16470	NOT	True	True	True	False	True
N17923	P1_U6510	GATE	NAND	16471	NOT	True	True	True	False	True
N17924	P1_U6511	GATE	NAND	16472	NOT	True	True	True	False	True
N17925	P1_U6512	GATE	NAND	16473	NOT	True	True	True	False	True
N17926	P1_U6513	GATE	NAND	16474	NOT	True	True	True	False	True
N17927	P1_U6514	GATE	NAND	16475	NOT	True	True	True	False	True
N17928	P1_U6515	GATE	NAND	16476	NOT	True	True	True	False	True
N17929	P1_U6516	GATE	NAND	16477	NOT	True	True	True	False	True
N17930	P1_U6517	GATE	NAND	16478	NOT	True	True	True	False	True
N17931	P1_U6518	GATE	NAND	16479	NOT	True	True	True	False	True
N17932	P1_U6519	GATE	NAND	16480	NOT	True	True	True	False	True
N17933	P1_U6520	GATE	NAND	16481	NOT	True	True	True	False	True
N17934	P1_U6521	GATE	NAND	16482	NOT	True	True	True	False	True
N17935	P1_U6522	GATE	NAND	16483	NOT	True	True	True	False	True
N17936	P1_U6523	GATE	NAND	16484	NOT	True	True	True	False	True
N17937	P1_U6524	GATE	NAND	16485	NOT	True	True	True	False	True
N17938	P1_U6525	GATE	NAND	16486	NOT	True	True	True	False	True
N17939	P1_U6526	GATE	NAND	16487	NOT	True	True	True	False	True
N17940	P1_U6527	GATE	NAND	16488	NOT	True	True	True	False	True
N17941	P1_U6528	GATE	NAND	16489	NOT	True	True	True	False	True
N17942	P1_U6529	GATE	NAND	16490	NOT	True	True	True	False	True
N17943	P1_U6530	GATE	NAND	16491	NOT	True	True	True	False	True
N17944	P1_U6531	GATE	NAND	16492	NOT	True	True	True	False	True
N17945	P1_U6532	GATE	NAND	16493	NOT	True	True	True	False	True
N17946	P1_U6533	GATE	NAND	16494	NOT	True	True	True	False	True
N17947	P1_U6534	GATE	NAND	16495	NOT	True	True	True	False	True
N17948	P1_U6535	GATE	NAND	16496	NOT	True	True	True	False	True
N17949	P1_U6536	GATE	NAND	16497	NOT	True	True	True	False	True
N17950	P1_U6537	GATE	NAND	16498	NOT	True	True	True	False	True
N17951	P1_U6538	GATE	NAND	16499	NOT	True	True	True	False	True
N17952	P1_U6539	GATE	NAND	16500	NOT	True	True	True	False	True
N17953	P1_U6540	GATE	NAND	16501	NOT	True	True	True	False	True
N17954	P1_U6541	GATE	NAND	16502	NOT	True	True	True	False	True
N17955	P1_U6542	GATE	NAND	16503	NOT	True	True	True	False	True
N17956	P1_U6543	GATE	NAND	16504	NOT	True	True	True	False	True
N17957	P1_U6544	GATE	NAND	16505	NOT	True	True	True	False	True
N17958	P1_U6545	GATE	NAND	16506	NOT	True	True	True	False	True
N17959	P1_U6546	GATE	NAND	16507	NOT	True	True	True	False	True
N17960	P1_U6547	GATE	NAND	16508	NOT	True	True	True	False	True
N17961	P1_U6548	GATE	NAND	16509	NOT	True	True	True	False	True
N17962	P1_U6549	GATE	NAND	16510	NOT	True	True	True	False	True
N17963	P1_U6550	GATE	NAND	16511	NOT	True	True	True	False	True
N17964	P1_U6551	GATE	NAND	16512	NOT	True	True	True	False	True
N17965	P1_U6552	GATE	NAND	16513	NOT	True	True	True	False	True
N17966	P1_U6553	GATE	NAND	16514	NOT	True	True	True	False	True
N17967	P1_U6554	GATE	NAND	16515	NOT	True	True	True	False	True
N17968	P1_U6555	GATE	NAND	16516	NOT	True	True	True	False	True
N17969	P1_U6556	GATE	NAND	16517	NOT	True	True	True	False	True
N17970	P1_U6557	GATE	NAND	16518	NOT	True	True	True	False	True
N17971	P1_U6558	GATE	NAND	16519	NOT	True	True	True	False	True
N17972	P1_U6559	GATE	NAND	16520	NOT	True	True	True	False	True
N17973	P1_U6560	GATE	NAND	16521	NOT	True	True	True	False	True
N17974	P1_U6561	GATE	NAND	16522	NOT	True	True	True	False	True
N17975	P1_U6562	GATE	NAND	16523	NOT	True	True	True	False	True
N17976	P1_U6563	GATE	NAND	16524	NOT	True	True	True	False	True
N17977	P1_U6564	GATE	NAND	16525	NOT	True	True	True	False	True
N17978	P1_U6565	GATE	NAND	16526	NOT	True	True	True	False	True
N17979	P1_U6566	GATE	NAND	16527	NOT	True	True	True	False	True
N17980	P1_U6567	GATE	NAND	16528	NOT	True	True	True	False	True
N17981	P1_U6568	GATE	NAND	16529	NOT	True	True	True	False	True
N17982	P1_U6569	GATE	NAND	16530	NOT	True	True	True	False	True
N17983	P1_U6570	GATE	NAND	16531	NOT	True	True	True	False	True
N17984	P1_U6571	GATE	NAND	16532	NOT	True	True	True	False	True
N17985	P1_U6572	GATE	NAND	16533	NOT	True	True	True	False	True
N17986	P1_U6573	GATE	NAND	16534	NOT	True	True	True	False	True
N17987	P1_U6574	GATE	NAND	16535	NOT	True	True	True	False	True
N17988	P1_U6575	GATE	NAND	16536	NOT	True	True	True	False	True
N17989	P1_U6576	GATE	NAND	16537	NOT	True	True	True	False	True
N17990	P1_U6577	GATE	NAND	16538	NOT	True	True	True	False	True
N17991	P1_U6578	GATE	NAND	16539	NOT	True	True	True	False	True
N17992	P1_U6579	GATE	NAND	16540	NOT	True	True	True	False	True
N17993	P1_U6580	GATE	NAND	16541	NOT	True	True	True	False	True
N17994	P1_U6581	GATE	NAND	16542	NOT	True	True	True	False	True
N17995	P1_U6582	GATE	NAND	16543	NOT	True	True	True	False	True
N17996	P1_U6583	GATE	NAND	16544	NOT	True	True	True	False	True
N17997	P1_U6584	GATE	NAND	16545	NOT	True	True	True	False	True
N17998	P1_U6585	GATE	NAND	16546	NOT	True	True	True	False	True
N17999	P1_U6586	GATE	NAND	16547	NOT	True	True	True	False	True
N18000	P1_U6587	GATE	NAND	16548	NOT	True	True	True	False	True
N18001	P1_U6588	GATE	NAND	16549	NOT	True	True	True	False	True
N18002	P1_U6589	GATE	NAND	16550	NOT	True	True	True	False	True
N18003	P1_U6590	GATE	NAND	16551	NOT	True	True	True	False	True
N18004	P1_U6591	GATE	NAND	16552	NOT	True	True	True	False	True
N18005	P1_U6592	GATE	NAND	16553	NOT	True	True	True	False	True
N18006	P1_U6593	GATE	NAND	16554	NOT	True	True	True	False	True
N18007	P1_U6594	GATE	NAND	16555	NOT	True	True	True	False	True
N18008	P1_U6595	GATE	NAND	16556	NOT	True	True	True	False	True
N18009	P1_U6596	GATE	NAND	16557	NOT	True	True	True	False	True
N18010	P1_U6597	GATE	NAND	16558	NOT	True	True	True	False	True
N18011	P1_U6598	GATE	NAND	16559	NOT	True	True	True	False	True
N18012	P1_U6599	GATE	OR	16560	NOT	True	True	True	False	True
N18013	P1_U6600	GATE	NOT	16561	NOT	True	True	True	False	True
N18014	P1_U6601	GATE	NAND	16562	NOT	True	True	True	False	True
N18015	P1_U6602	GATE	NAND	16563	NOT	True	True	True	False	True
N18016	P1_U6603	GATE	NOT	16564	NOT	True	True	True	False	True
N18017	P1_U6604	GATE	NAND	16565	NOT	True	True	True	False	True
N18018	P1_U6605	GATE	NAND	16566	NOT	True	True	True	False	True
N18019	P1_U6606	GATE	NAND	16567	NOT	True	True	True	False	True
N18020	P1_U6607	GATE	NAND	16568	NOT	True	True	True	False	True
N18021	P1_U6608	GATE	NAND	16569	NOT	True	True	True	False	True
N18022	P1_U6609	GATE	NAND	16570	NOT	True	True	True	False	True
N18023	P1_U6610	GATE	NAND	16571	NOT	True	True	True	False	True
N18024	P1_U6611	GATE	NAND	16572	NOT	True	True	True	False	True
N18025	P1_U6612	GATE	NAND	16573	NOT	True	True	True	False	True
N18026	P1_U6613	GATE	NAND	16574	NOT	True	True	True	False	True
N18027	P1_U6614	GATE	NOT	16575	NOT	True	True	True	False	True
N18028	P1_U6615	GATE	NAND	16576	NOT	True	True	True	False	True
N18029	P1_U6616	GATE	NAND	16577	NOT	True	True	True	False	True
N18030	P1_U6617	GATE	NAND	16578	NOT	True	True	True	False	True
N18031	P1_U6618	GATE	NAND	16579	NOT	True	True	True	False	True
N18032	P1_U6619	GATE	NAND	16580	NOT	True	True	True	False	True
N18033	P1_U6620	GATE	NAND	16581	NOT	True	True	True	False	True
N18034	P1_U6621	GATE	NAND	16582	NOT	True	True	True	False	True
N18035	P1_U6622	GATE	NAND	16583	NOT	True	True	True	False	True
N18036	P1_U6623	GATE	NAND	16584	NOT	True	True	True	False	True
N18037	P1_U6624	GATE	NAND	16585	NOT	True	True	True	False	True
N18038	P1_U6625	GATE	NAND	16586	NOT	True	True	True	False	True
N18039	P1_U6626	GATE	NAND	16587	NOT	True	True	True	False	True
N18040	P1_U6627	GATE	NAND	16588	NOT	True	True	True	False	True
N18041	P1_U6628	GATE	NAND	16589	NOT	True	True	True	False	True
N18042	P1_U6629	GATE	NAND	16590	NOT	True	True	True	False	True
N18043	P1_U6630	GATE	NAND	16591	NOT	True	True	True	False	True
N18044	P1_U6631	GATE	NAND	16592	NOT	True	True	True	False	True
N18045	P1_U6632	GATE	NAND	16593	NOT	True	True	True	False	True
N18046	P1_U6633	GATE	NAND	16594	NOT	True	True	True	False	True
N18047	P1_U6634	GATE	NAND	16595	NOT	True	True	True	False	True
N18048	P1_U6635	GATE	NAND	16596	NOT	True	True	True	False	True
N18049	P1_U6636	GATE	NAND	16597	NOT	True	True	True	False	True
N18050	P1_U6637	GATE	NAND	16598	NOT	True	True	True	False	True
N18051	P1_U6638	GATE	NAND	16599	NOT	True	True	True	False	True
N18052	P1_U6639	GATE	NAND	16600	NOT	True	True	True	False	True
N18053	P1_U6640	GATE	NAND	16601	NOT	True	True	True	False	True
N18054	P1_U6641	GATE	NAND	16602	NOT	True	True	True	False	True
N18055	P1_U6642	GATE	NAND	16603	NOT	True	True	True	False	True
N18056	P1_U6643	GATE	NAND	16604	NOT	True	True	True	False	True
N18057	P1_U6644	GATE	NAND	16605	NOT	True	True	True	False	True
N18058	P1_U6645	GATE	NAND	16606	NOT	True	True	True	False	True
N18059	P1_U6646	GATE	NAND	16607	NOT	True	True	True	False	True
N18060	P1_U6647	GATE	NAND	16608	NOT	True	True	True	False	True
N18061	P1_U6648	GATE	NAND	16609	NOT	True	True	True	False	True
N18062	P1_U6649	GATE	NAND	16610	NOT	True	True	True	False	True
N18063	P1_U6650	GATE	NAND	16611	NOT	True	True	True	False	True
N18064	P1_U6651	GATE	NAND	16612	NOT	True	True	True	False	True
N18065	P1_U6652	GATE	NAND	16613	NOT	True	True	True	False	True
N18066	P1_U6653	GATE	NAND	16614	NOT	True	True	True	False	True
N18067	P1_U6654	GATE	NAND	16615	NOT	True	True	True	False	True
N18068	P1_U6655	GATE	NAND	16616	NOT	True	True	True	False	True
N18069	P1_U6656	GATE	NAND	16617	NOT	True	True	True	False	True
N18070	P1_U6657	GATE	NAND	16618	NOT	True	True	True	False	True
N18071	P1_U6658	GATE	NAND	16619	NOT	True	True	True	False	True
N18072	P1_U6659	GATE	NAND	16620	NOT	True	True	True	False	True
N18073	P1_U6660	GATE	NAND	16621	NOT	True	True	True	False	True
N18074	P1_U6661	GATE	NAND	16622	NOT	True	True	True	False	True
N18075	P1_U6662	GATE	NAND	16623	NOT	True	True	True	False	True
N18076	P1_U6663	GATE	NAND	16624	NOT	True	True	True	False	True
N18077	P1_U6664	GATE	NAND	16625	NOT	True	True	True	False	True
N18078	P1_U6665	GATE	NAND	16626	NOT	True	True	True	False	True
N18079	P1_U6666	GATE	NAND	16627	NOT	True	True	True	False	True
N18080	P1_U6667	GATE	NAND	16628	NOT	True	True	True	False	True
N18081	P1_U6668	GATE	NAND	16629	NOT	True	True	True	False	True
N18082	P1_U6669	GATE	NAND	16630	NOT	True	True	True	False	True
N18083	P1_U6670	GATE	NAND	16631	NOT	True	True	True	False	True
N18084	P1_U6671	GATE	NAND	16632	NOT	True	True	True	False	True
N18085	P1_U6672	GATE	NAND	16633	NOT	True	True	True	False	True
N18086	P1_U6673	GATE	NAND	16634	NOT	True	True	True	False	True
N18087	P1_U6674	GATE	NAND	16635	NOT	True	True	True	False	True
N18088	P1_U6675	GATE	NAND	16636	NOT	True	True	True	False	True
N18089	P1_U6676	GATE	NAND	16637	NOT	True	True	True	False	True
N18090	P1_U6677	GATE	NAND	16638	NOT	True	True	True	False	True
N18091	P1_U6678	GATE	NAND	16639	NOT	True	True	True	False	True
N18092	P1_U6679	GATE	NAND	16640	NOT	True	True	True	False	True
N18093	P1_U6680	GATE	NAND	16641	NOT	True	True	True	False	True
N18094	P1_U6681	GATE	NAND	16642	NOT	True	True	True	False	True
N18095	P1_U6682	GATE	NAND	16643	NOT	True	True	True	False	True
N18096	P1_U6683	GATE	NAND	16644	NOT	True	True	True	False	True
N18097	P1_U6684	GATE	NAND	16645	NOT	True	True	True	False	True
N18098	P1_U6685	GATE	NAND	16646	NOT	True	True	True	False	True
N18099	P1_U6686	GATE	NAND	16647	NOT	True	True	True	False	True
N18100	P1_U6687	GATE	NAND	16648	NOT	True	True	True	False	True
N18101	P1_U6688	GATE	NAND	16649	NOT	True	True	True	False	True
N18102	P1_U6689	GATE	NAND	16650	NOT	True	True	True	False	True
N18103	P1_U6690	GATE	NAND	16651	NOT	True	True	True	False	True
N18104	P1_U6691	GATE	NAND	16652	NOT	True	True	True	False	True
N18105	P1_U6692	GATE	NAND	16653	NOT	True	True	True	False	True
N18106	P1_U6693	GATE	NAND	16654	NOT	True	True	True	False	True
N18107	P1_U6694	GATE	NAND	16655	NOT	True	True	True	False	True
N18108	P1_U6695	GATE	NAND	16656	NOT	True	True	True	False	True
N18109	P1_U6696	GATE	NAND	16657	NOT	True	True	True	False	True
N18110	P1_U6697	GATE	NAND	16658	NOT	True	True	True	False	True
N18111	P1_U6698	GATE	NAND	16659	NOT	True	True	True	False	True
N18112	P1_U6699	GATE	NAND	16660	NOT	True	True	True	False	True
N18113	P1_U6700	GATE	NAND	16661	NOT	True	True	True	False	True
N18114	P1_U6701	GATE	NAND	16662	NOT	True	True	True	False	True
N18115	P1_U6702	GATE	NAND	16663	NOT	True	True	True	False	True
N18116	P1_U6703	GATE	NAND	16664	NOT	True	True	True	False	True
N18117	P1_U6704	GATE	NAND	16665	NOT	True	True	True	False	True
N18118	P1_U6705	GATE	NAND	16666	NOT	True	True	True	False	True
N18119	P1_U6706	GATE	NAND	16667	NOT	True	True	True	False	True
N18120	P1_U6707	GATE	NAND	16668	NOT	True	True	True	False	True
N18121	P1_U6708	GATE	NAND	16669	NOT	True	True	True	False	True
N18122	P1_U6709	GATE	NAND	16670	NOT	True	True	True	False	True
N18123	P1_U6710	GATE	NAND	16671	NOT	True	True	True	False	True
N18124	P1_U6711	GATE	NAND	16672	NOT	True	True	True	False	True
N18125	P1_U6712	GATE	NAND	16673	NOT	True	True	True	False	True
N18126	P1_U6713	GATE	NAND	16674	NOT	True	True	True	False	True
N18127	P1_U6714	GATE	NAND	16675	NOT	True	True	True	False	True
N18128	P1_U6715	GATE	NAND	16676	NOT	True	True	True	False	True
N18129	P1_U6716	GATE	NAND	16677	NOT	True	True	True	False	True
N18130	P1_U6717	GATE	NAND	16678	NOT	True	True	True	False	True
N18131	P1_U6718	GATE	NAND	16679	NOT	True	True	True	False	True
N18132	P1_U6719	GATE	NAND	16680	NOT	True	True	True	False	True
N18133	P1_U6720	GATE	NAND	16681	NOT	True	True	True	False	True
N18134	P1_U6721	GATE	NAND	16682	NOT	True	True	True	False	True
N18135	P1_U6722	GATE	NAND	16683	NOT	True	True	True	False	True
N18136	P1_U6723	GATE	NAND	16684	NOT	True	True	True	False	True
N18137	P1_U6724	GATE	NAND	16685	NOT	True	True	True	False	True
N18138	P1_U6725	GATE	NAND	16686	NOT	True	True	True	False	True
N18139	P1_U6726	GATE	NAND	16687	NOT	True	True	True	False	True
N18140	P1_U6727	GATE	NAND	16688	NOT	True	True	True	False	True
N18141	P1_U6728	GATE	NAND	16689	NOT	True	True	True	False	True
N18142	P1_U6729	GATE	NAND	16690	NOT	True	True	True	False	True
N18143	P1_U6730	GATE	NAND	16691	NOT	True	True	True	False	True
N18144	P1_U6731	GATE	NAND	16692	NOT	True	True	True	False	True
N18145	P1_U6732	GATE	NAND	16693	NOT	True	True	True	False	True
N18146	P1_U6733	GATE	NAND	16694	NOT	True	True	True	False	True
N18147	P1_U6734	GATE	NAND	16695	NOT	True	True	True	False	True
N18148	P1_U6735	GATE	NAND	16696	NOT	True	True	True	False	True
N18149	P1_U6736	GATE	NAND	16697	NOT	True	True	True	False	True
N18150	P1_U6737	GATE	NAND	16698	NOT	True	True	True	False	True
N18151	P1_U6738	GATE	NAND	16699	NOT	True	True	True	False	True
N18152	P1_U6739	GATE	NAND	16700	NOT	True	True	True	False	True
N18153	P1_U6740	GATE	NAND	16701	NOT	True	True	True	False	True
N18154	P1_U6741	GATE	NAND	16702	NOT	True	True	True	False	True
N18155	P1_U6742	GATE	NAND	16703	NOT	True	True	True	False	True
N18156	P1_U6743	GATE	NAND	16704	NOT	True	True	True	False	True
N18157	P1_U6744	GATE	NAND	16705	NOT	True	True	True	False	True
N18158	P1_U6745	GATE	NAND	16706	NOT	True	True	True	False	True
N18159	P1_U6746	GATE	NAND	16707	NOT	True	True	True	False	True
N18160	P1_U6747	GATE	NAND	16708	NOT	True	True	True	False	True
N18161	P1_U6748	GATE	NAND	16709	NOT	True	True	True	False	True
N18162	P1_U6749	GATE	NAND	16710	NOT	True	True	True	False	True
N18163	P1_U6750	GATE	NAND	16711	NOT	True	True	True	False	True
N18164	P1_U6751	GATE	NAND	16712	NOT	True	True	True	False	True
N18165	P1_U6752	GATE	NAND	16713	NOT	True	True	True	False	True
N18166	P1_U6753	GATE	NAND	16714	NOT	True	True	True	False	True
N18167	P1_U6754	GATE	NAND	16715	NOT	True	True	True	False	True
N18168	P1_U6755	GATE	NAND	16716	NOT	True	True	True	False	True
N18169	P1_U6756	GATE	NAND	16717	NOT	True	True	True	False	True
N18170	P1_U6757	GATE	NAND	16718	NOT	True	True	True	False	True
N18171	P1_U6758	GATE	NAND	16719	NOT	True	True	True	False	True
N18172	P1_U6759	GATE	NAND	16720	NOT	True	True	True	False	True
N18173	P1_U6760	GATE	NAND	16721	NOT	True	True	True	False	True
N18174	P1_U6761	GATE	NAND	16722	NOT	True	True	True	False	True
N18175	P1_U6762	GATE	NAND	16723	NOT	True	True	True	False	True
N18176	P1_U6763	GATE	NAND	16724	NOT	True	True	True	False	True
N18177	P1_U6764	GATE	NAND	16725	NOT	True	True	True	False	True
N18178	P1_U6765	GATE	NAND	16726	NOT	True	True	True	False	True
N18179	P1_U6766	GATE	NAND	16727	NOT	True	True	True	False	True
N18180	P1_U6767	GATE	NAND	16728	NOT	True	True	True	False	True
N18181	P1_U6768	GATE	NAND	16729	NOT	True	True	True	False	True
N18182	P1_U6769	GATE	NAND	16730	NOT	True	True	True	False	True
N18183	P1_U6770	GATE	NAND	16731	NOT	True	True	True	False	True
N18184	P1_U6771	GATE	NAND	16732	NOT	True	True	True	False	True
N18185	P1_U6772	GATE	NAND	16733	NOT	True	True	True	False	True
N18186	P1_U6773	GATE	NAND	16734	NOT	True	True	True	False	True
N18187	P1_U6774	GATE	NAND	16735	NOT	True	True	True	False	True
N18188	P1_U6775	GATE	NAND	16736	NOT	True	True	True	False	True
N18189	P1_U6776	GATE	NAND	16737	NOT	True	True	True	False	True
N18190	P1_U6777	GATE	NAND	16738	NOT	True	True	True	False	True
N18191	P1_U6778	GATE	NAND	16739	NOT	True	True	True	False	True
N18192	P1_U6779	GATE	NAND	16740	NOT	True	True	True	False	True
N18193	P1_U6780	GATE	NAND	16741	NOT	True	True	True	False	True
N18194	P1_U6781	GATE	NAND	16742	NOT	True	True	True	False	True
N18195	P1_U6782	GATE	NAND	16743	NOT	True	True	True	False	True
N18196	P1_U6783	GATE	NAND	16744	NOT	True	True	True	False	True
N18197	P1_U6784	GATE	NAND	16745	NOT	True	True	True	False	True
N18198	P1_U6785	GATE	NAND	16746	NOT	True	True	True	False	True
N18199	P1_U6786	GATE	NAND	16747	NOT	True	True	True	False	True
N18200	P1_U6787	GATE	NAND	16748	NOT	True	True	True	False	True
N18201	P1_U6788	GATE	NAND	16749	NOT	True	True	True	False	True
N18202	P1_U6789	GATE	NAND	16750	NOT	True	True	True	False	True
N18203	P1_U6790	GATE	NAND	16751	NOT	True	True	True	False	True
N18204	P1_U6791	GATE	NAND	16752	NOT	True	True	True	False	True
N18205	P1_U6792	GATE	NAND	16753	NOT	True	True	True	False	True
N18206	P1_U6793	GATE	NAND	16754	NOT	True	True	True	False	True
N18207	P1_U6794	GATE	NAND	16755	NOT	True	True	True	False	True
N18208	P1_U6795	GATE	NAND	16756	NOT	True	True	True	False	True
N18209	P1_U6796	GATE	NAND	16757	NOT	True	True	True	False	True
