deep_node	original_net	original_gate	original_order
N5260	U7128	NAND	4775
N5261	U7129	NAND	4776
N5262	U7130	NAND	4777
N5263	U7131	NAND	4778
N5264	U7132	NAND	4779
N5265	U7133	NAND	4780
N5266	U7134	NAND	4781
N5267	U7135	NAND	4782
N5268	U7136	NAND	4783
N5269	U7137	NAND	4784
N5270	U7138	NAND	4785
N5271	U7139	NAND	4786
N5272	U7140	NAND	4787
N5273	U7141	NAND	4788
N5274	U7142	NAND	4789
N5275	U7143	NAND	4790
N5276	U7144	NAND	4791
N5277	U7145	NAND	4792
N5278	U7146	NAND	4793
N5279	U7147	NAND	4794
N5280	U7148	NAND	4795
N5281	U7149	NAND	4796
N5282	U7150	NAND	4797
N5283	U7151	NAND	4798
N5284	U7152	NAND	4799
N5285	U7153	NAND	4800
N5286	U7154	NAND	4801
N5287	U7155	NAND	4802
N5288	U7156	NAND	4803
N5289	U7157	NAND	4804
N5290	U7158	NAND	4805
N5291	U7159	NAND	4806
N5292	U7160	NAND	4807
N5293	U7161	NAND	4808
N5294	U7162	NAND	4809
N5295	U7163	NAND	4810
N5296	U7164	NAND	4811
N5297	U7165	NAND	4812
N5298	U7166	NAND	4813
N5299	U7167	NAND	4814
N5300	U7168	NAND	4815
N5301	U7169	NAND	4816
N5302	U7170	NAND	4817
N5303	U7171	NAND	4818
N5304	U7172	NAND	4819
N5305	U7173	NAND	4820
N5306	U7174	NAND	4821
N5307	U7175	NAND	4822
N5308	U7176	NAND	4823
N5309	U7177	NAND	4824
N5310	U7178	NAND	4825
N5311	U7179	NAND	4826
N5312	U7180	NAND	4827
N5313	U7181	NAND	4828
N5314	U7182	NAND	4829
N5315	U7183	NAND	4830
N5316	U7184	NAND	4831
N5317	U7185	NAND	4832
N5318	U7186	NAND	4833
N5319	U7187	NAND	4834
N5320	U7188	NAND	4835
N5321	U7189	NAND	4836
N5322	U7190	NAND	4837
N5323	U7191	NAND	4838
N5324	U7192	NAND	4839
N5325	U7193	NAND	4840
N5326	U7194	NAND	4841
N5327	U7195	NAND	4842
N5328	U7196	NAND	4843
N5329	U7197	NAND	4844
N5330	U7198	NAND	4845
N5331	U7199	NAND	4846
N5332	U7200	NAND	4847
N5333	U7201	NAND	4848
N5334	U7202	NAND	4849
N5335	U7203	NAND	4850
N5336	U7204	NAND	4851
N5337	U7205	NAND	4852
N5338	U7206	NAND	4853
N5339	U7207	NOT	4854
N5340	U7208	NAND	4855
N5341	U7209	NAND	4856
N5342	U7210	NAND	4857
N5343	U7211	NAND	4858
N5344	U7212	NAND	4859
N5345	U7213	NAND	4860
N5346	U7214	NAND	4861
N5347	U7215	NAND	4862
N5348	U7216	NAND	4863
N5349	U7217	NAND	4864
N5350	U7218	NAND	4865
N5351	U7219	NAND	4866
N5352	U7220	NAND	4867
N5353	U7221	NAND	4868
N5354	U7222	NAND	4869
N5355	U7223	NAND	4870
N5356	U7224	NAND	4871
N5357	U7225	NAND	4872
N5358	U7226	NAND	4873
N5359	U7227	NAND	4874
N5360	U7228	NAND	4875
N5361	U7229	NAND	4876
N5362	U7230	NAND	4877
N5363	U7231	NAND	4878
N5364	U7232	NAND	4879
N5365	U7233	NAND	4880
N5366	U7234	NAND	4881
N5367	U7235	NAND	4882
N5368	U7236	NAND	4883
N5369	U7237	NAND	4884
N5370	U7238	NAND	4885
N5371	U7239	NAND	4886
N5372	U7240	NAND	4887
N5373	U7241	NAND	4888
N5374	U7242	NAND	4889
N5375	U7243	NAND	4890
N5376	U7244	NAND	4891
N5377	U7245	NAND	4892
N5378	U7246	NAND	4893
N5379	U7247	NAND	4894
N5380	U7248	NAND	4895
N5381	U7249	NAND	4896
N5382	U7250	NAND	4897
N5383	U7251	NAND	4898
N5384	U7252	NAND	4899
N5385	U7253	NAND	4900
N5386	U7254	NAND	4901
N5387	U7255	NAND	4902
N5388	U7256	NAND	4903
N5389	U7257	NAND	4904
N5390	U7258	NAND	4905
N5391	U7259	NAND	4906
N5392	U7260	NAND	4907
N5393	U7261	NAND	4908
N5394	U7262	NAND	4909
N5395	U7263	NAND	4910
N5396	U7264	NAND	4911
N5397	U7265	NAND	4912
N5398	U7266	NAND	4913
N5399	U7267	NAND	4914
N5400	U7268	NAND	4915
N5401	U7269	NAND	4916
N5402	U7270	NAND	4917
N5403	U7271	NAND	4918
N5404	U7272	NAND	4919
N5405	U7273	NAND	4920
N5406	U7274	NAND	4921
N5407	U7275	NAND	4922
N5408	U7276	NAND	4923
N5409	U7277	NAND	4924
N5410	U7278	NAND	4925
N5411	U7279	NAND	4926
N5412	U7280	NAND	4927
N5413	U7281	NAND	4928
N5414	U7282	NAND	4929
N5415	U7283	NAND	4930
N5416	U7284	NAND	4931
N5417	U7285	NAND	4932
N5418	U7286	NAND	4933
N5419	U7287	NAND	4934
N5420	U7288	NAND	4935
N5421	U7289	NAND	4936
N5422	U7290	NAND	4937
N5423	U7291	NAND	4938
N5424	U7292	NAND	4939
N5425	U7293	NAND	4940
N5426	U7294	NAND	4941
N5427	U7295	NAND	4942
N5428	U7296	NAND	4943
N5429	U7297	NAND	4944
N5430	U7298	NAND	4945
N5431	U7299	NAND	4946
N5432	U7300	NAND	4947
N5433	U7301	NAND	4948
N5434	U7302	NAND	4949
N5435	U7303	NAND	4950
N5436	U7304	NAND	4951
N5437	U7305	NAND	4952
N5438	U7306	NAND	4953
N5439	U7307	NAND	4954
N5440	U7308	NAND	4955
N5441	U7309	NAND	4956
N5442	U7310	NAND	4957
N5443	U7311	NAND	4958
N5444	U7312	NAND	4959
N5445	U7313	NAND	4960
N5446	U7314	NAND	4961
N5447	U7315	NAND	4962
N5448	U7316	NAND	4963
N5449	U7317	NAND	4964
N5450	U7318	NAND	4965
N5451	U7319	NAND	4966
N5452	U7320	NAND	4967
N5453	U7321	NAND	4968
N5454	U7322	NAND	4969
N5455	U7323	NAND	4970
N5456	U7324	NAND	4971
N5457	U7325	NAND	4972
N5458	U7326	NAND	4973
N5459	U7327	NAND	4974
N5460	U7328	NAND	4975
N5461	U7329	NAND	4976
N5462	U7330	NAND	4977
N5463	U7331	NAND	4978
N5464	U7332	NAND	4979
N5465	U7333	NAND	4980
N5466	U7334	NAND	4981
N5467	U7335	NAND	4982
N5468	U7336	NAND	4983
N5469	U7337	NAND	4984
N5470	U7338	NAND	4985
N5471	U7339	NAND	4986
N5472	U7340	NAND	4987
N5473	U7341	NAND	4988
N5474	U7342	NAND	4989
N5475	U7343	NAND	4990
N5476	U7344	NAND	4991
N5477	U7345	NAND	4992
N5478	U7346	NAND	4993
N5479	U7347	NAND	4994
N5480	U7348	NAND	4995
N5481	U7349	NAND	4996
N5482	U7350	NAND	4997
N5483	U7351	NAND	4998
N5484	U7352	NAND	4999
N5485	U7353	NAND	5000
N5486	U7354	NAND	5001
N5487	U7355	NAND	5002
N5488	U7356	NAND	5003
N5489	U7357	NAND	5004
N5490	U7358	NAND	5005
N5491	U7359	NAND	5006
N5492	U7360	NAND	5007
N5493	U7361	NAND	5008
N5494	U7362	NAND	5009
N5495	U7363	NAND	5010
N5496	U7364	NAND	5011
N5497	U7365	NAND	5012
N5498	U7366	NAND	5013
N5499	U7367	NAND	5014
N5500	U7368	NAND	5015
N5501	U7369	NAND	5016
N5502	U7370	NAND	5017
N5503	U7371	NAND	5018
N5504	U7372	NAND	5019
N5505	U7373	NAND	5020
N5506	U7374	NAND	5021
N5507	U7375	NAND	5022
N5508	U7376	NAND	5023
N5509	U7377	NAND	5024
N5510	U7378	NAND	5025
N5511	U7379	NAND	5026
N5512	U7380	NAND	5027
N5513	U7381	NAND	5028
N5514	U7382	NAND	5029
N5515	U7383	NAND	5030
N5516	U7384	NAND	5031
N5517	U7385	NAND	5032
N5518	U7386	NAND	5033
N5519	U7387	NAND	5034
N5520	U7388	NAND	5035
N5521	U7389	NAND	5036
N5522	U7390	NAND	5037
N5523	U7391	NAND	5038
N5524	U7392	NAND	5039
N5525	U7393	NAND	5040
N5526	U7394	NAND	5041
N5527	U7395	NAND	5042
N5528	U7396	NAND	5043
N5529	U7397	NAND	5044
N5530	U7398	NAND	5045
N5531	U7399	NAND	5046
N5532	U7400	NAND	5047
N5533	U7401	NAND	5048
N5534	U7402	NAND	5049
N5535	U7403	NAND	5050
N5536	U7404	NAND	5051
N5537	U7405	NAND	5052
N5538	U7406	NAND	5053
N5539	U7407	NAND	5054
N5540	U7408	NAND	5055
N5541	U7409	NAND	5056
N5542	U7410	NAND	5057
N5543	U7411	NAND	5058
N5544	U7412	NAND	5059
N5545	U7413	NAND	5060
N5546	U7414	NAND	5061
N5547	U7415	NAND	5062
N5548	U7416	NAND	5063
N5549	U7417	NAND	5064
N5550	U7418	NAND	5065
N5551	U7419	NAND	5066
N5552	U7420	NAND	5067
N5553	U7421	NAND	5068
N5554	U7422	NAND	5069
N5555	U7423	NAND	5070
N5556	U7424	NAND	5071
N5557	U7425	NAND	5072
N5558	U7426	NAND	5073
N5559	U7427	NAND	5074
N5560	U7428	NAND	5075
N5561	U7429	NAND	5076
N5562	U7430	NAND	5077
N5563	U7431	NAND	5078
N5564	U7432	NAND	5079
N5565	U7433	NAND	5080
N5566	U7434	NAND	5081
N5567	U7435	NAND	5082
N5568	U7436	NAND	5083
N5569	U7437	NAND	5084
N5570	U7438	NAND	5085
N5571	U7439	NAND	5086
N5572	U7440	NAND	5087
N5573	U7441	NAND	5088
N5574	U7442	NAND	5089
N5575	U7443	NAND	5090
N5576	U7444	NAND	5091
N5577	U7445	NAND	5092
N5578	U7446	NAND	5093
N5579	U7447	NAND	5094
N5580	U7448	NAND	5095
N5581	U7449	NAND	5096
N5582	U7450	NAND	5097
N5583	U7451	NAND	5098
N5584	U7452	NAND	5099
N5585	U7453	NAND	5100
N5586	U7454	NAND	5101
N5587	U7455	NAND	5102
N5588	U7456	NAND	5103
N5589	U7457	OR	5104
N5590	U7458	NAND	5105
N5591	U7459	NAND	5106
N5592	U7460	NAND	5107
N5593	U7461	NAND	5108
N5594	U7462	NAND	5109
N5595	U7463	NAND	5110
N5596	U7464	NAND	5111
N5597	U7465	NAND	5112
N5598	U7466	NAND	5113
N5599	U7467	NAND	5114
N5600	U7468	NAND	5115
N5601	U7469	NAND	5116
N5602	U7470	NAND	5117
N5603	U7471	NAND	5118
N5604	U7472	NAND	5119
N5605	U7473	NAND	5120
N5606	U7474	NAND	5121
N5607	U7475	NAND	5122
N5608	U7476	NAND	5123
N5609	U7477	NAND	5124
N5610	U7478	NAND	5125
N5611	U7479	NAND	5126
N5612	U7480	NAND	5127
N5613	U7481	NOT	5128
N5614	U7482	NOT	5129
N5615	U7483	NAND	5130
N5616	U7484	NAND	5131
N5617	U7485	NAND	5132
N5618	U7486	NAND	5133
N5619	U7487	NAND	5134
N5620	U7488	NAND	5135
N5621	U7489	NAND	5136
N5622	U7490	NAND	5137
N5623	U7491	NAND	5138
N5624	U7492	NAND	5139
N5625	U7493	NAND	5140
N5626	U7494	NAND	5141
N5627	U7495	NAND	5142
N5628	U7496	NAND	5143
N5629	U7497	NAND	5144
N5630	U7498	NAND	5145
N5631	U7499	NAND	5146
N5632	U7500	NAND	5147
N5633	U7501	NAND	5148
N5634	U7502	NAND	5149
N5635	U7503	NAND	5150
N5636	U7504	NAND	5151
N5637	U7505	NAND	5152
N5638	U7506	NAND	5153
N5639	U7507	NAND	5154
N5640	U7508	NAND	5155
N5641	U7509	NAND	5156
N5642	U7510	NAND	5157
N5643	U7511	NAND	5158
N5644	U7512	NAND	5159
N5645	U7513	NAND	5160
N5646	U7514	NAND	5161
N5647	U7515	NAND	5162
N5648	U7516	NAND	5163
N5649	U7517	NAND	5164
N5650	U7518	NAND	5165
N5651	U7519	NAND	5166
N5652	U7520	NAND	5167
N5653	U7521	NAND	5168
N5654	U7522	NAND	5169
N5655	U7523	NAND	5170
N5656	U7524	NAND	5171
N5657	U7525	NAND	5172
N5658	U7526	NAND	5173
N5659	U7527	NAND	5174
N5660	U7528	NAND	5175
N5661	U7529	NAND	5176
N5662	U7530	NAND	5177
N5663	U7531	NAND	5178
N5664	U7532	NAND	5179
N5665	U7533	NAND	5180
N5666	U7534	NAND	5181
N5667	U7535	NAND	5182
N5668	U7536	NAND	5183
N5669	U7537	NAND	5184
N5670	U7538	NAND	5185
N5671	U7539	NAND	5186
N5672	U7540	NAND	5187
N5673	U7541	NAND	5188
N5674	U7542	NAND	5189
N5675	U7543	NAND	5190
N5676	U7544	NAND	5191
N5677	U7545	NAND	5192
N5678	U7546	NAND	5193
N5679	U7547	NAND	5194
N5680	U7548	NAND	5195
N5681	U7549	NAND	5196
N5682	U7550	NAND	5197
N5683	U7551	NAND	5198
N5684	U7552	NAND	5199
N5685	U7553	NAND	5200
N5686	U7554	NAND	5201
N5687	U7555	NAND	5202
N5688	U7556	NAND	5203
N5689	U7557	NAND	5204
N5690	U7558	NAND	5205
N5691	U7559	NAND	5206
N5692	U7560	NAND	5207
N5693	U7561	NAND	5208
N5694	U7562	NAND	5209
N5695	U7563	NAND	5210
N5696	U7564	NAND	5211
N5697	U7565	NAND	5212
N5698	U7566	NAND	5213
N5699	U7567	NAND	5214
N5700	U7568	NAND	5215
N5701	U7569	NAND	5216
N5702	U7570	NAND	5217
N5703	U7571	NAND	5218
N5704	U7572	NAND	5219
N5705	U7573	NAND	5220
N5706	U7574	NAND	5221
N5707	U7575	NAND	5222
N5708	U7576	NAND	5223
N5709	U7577	NAND	5224
N5710	U7578	NAND	5225
N5711	U7579	NAND	5226
N5712	U7580	NAND	5227
N5713	U7581	NAND	5228
N5714	U7582	NAND	5229
N5715	U7583	NAND	5230
N5716	U7584	NAND	5231
N5717	U7585	NAND	5232
N5718	U7586	NAND	5233
N5719	U7587	NAND	5234
N5720	U7588	NAND	5235
N5721	U7589	NAND	5236
N5722	U7590	NAND	5237
N5723	U7591	NAND	5238
N5724	U7592	NAND	5239
N5725	U7593	NAND	5240
N5726	U7594	NAND	5241
N5727	U7595	NAND	5242
N5728	U7596	NAND	5243
N5729	U7597	NAND	5244
N5730	U7598	NAND	5245
N5731	U7599	NAND	5246
N5732	U7600	NAND	5247
N5733	U7601	NAND	5248
N5734	U7602	NAND	5249
N5735	U7603	NAND	5250
N5736	U7604	NAND	5251
N5737	U7605	NAND	5252
N5738	U7606	NAND	5253
N5739	U7607	NAND	5254
N5740	U7608	NAND	5255
N5741	U7609	NOT	5256
N5742	U7610	NAND	5257
N5743	U7611	NAND	5258
N5744	U7612	NAND	5259
N5745	U7613	NAND	5260
N5746	U7614	NAND	5261
N5747	U7615	NAND	5262
N5748	U7616	NAND	5263
N5749	U7617	NOT	5264
N5750	U7618	NAND	5265
N5751	U7619	NAND	5266
N5752	U7620	NAND	5267
N5753	U7621	NAND	5268
N5754	U7622	NAND	5269
N5755	U7623	NAND	5270
N5756	U7624	NAND	5271
N5757	U7625	NAND	5272
N5758	U7626	NAND	5273
N5759	U7627	NAND	5274
N5760	U7628	NAND	5275
N5761	U7629	NAND	5276
N5762	U7630	NAND	5277
N5763	U7631	NAND	5278
N5764	U7632	NAND	5279
N5765	U7633	NAND	5280
N5766	U7634	NAND	5281
N5767	U7635	NAND	5282
N5768	U7636	OR	5283
N5769	U7637	NAND	5284
N5770	U7638	NOT	5285
N5771	U7639	NAND	5286
N5772	U7640	NAND	5287
N5773	U7641	NAND	5288
N5774	U7642	NAND	5289
N5775	U7643	NAND	5290
N5776	U7644	NAND	5291
N5777	U7645	NAND	5292
N5778	U7646	NAND	5293
N5779	U7647	NAND	5294
N5780	U7648	NAND	5295
N5781	U7649	NAND	5296
N5782	U7650	NAND	5297
N5783	U7651	NAND	5298
N5784	U7652	NAND	5299
N5785	U7653	NAND	5300
N5786	U7654	NAND	5301
N5787	U7655	NAND	5302
N5788	U7656	NAND	5303
N5789	U7657	NAND	5304
N5790	U7658	NAND	5305
N5791	U7659	NAND	5306
N5792	U7660	NAND	5307
N5793	U7661	NAND	5308
N5794	U7662	NAND	5309
N5795	U7663	NAND	5310
N5796	U7664	NAND	5311
N5797	U7665	NAND	5312
N5798	U7666	NAND	5313
N5799	U7667	NAND	5314
N5800	U7668	NAND	5315
N5801	U7669	NAND	5316
N5802	U7670	NAND	5317
N5803	U7671	NAND	5318
N5804	U7672	NAND	5319
N5805	U7673	NAND	5320
N5806	U7674	NAND	5321
N5807	U7675	OR	5322
N5808	U7676	NAND	5323
N5809	U7677	NAND	5324
N5810	U7678	NAND	5325
N5811	U7679	NAND	5326
N5812	U7680	NAND	5327
N5813	U7681	NOT	5328
N5814	U7682	NAND	5329
N5815	U7683	NAND	5330
N5816	U7684	NOT	5331
N5817	U7685	NAND	5332
N5818	U7686	NAND	5333
N5819	U7687	NAND	5334
N5820	U7688	NAND	5335
N5821	U7689	NAND	5336
N5822	U7690	NAND	5337
N5823	U7691	NAND	5338
N5824	U7692	NAND	5339
N5825	U7693	NAND	5340
N5826	U7694	NAND	5341
N5827	U7695	NAND	5342
N5828	U7696	NAND	5343
N5829	U7697	NAND	5344
N5830	U7698	NAND	5345
N5831	U7699	NAND	5346
N5832	U7700	NOT	5347
N5833	U7701	NAND	5348
N5834	U7702	NAND	5349
N5835	U7703	NOT	5350
N5836	U7704	NAND	5351
N5837	U7705	NAND	5352
N5838	U7706	NAND	5353
N5839	U7707	NAND	5354
N5840	U7708	NOT	5355
N5841	U7709	NAND	5356
N5842	U7710	NAND	5357
N5843	U7711	NAND	5358
N5844	U7712	NAND	5359
N5845	U7713	NAND	5360
N5846	U7714	NAND	5361
N5847	U7715	NAND	5362
N5848	U7716	NAND	5363
N5849	U7717	NAND	5364
N5850	U7718	NAND	5365
N5851	U7719	NAND	5366
N5852	U7720	NAND	5367
N5853	U7721	NAND	5368
N5854	U7722	NAND	5369
N5855	U7723	NAND	5370
N5856	U7724	NAND	5371
N5857	U7725	NAND	5372
N5858	U7726	NAND	5373
N5859	U7727	NAND	5374
N5860	U7728	NAND	5375
N5861	U7729	NAND	5376
N5862	U7730	NAND	5377
N5863	U7731	NAND	5378
N5864	U7732	NAND	5379
N5865	U7733	NAND	5380
N5866	U7734	NAND	5381
N5867	U7735	NAND	5382
N5868	U7736	OR	5383
N5869	U7737	NAND	5384
N5870	U7738	NAND	5385
N5871	U7739	NAND	5386
N5872	U7740	NAND	5387
N5873	U7741	NAND	5388
N5874	U7742	NAND	5389
N5875	U7743	NAND	5390
N5876	U7744	NAND	5391
N5877	U7745	NAND	5392
N5878	U7746	NAND	5393
N5879	U7747	NAND	5394
N5880	U7748	NAND	5395
N5881	U7749	NAND	5396
N5882	U7750	NAND	5397
N5883	U7751	NAND	5398
N5884	U7752	NAND	5399
N5885	U7753	NAND	5400
N5886	U7754	NAND	5401
N5887	U7755	NAND	5402
N5888	U7756	NAND	5403
N5889	U7757	NAND	5404
N5890	U7758	NAND	5405
N5891	U7759	NAND	5406
N5892	U7760	NAND	5407
N5893	U7761	NAND	5408
N5894	U7762	NAND	5409
N5895	U7763	NAND	5410
N5896	U7764	NAND	5411
N5897	U7765	NAND	5412
N5898	U7766	NAND	5413
N5899	U7767	NAND	5414
N5900	U7768	NAND	5415
N5901	U7769	NAND	5416
N5902	U7770	NAND	5417
N5903	U7771	NAND	5418
N5904	U7772	NAND	5419
N5905	U7773	NAND	5420
N5906	U7774	NAND	5421
N5907	U7775	NAND	5422
N5908	U7776	NAND	5423
N5909	U7777	NAND	5424
N5910	U7778	NOT	5425
N5911	U7779	NAND	5426
N5912	U7780	NAND	5427
N5913	U7781	NAND	5428
N5914	U7782	NAND	5429
N5915	R2027_U5	NOT	5430
N5916	R2027_U6	NOT	5431
N5917	R2027_U7	NOT	5432
N5918	R2027_U8	NOT	5433
N5919	R2027_U9	NOT	5434
N5920	R2027_U10	NAND	5435
N5921	R2027_U11	NOT	5436
N5922	R2027_U12	NOT	5437
N5923	R2027_U13	NAND	5438
N5924	R2027_U14	NOT	5439
N5925	R2027_U15	NOT	5440
N5926	R2027_U16	NAND	5441
N5927	R2027_U17	NAND	5442
N5928	R2027_U18	NOT	5443
N5929	R2027_U19	NOT	5444
N5930	R2027_U20	NOT	5445
N5931	R2027_U21	NOT	5446
N5932	R2027_U22	NAND	5447
N5933	R2027_U23	NOT	5448
N5934	R2027_U24	NOT	5449
N5935	R2027_U25	NAND	5450
N5936	R2027_U26	NOT	5451
N5937	R2027_U27	NAND	5452
N5938	R2027_U28	NOT	5453
N5939	R2027_U29	NOT	5454
N5940	R2027_U30	NOT	5455
N5941	R2027_U31	NAND	5456
N5942	R2027_U32	NOT	5457
N5943	R2027_U33	NOT	5458
N5944	R2027_U34	NAND	5459
N5945	R2027_U35	NOT	5460
N5946	R2027_U36	NAND	5461
N5947	R2027_U37	NOT	5462
N5948	R2027_U38	NOT	5463
N5949	R2027_U39	NOT	5464
N5950	R2027_U40	NAND	5465
N5951	R2027_U41	NOT	5466
N5952	R2027_U42	NOT	5467
N5953	R2027_U43	NAND	5468
N5954	R2027_U44	NOT	5469
N5955	R2027_U45	NOT	5470
N5956	R2027_U46	NAND	5471
N5957	R2027_U47	NOT	5472
N5958	R2027_U48	NAND	5473
N5959	R2027_U49	NAND	5474
N5960	R2027_U50	NOT	5475
N5961	R2027_U51	NAND	5476
N5962	R2027_U52	NAND	5477
N5963	R2027_U53	NAND	5478
N5964	R2027_U54	NAND	5479
N5965	R2027_U55	NAND	5480
N5966	R2027_U56	NAND	5481
N5967	R2027_U57	NAND	5482
N5968	R2027_U58	NAND	5483
N5969	R2027_U59	NAND	5484
N5970	R2027_U60	NAND	5485
N5971	R2027_U61	NAND	5486
N5972	R2027_U62	NAND	5487
N5973	R2027_U63	NAND	5488
N5974	R2027_U64	NAND	5489
N5975	R2027_U65	NAND	5490
N5976	R2027_U66	NAND	5491
N5977	R2027_U67	NAND	5492
N5978	R2027_U68	NAND	5493
N5979	R2027_U69	NAND	5494
N5980	R2027_U70	NAND	5495
N5981	R2027_U71	NAND	5496
N5982	R2027_U72	NAND	5497
N5983	R2027_U73	NAND	5498
N5984	R2027_U74	NAND	5499
N5985	R2027_U75	NAND	5500
N5986	R2027_U76	NAND	5501
N5987	R2027_U77	NAND	5502
N5988	R2027_U78	NAND	5503
N5989	R2027_U79	NAND	5504
N5990	R2027_U80	NAND	5505
N5991	R2027_U81	NAND	5506
N5992	R2027_U82	AND	5507
N5993	R2027_U83	AND	5508
N5994	R2027_U84	AND	5509
N5995	R2027_U85	AND	5510
N5996	R2027_U86	AND	5511
N5997	R2027_U87	AND	5512
N5998	R2027_U88	AND	5513
N5999	R2027_U89	AND	5514
N6000	R2027_U90	AND	5515
N6001	R2027_U91	AND	5516
N6002	R2027_U92	AND	5517
N6003	R2027_U93	AND	5518
N6004	R2027_U94	AND	5519
N6005	R2027_U95	NAND	5520
N6006	R2027_U96	NAND	5521
N6007	R2027_U97	NAND	5522
N6008	R2027_U98	NOT	5523
N6009	R2027_U99	NAND	5524
N6010	R2027_U100	NAND	5525
N6011	R2027_U101	NAND	5526
N6012	R2027_U102	NAND	5527
N6013	R2027_U103	NAND	5528
N6014	R2027_U104	NAND	5529
N6015	R2027_U105	NAND	5530
N6016	R2027_U106	NAND	5531
N6017	R2027_U107	NAND	5532
N6018	R2027_U108	NAND	5533
N6019	R2027_U109	NAND	5534
N6020	R2027_U110	NAND	5535
N6021	R2027_U111	NOT	5536
N6022	R2027_U112	NOT	5537
N6023	R2027_U113	NOT	5538
N6024	R2027_U114	NOT	5539
N6025	R2027_U115	NOT	5540
N6026	R2027_U116	NOT	5541
N6027	R2027_U117	NOT	5542
N6028	R2027_U118	NOT	5543
N6029	R2027_U119	NOT	5544
N6030	R2027_U120	NOT	5545
N6031	R2027_U121	NOT	5546
N6032	R2027_U122	NOT	5547
N6033	R2027_U123	NOT	5548
N6034	R2027_U124	NOT	5549
N6035	R2027_U125	NOT	5550
N6036	R2027_U126	NOT	5551
N6037	R2027_U127	NOT	5552
N6038	R2027_U128	NOT	5553
N6039	R2027_U129	NOT	5554
N6040	R2027_U130	NOT	5555
N6041	R2027_U131	NOT	5556
N6042	R2027_U132	NOT	5557
N6043	R2027_U133	NOT	5558
N6044	R2027_U134	NOT	5559
N6045	R2027_U135	NOT	5560
N6046	R2027_U136	NOT	5561
N6047	R2027_U137	NOT	5562
N6048	R2027_U138	NOT	5563
N6049	R2027_U139	NOT	5564
N6050	R2027_U140	NOT	5565
N6051	R2027_U141	NAND	5566
N6052	R2027_U142	NAND	5567
N6053	R2027_U143	NAND	5568
N6054	R2027_U144	NAND	5569
N6055	R2027_U145	NAND	5570
N6056	R2027_U146	NAND	5571
N6057	R2027_U147	NAND	5572
N6058	R2027_U148	NAND	5573
N6059	R2027_U149	NAND	5574
N6060	R2027_U150	NAND	5575
N6061	R2027_U151	NAND	5576
N6062	R2027_U152	NAND	5577
N6063	R2027_U153	NAND	5578
N6064	R2027_U154	NAND	5579
N6065	R2027_U155	NAND	5580
N6066	R2027_U156	NAND	5581
N6067	R2027_U157	NAND	5582
N6068	R2027_U158	NAND	5583
N6069	R2027_U159	NAND	5584
N6070	R2027_U160	NAND	5585
N6071	R2027_U161	NAND	5586
N6072	R2027_U162	NAND	5587
N6073	R2027_U163	NAND	5588
N6074	R2027_U164	NAND	5589
N6075	R2027_U165	NAND	5590
N6076	R2027_U166	NAND	5591
N6077	R2027_U167	NAND	5592
N6078	R2027_U168	NAND	5593
N6079	R2027_U169	NAND	5594
N6080	R2027_U170	NAND	5595
N6081	R2027_U171	NAND	5596
N6082	R2027_U172	NAND	5597
N6083	R2027_U173	NAND	5598
N6084	R2027_U174	NAND	5599
N6085	R2027_U175	NAND	5600
N6086	R2027_U176	NAND	5601
N6087	R2027_U177	NAND	5602
N6088	R2027_U178	NAND	5603
N6089	R2027_U179	NAND	5604
N6090	R2027_U180	NAND	5605
N6091	R2027_U181	NAND	5606
N6092	R2027_U182	NAND	5607
N6093	R2027_U183	NAND	5608
N6094	R2027_U184	NAND	5609
N6095	R2027_U185	NAND	5610
N6096	R2027_U186	NAND	5611
N6097	R2027_U187	NAND	5612
N6098	R2027_U188	NAND	5613
N6099	R2027_U189	NAND	5614
N6100	R2027_U190	NAND	5615
N6101	R2027_U191	NAND	5616
N6102	R2027_U192	NAND	5617
N6103	R2027_U193	NAND	5618
N6104	R2027_U194	NAND	5619
N6105	R2027_U195	NAND	5620
N6106	R2027_U196	NAND	5621
N6107	R2027_U197	NAND	5622
N6108	R2027_U198	NAND	5623
N6109	R2027_U199	NAND	5624
N6110	R2027_U200	NAND	5625
N6111	R2027_U201	NAND	5626
N6112	R2027_U202	NAND	5627
N6113	R2278_U5	AND	5628
N6114	R2278_U6	AND	5629
N6115	R2278_U7	AND	5630
N6116	R2278_U8	AND	5631
N6117	R2278_U9	AND	5632
N6118	R2278_U10	AND	5633
N6119	R2278_U11	AND	5634
N6120	R2278_U12	AND	5635
N6121	R2278_U13	AND	5636
N6122	R2278_U14	AND	5637
N6123	R2278_U15	AND	5638
N6124	R2278_U16	AND	5639
N6125	R2278_U17	AND	5640
N6126	R2278_U18	NAND	5641
N6127	R2278_U19	NAND	5642
N6128	R2278_U20	NAND	5643
N6129	R2278_U21	NOT	5644
N6130	R2278_U22	NOT	5645
N6131	R2278_U23	NAND	5646
N6132	R2278_U24	NAND	5647
N6133	R2278_U25	NAND	5648
N6134	R2278_U26	NAND	5649
N6135	R2278_U27	NAND	5650
N6136	R2278_U28	NAND	5651
N6137	R2278_U29	NAND	5652
N6138	R2278_U30	NAND	5653
N6139	R2278_U31	NAND	5654
N6140	R2278_U32	NOT	5655
N6141	R2278_U33	NOT	5656
N6142	R2278_U34	NOT	5657
N6143	R2278_U35	NOT	5658
N6144	R2278_U36	NAND	5659
N6145	R2278_U37	NAND	5660
N6146	R2278_U38	NAND	5661
