step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy,original_net,recovery_status,recovery_source_gate,recovery_synthetic_branch,safe_insertable
95,N12059,control1,0.34034299850463867,0.34034299850463867,0.14696164429187775,0.0014696164429187774,-0.1782965213060379,1.1638267040252686,0.14696164429187775,-0.027806401252746582,-0.12259751558303833,-0.05688536912202835,29363.7578125,13429.478515625,15934.279296875,29360.91015625,13439.8515625,15921.05859375,9.697860514279455e-05,-0.0007724087336100638,0.0008297020103782415,0.009697860514279455,-1.469851776957512,-2.4529430381953716,0.14696164429187775,18.44781268388033,0.2928514629602432,0.2928514629602432,cumulative,beam,0.14696164429187775,0.0,hard_fault_cluster,,missing_mapping,,,False
96,N513,control1,0.3410021960735321,0.3410021960735321,0.14588981866836548,0.0014588981866836548,-0.17751269042491913,1.1594563722610474,0.14588981866836548,-0.02737582102417946,-0.1210450828075409,-0.05663483589887619,29378.291015625,13443.94921875,15934.341796875,29489.84765625,13485.7099609375,16004.138671875,-0.003797247540205717,-0.0031062853522598743,-0.004380279686301947,-0.3797247540205717,-1.432235911488533,-2.4112455546855927,0.14588981866836548,18.593702502548695,0.2889283001422882,0.2889283001422882,cumulative,beam,0.14588981866836548,0.0,hard_fault_cluster,U2380,structural_exact,AND,False,True
97,N12156,control1,0.3411034941673279,0.3411034941673279,0.14303848147392273,0.0014303848147392273,-0.17698530852794647,1.1605538129806519,0.14303848147392273,-0.027629923075437546,-0.12218707799911499,-0.05704063922166824,29472.28125,13481.62109375,15990.6611328125,29440.2734375,13477.1201171875,15963.1533203125,0.001086031086742878,0.0003338601964060217,0.0017202423186972737,0.1086031086742878,-1.45940001308918,-2.437094233930111,0.14303848147392273,18.736740984022617,0.2838851064443588,0.2838851064443588,cumulative,beam,0.14303848147392273,0.0,hard_fault_cluster,,missing_mapping,,,False
98,N12166,control1,0.3418148458003998,0.3418148458003998,0.1408466249704361,0.001408466249704361,-0.17596858739852905,1.162322759628296,0.1408466249704361,-0.02777983248233795,-0.12292902171611786,-0.05735795199871063,29440.298828125,13477.1328125,15963.166015625,29415.23828125,13476.203125,15939.0341796875,0.0008512327331118286,6.898259016452357e-05,0.001511719892732799,0.08512327331118286,-1.4748138636350632,-2.452190902084112,0.1408466249704361,18.877587608993053,0.2798917144536972,0.2798917144536972,cumulative,beam,0.1408466249704361,0.0,hard_fault_cluster,,missing_mapping,,,False
99,N12161,control1,0.3424033522605896,0.3424033522605896,0.1390450894832611,0.0013904508948326111,-0.17515714466571808,1.1639516353607178,0.1390450894832611,-0.02789127826690674,-0.1235055923461914,-0.05762240290641785,29415.263671875,13476.216796875,15939.046875,29393.95703125,13476.4189453125,15917.5380859375,0.0007243396248668432,-1.500038524682168e-05,0.0013494400773197412,0.07243396248668432,-1.486131101846695,-2.463378645479679,0.1390450894832611,19.016632698476315,0.2765195667743683,0.2765195667743683,cumulative,beam,0.1390450894832611,0.0,hard_fault_cluster,,missing_mapping,,,False
100,N12191,control1,0.34289318323135376,0.34289318323135376,0.13747447729110718,0.0013747447729110717,-0.17447198927402496,1.16532301902771,0.13747447729110718,-0.027984261512756348,-0.1239999383687973,-0.05785822868347168,29393.984375,13476.4326171875,15917.55078125,29374.716796875,13476.87890625,15897.837890625,0.0006554939318448305,-3.311626278446056e-05,0.001238437369465828,0.06554939318448305,-1.4956286549568176,-2.4727267771959305,0.13747447729110718,19.15410717576742,0.2735312730073929,0.2735312730073929,cumulative,beam,0.13747447729110718,0.0,hard_fault_cluster,,missing_mapping,,,False
101,N12176,control1,0.34331536293029785,0.34331536293029785,0.1360567957162857,0.001360567957162857,-0.17379756271839142,1.1666229963302612,0.1360567957162857,-0.028064142912626266,-0.12444524466991425,-0.058084383606910706,29374.7421875,13476.8916015625,15897.8505859375,29356.703125,13477.34765625,15879.35546875,0.0006141011253930628,-3.38397549057845e-05,0.0011633721878752112,0.06141011253930628,-1.5037344992160797,-2.48074434325099,0.1360567957162857,19.290163971483707,0.2709379941225052,0.2709379941225052,cumulative,beam,0.1360567957162857,0.0,hard_fault_cluster,,missing_mapping,,,False
102,N764,observe,0.34667545557022095,0.34667545557022095,0.1348785012960434,0.0013487850129604339,-0.1725209802389145,1.1627287864685059,0.1348785012960434,-0.02762404829263687,-0.12280875444412231,-0.057771481573581696,29357.6328125,13477.05859375,15880.57421875,29412.625,13497.3447265625,15915.279296875,-0.001873181900009513,-0.0015052343951538205,-0.0021853793878108263,-0.1873181900009513,-1.4647975414991379,-2.43800300732255,0.1348785012960434,19.42504247277975,0.3025641292333603,0.3025641292333603,cumulative,beam,0.1348785012960434,0.0,hard_fault_cluster,U2632,structural_exact,AND,False,True
103,N27272,observe,0.33172690868377686,0.33172690868377686,0.1676856279373169,0.001676856279373169,-0.18873490393161774,1.158750295639038,0.1676856279373169,-0.02663588523864746,-0.11536313593387604,-0.052761614322662354,29412.216796875,13497.486328125,15914.73046875,29269.390625,13342.68359375,15926.70703125,0.0048560150898993015,0.011469004675745964,-0.0007525457185693085,0.48560150898993015,-1.3371526002883911,-2.3319795429706573,0.1676856279373169,19.592728100717068,0.3350490629673004,0.3350490629673004,cumulative,beam,0.1676856279373169,0.0,hard_fault_cluster,,missing_mapping,,,False
104,N16088,observe,0.33151429891586304,0.33151429891586304,0.16736343502998352,0.0016736343502998352,-0.18698427081108093,1.1555919647216797,0.16736343502998352,-0.0265854112803936,-0.11498045921325684,-0.05250301957130432,29269.90234375,13342.8388671875,15927.0625,29339.146484375,13355.974609375,15983.171875,-0.0023657113779336214,-0.0009844788582995534,-0.0035228952765464783,-0.23657113779336214,-1.3355857282876968,-2.3278022781014442,0.16736343502998352,19.76009153574705,0.33723410964012146,0.33723410964012146,cumulative,beam,0.16736343502998352,0.0,hard_fault_cluster,,missing_mapping,,,False
105,N15892,observe,0.3302839398384094,0.3302839398384094,0.16987067461013794,0.0016987067461013794,-0.18613140285015106,1.1539666652679443,0.16987067461013794,-0.026461424306035042,-0.11408000439405441,-0.051912978291511536,29339.09375,13355.91796875,15983.17578125,29370.51171875,13352.421875,16018.0888671875,-0.0010708568152040243,0.0002617636346258223,-0.0021843647118657827,-0.10708568152040243,-1.322305090725422,-2.3151830956339836,0.16987067461013794,19.92996221035719,0.32969069480895996,0.32969069480895996,cumulative,beam,0.16987067461013794,0.0,hard_fault_cluster,,missing_mapping,,,False
106,N15199,observe,0.3343772888183594,0.3343772888183594,0.15982002019882202,0.0015982002019882201,-0.1804157942533493,1.152751088142395,0.15982002019882202,-0.026619886979460716,-0.11554884910583496,-0.05303030461072922,29371.37109375,13352.5419921875,16018.8291015625,29449.4453125,13402.369140625,16047.0751953125,-0.002658174140378833,-0.0037316600792109966,-0.0017633057432249188,-0.2658174140378833,-1.3494175896048546,-2.3338459208607674,0.15982002019882202,20.08978223055601,0.31324777007102966,0.31324777007102966,cumulative,beam,0.15982002019882202,0.0,hard_fault_cluster,,missing_mapping,,,False
107,N12186,control1,0.33649030327796936,0.33649030327796936,0.15342774987220764,0.0015342774987220763,-0.1784573197364807,1.1542770862579346,0.15342774987220764,-0.027047958225011826,-0.11798344552516937,-0.05429729074239731,29447.58984375,13402.333984375,16045.2568359375,29450.7734375,13429.205078125,16021.5673828125,-0.00010811050015036017,-0.0020049563609063625,0.0014764147344976664,-0.010811050015036017,-1.3970909863710403,-2.377869613468647,0.15342774987220764,20.24320998042822,0.3018980473279953,0.3018980473279953,cumulative,beam,0.15342774987220764,0.0,hard_fault_cluster,,missing_mapping,,,False
108,N12181,control1,0.338297039270401,0.338297039270401,0.14847029745578766,0.0014847029745578765,-0.17688120901584625,1.1565406322479248,0.14847029745578766,-0.02732980251312256,-0.11963734030723572,-0.055189669132232666,29450.80078125,13429.21875,16021.58203125,29436.83984375,13446.17578125,15990.6640625,0.00047404272481799126,-0.0012626968091353774,0.001929769990965724,0.047404272481799126,-1.4279693216085434,-2.4067275188863277,0.14847029745578766,20.391680277884007,0.29328370094299316,0.29328370094299316,cumulative,beam,0.14847029745578766,0.0,hard_fault_cluster,,missing_mapping,,,False
109,N12171,control1,0.3396909236907959,0.3396909236907959,0.14459820091724396,0.0014459820091724397,-0.1757204383611679,1.1587680578231812,0.14459820091724396,-0.02753515914082527,-0.12086454033851624,-0.055865176022052765,29436.8671875,13446.189453125,15990.677734375,29419.62890625,13457.421875,15962.2060546875,0.0005856017814949155,-0.0008353609591722488,0.0017805173993110657,0.05856017814949155,-1.450149655342102,-2.427674349397421,0.14459820091724396,20.53627847880125,0.2872280031442642,0.2872280031442642,cumulative,beam,0.14459820091724396,0.0,hard_fault_cluster,,missing_mapping,,,False
110,N12288,control1,0.340823233127594,0.340823233127594,0.14154697954654694,0.0014154697954654695,-0.17474623024463654,1.1609206199645996,0.14154697954654694,-0.02769377827644348,-0.12183903157711029,-0.056417301297187805,29419.626953125,13457.427734375,15962.19921875,29402.1171875,13465.0302734375,15937.0869140625,0.0005951729253865778,-0.0005649325321428478,0.0015732358442619443,0.059517292538657784,-1.4669102281332016,-2.4437609277665615,0.14154697954654694,20.677825458347797,0.2825028598308563,0.2825028598308563,cumulative,beam,0.14154697954654694,0.0,hard_fault_cluster,,missing_mapping,,,False
111,N12298,control1,0.3417918086051941,0.3417918086051941,0.1390710324048996,0.001390710324048996,-0.17392826080322266,1.1628373861312866,0.1390710324048996,-0.02782386541366577,-0.12264768779277802,-0.05688091367483139,29402.142578125,13465.04296875,15937.099609375,29384.64453125,13470.095703125,15914.5478515625,0.0005951282801106572,-0.0003752482880372554,0.0014150477945804596,0.05951282801106572,-1.480478122830391,-2.4569094367325306,0.1390710324048996,20.816896490752697,0.2785710394382477,0.2785710394382477,cumulative,beam,0.1390710324048996,0.0,hard_fault_cluster,,missing_mapping,,,False
112,N756,observe,0.3449309766292572,0.3449309766292572,0.1373472660779953,0.001373472660779953,-0.17272354662418365,1.1595598459243774,0.1373472660779953,-0.027432892471551895,-0.12129917740821838,-0.056723229587078094,29385.484375,13469.7216796875,15915.76171875,29439.724609375,13492.494140625,15947.23046875,-0.0018458173144608736,-0.0016906408127397299,-0.0019772066734731197,-0.18458173144608736,-1.4463821351528168,-2.4190624691545963,0.1373472660779953,20.954243756830692,0.2775361090898514,0.2775361090898514,cumulative,beam,0.1373472660779953,0.0,hard_fault_cluster,U2624,structural_exact,AND,False,True
113,N15893,observe,0.3403770625591278,0.3403770625591278,0.14018884301185608,0.0014018884301185608,-0.1740715354681015,1.1590237617492676,0.14018884301185608,-0.027247853577136993,-0.11986565589904785,-0.05574025958776474,29439.4765625,13492.650390625,15946.826171875,29385.9921875,13451.42578125,15934.5654296875,0.0018167570233345032,0.0030553380493074656,0.00076885154703632,0.18167570233345032,-1.4255727529525757,-2.3999822065234184,0.14018884301185608,21.09443259984255,0.28427577018737793,0.28427577018737793,cumulative,beam,0.14018884301185608,0.0,hard_fault_cluster,,missing_mapping,,,False
114,N15894,observe,0.33832210302352905,0.33832210302352905,0.14408692717552185,0.0014408692717552186,-0.174779012799263,1.1592780351638794,0.14408692717552185,-0.027095023542642593,-0.11875241249799728,-0.05500916391611099,29385.96875,13451.43359375,15934.5341796875,29362.44921875,13423.1865234375,15939.26171875,0.0008003660477697849,0.002099930075928569,-0.0002966851170640439,0.08003660477697849,-1.406137391924858,-2.383661113679409,0.14408692717552185,21.23851952701807,0.2844139039516449,0.2844139039516449,cumulative,beam,0.14408692717552185,0.0,hard_fault_cluster,,missing_mapping,,,False
115,N7853,observe,0.34369224309921265,0.34369224309921265,0.14032593369483948,0.0014032593369483948,-0.17388594150543213,1.1534024477005005,0.14032593369483948,-0.026865340769290924,-0.11842527240514755,-0.05544770509004593,29362.37109375,13423.244140625,15939.126953125,29495.90625,13487.0595703125,16008.845703125,-0.004547832999378443,-0.004754099063575268,-0.004374063108116388,-0.4547832999378443,-1.3928056955337524,-2.3631019815802574,0.14032593369483948,21.37884546071291,0.3156788945198059,0.3156788945198059,cumulative,beam,0.14032593369483948,0.0,hard_fault_cluster,R2099_U142,structural_exact,NAND,False,True
116,N10991,observe,0.32476961612701416,0.32476961612701416,0.17535296082496643,0.0017535296082496644,-0.19070899486541748,1.1568481922149658,0.17535296082496643,-0.02611030638217926,-0.11153992265462875,-0.05025339126586914,29497.00390625,13487.7373046875,16009.267578125,29184.2265625,13249.0703125,15935.15625,0.010603698901832104,0.0176951102912426,0.004629276692867279,1.0603698901832104,-1.2788294851779938,-2.277980349957943,0.17535296082496643,21.554198421537876,0.33673417568206787,0.33673417568206787,cumulative,beam,0.17535296082496643,0.0,hard_fault_cluster,,missing_mapping,,,False
117,N12293,control1,0.3349899649620056,0.3349899649620056,0.16138121485710144,0.0016138121485710145,-0.1842026263475418,1.1556134223937988,0.16138121485710144,-0.02681892365217209,-0.11625257134437561,-0.053130246698856354,29182.51171875,13248.53515625,15933.9765625,29354.931640625,13361.375,15993.556640625,-0.00590833043679595,-0.008517156355082989,-0.0037391844671219587,-0.590833043679595,-1.3648977279663086,-2.352643705904484,0.16138121485710144,21.715579636394978,0.31490904092788696,0.31490904092788696,cumulative,beam,0.16138121485710144,0.0,hard_fault_cluster,,missing_mapping,,,False
118,N12283,control1,0.3387097716331482,0.3387097716331482,0.15352782607078552,0.0015352782607078552,-0.18071618676185608,1.1570390462875366,0.15352782607078552,-0.027187209576368332,-0.11863557994365692,-0.054549723863601685,29354.9609375,13361.3896484375,15993.5712890625,29389.52734375,13406.466796875,15983.0595703125,-0.001177532016299665,-0.003373687155544758,0.0006572465063072741,-0.1177532016299665,-1.408154085278511,-2.3910792395472527,0.15352782607078552,21.869107462465763,0.30135756731033325,0.30135756731033325,cumulative,beam,0.15352782607078552,0.0,hard_fault_cluster,,missing_mapping,,,False
119,N12209,control1,0.34052324295043945,0.34052324295043945,0.14781872928142548,0.0014781872928142548,-0.17838488519191742,1.1588430404663086,0.14781872928142548,-0.027435388416051865,-0.12020480632781982,-0.05546444654464722,29389.515625,13406.458984375,15983.056640625,29393.271484375,13431.859375,15961.412109375,-0.000127795894513838,-0.0018946382915601134,0.0013542172964662313,-0.0127795894513838,-1.4368770718574524,-2.416873399168253,0.14781872928142548,22.01692619174719,0.29244767129421234,0.29244767129421234,cumulative,beam,0.14781872928142548,0.0,hard_fault_cluster,,missing_mapping,,,False
120,N8052,control0,0.3397468328475952,0.3397468328475952,0.14365296065807343,0.0014365296065807342,-0.1732909083366394,1.162686824798584,0.14365296065807343,-0.027674566954374313,-0.1215868592262268,-0.05619721859693527,29394.7890625,13431.986328125,15962.802734375,29458.31640625,13455.6953125,16002.62109375,-0.002161177108064294,-0.001765113789588213,-0.002494446700438857,-0.2161177108064294,-1.461116909980774,-2.440871749073267,0.14365296065807343,22.160579152405262,0.2868729829788208,0.2868729829788208,cumulative,beam,0.14365296065807343,0.0,hard_fault_cluster,R2099_U341,structural_exact,NAND,False,True
121,N760,observe,0.34335535764694214,0.34335535764694214,0.14143383502960205,0.0014143383502960205,-0.17276470363140106,1.1584999561309814,0.14143383502960205,-0.027336537837982178,-0.12047833204269409,-0.056126415729522705,29457.4453125,13455.25,16002.1953125,29511.330078125,13484.1318359375,16027.1982421875,-0.0018292409367859364,-0.0021465106401592493,-0.001562468707561493,-0.18292409367859364,-1.4337199926376343,-2.408670336008072,0.14143383502960205,22.302012987434864,0.31996943056583405,0.31996943056583405,cumulative,beam,0.14143383502960205,0.0,hard_fault_cluster,U2628,structural_exact,AND,False,True
122,N14939,observe,0.32453566789627075,0.32453566789627075,0.178535595536232,0.00178535595536232,-0.19041572511196136,1.1612014770507812,0.178535595536232,-0.026467181742191315,-0.1129763200879097,-0.050632014870643616,29512.1484375,13484.291015625,16027.857421875,29191.46484375,13240.375,15951.08984375,0.010866155847907066,0.018088901415467262,0.004789634607732296,1.0866155847907066,-1.3069811016321182,-2.311783906072378,0.178535595536232,22.480548582971096,0.3486506789922714,0.3486506789922714,cumulative,beam,0.178535595536232,0.0,hard_fault_cluster,,missing_mapping,,,False
123,N15895,observe,0.33171242475509644,0.33171242475509644,0.17011508345603943,0.0017011508345603943,-0.18497659265995026,1.1583483219146729,0.17011508345603943,-0.02667722851037979,-0.1148836687207222,-0.052067793905735016,29190.38671875,13240.294921875,15950.0908203125,29351.70703125,13322.669921875,16029.0380859375,-0.0055264877155423164,-0.006221537943929434,-0.004949643742293119,-0.5526487715542316,-1.3392594456672668,-2.335606999695301,0.17011508345603943,22.650663666427135,0.3342331647872925,0.3342331647872925,cumulative,beam,0.17011508345603943,0.0,hard_fault_cluster,,missing_mapping,,,False
124,N15976,observe,0.3342406153678894,0.3342406153678894,0.16411808133125305,0.0016411808133125305,-0.18144942820072174,1.1570303440093994,0.16411808133125305,-0.026772860437631607,-0.1158054769039154,-0.05278248339891434,29351.78515625,13322.8173828125,16028.9677734375,29415.55078125,13363.548828125,16052.0009765625,-0.0021724614780396223,-0.003057269612327218,-0.0014369735727086663,-0.21724614780396223,-1.3561376184225082,-2.3469989374279976,0.16411808133125305,22.81478174775839,0.3565390110015869,0.3565390110015869,cumulative,beam,0.16411808133125305,0.0,hard_fault_cluster,,missing_mapping,,,False
125,N10993,observe,0.3204044699668884,0.3204044699668884,0.19242092967033386,0.0019242092967033386,-0.19367478787899017,1.160191297531128,0.19242092967033386,-0.02609817124903202,-0.110142283141613,-0.04869994521141052,29416.6015625,13364.20703125,16052.3955078125,29171.76953125,13180.869140625,15990.8994140625,0.00832292065024376,0.013718576170504093,0.003830960486084223,0.8322920650243759,-1.2572048977017403,-2.2716640681028366,0.19242092967033386,23.007202677428722,0.3707330524921417,0.3707330524921417,cumulative,beam,0.19242092967033386,0.0,hard_fault_cluster,,missing_mapping,,,False
126,N15873,observe,0.32992374897003174,0.32992374897003174,0.17831212282180786,0.0017831212282180787,-0.18642325699329376,1.1567614078521729,0.17831212282180786,-0.02646668069064617,-0.11326570808887482,-0.05096433311700821,29170.4296875,13180.029296875,15990.3994140625,29366.078125,13295.2333984375,16070.84375,-0.006707081105560064,-0.008740807883441448,-0.005030789878219366,-0.6707081105560064,-1.3115945383906364,-2.312899686396122,0.17831212282180786,23.18551480025053,0.34615960717201233,0.34615960717201233,cumulative,beam,0.17831212282180786,0.0,hard_fault_cluster,,missing_mapping,,,False
127,N12214,control1,0.3350432813167572,0.3350432813167572,0.16784748435020447,0.0016784748435020446,-0.18403460085391998,1.1562730073928833,0.16784748435020447,-0.027012068778276443,-0.11685974150896072,-0.05314073711633682,29365.609375,13295.4658203125,16070.14453125,29411.80859375,13354.115234375,16057.6923828125,-0.0015732422471046448,-0.004411234054714441,0.0007748622447252274,-0.15732422471046448,-1.3770863860845566,-2.3701767548918724,0.16784748435020447,23.353362284600735,0.3283247947692871,0.3283247947692871,cumulative,beam,0.16784748435020447,0.0,hard_fault_cluster,,missing_mapping,,,False
128,N12229,control1,0.33746564388275146,0.33746564388275146,0.16047731041908264,0.0016047731041908264,-0.18156611919403076,1.1582452058792114,0.16047731041908264,-0.027340475469827652,-0.11897404491901398,-0.05439434200525284,29411.83984375,13354.1318359375,16057.708984375,29419.19921875,13391.26171875,16027.9375,-0.0002502181159798056,-0.0027804041747003794,0.0018540306482464075,-0.02502181159798056,-1.4153250306844711,-2.4043669179081917,0.16047731041908264,23.513839595019817,0.31594403088092804,0.31594403088092804,cumulative,beam,0.16047731041908264,0.0,hard_fault_cluster,,missing_mapping,,,False
129,N12390,control1,0.33895620703697205,0.33895620703697205,0.1546802818775177,0.001546802818775177,-0.1796521097421646,1.160330891609192,0.1546802818775177,-0.027566086500883102,-0.12046605348587036,-0.05530066043138504,29419.234375,13391.2958984375,16027.9375,29414.0234375,13416.3603515625,15997.6630859375,0.00017712688713800162,-0.0018716973718255758,0.0018888527993112803,0.017712688713800162,-1.4415974766016006,-2.427855856716633,0.1546802818775177,23.668519876897335,0.30638474225997925,0.30638474225997925,cumulative,beam,0.1546802818775177,0.0,hard_fault_cluster,,missing_mapping,,,False
130,N12395,control1,0.34014710783958435,0.34014710783958435,0.150084987282753,0.00150084987282753,-0.17813648283481598,1.1622583866119385,0.150084987282753,-0.027735762298107147,-0.12159565091133118,-0.055990852415561676,29414.05078125,13416.375,15997.67578125,29404.15234375,13434.1884765625,15969.9638671875,0.000336520723067224,-0.0013277414254844189,0.0017322462517768145,0.0336520723067224,-1.4612328559160233,-2.445490386337042,0.150084987282753,23.818604864180088,0.29854752123355865,0.29854752123355865,cumulative,beam,0.150084987282753,0.0,hard_fault_cluster,,missing_mapping,,,False
131,N755,observe,0.34388279914855957,0.34388279914855957,0.14658796787261963,0.0014658796787261963,-0.17635975778102875,1.1592473983764648,0.14658796787261963,-0.027355417609214783,-0.12032385170459747,-0.05588320642709732,29404.875,13433.7861328125,15971.087890625,29476.650390625,13471.30859375,16005.341796875,-0.0024409350007772446,-0.0027931411750614643,-0.0021447446197271347,-0.24409350007772446,-1.4297063946723938,-2.409082919359207,0.14658796787261963,23.965192832052708,0.3438250571489334,0.3438250571489334,cumulative,beam,0.14658796787261963,0.0,hard_fault_cluster,U2623,structural_exact,AND,False,True
132,N8009,observe,0.3170807957649231,0.3170807957649231,0.19723708927631378,0.001972370892763138,-0.1981719583272934,1.165229082107544,0.19723708927631378,-0.026186242699623108,-0.11002753674983978,-0.04825746268033981,29476.96484375,13471.7568359375,16005.208984375,29172.76171875,13184.8515625,15987.91015625,0.010320029221475124,0.021296797320246696,0.0010808248771354556,1.0320029221475124,-1.256158098578453,-2.2780077271163464,0.19723708927631378,24.16242992132902,0.3812008798122406,0.3812008798122406,cumulative,beam,0.19723708927631378,0.0,hard_fault_cluster,R2099_U298,structural_exact,NAND,False,True
133,N15896,observe,0.32834577560424805,0.32834577560424805,0.18396379053592682,0.0018396379053592681,-0.19074638187885284,1.1595577001571655,0.18396379053592682,-0.026566721498966217,-0.11340922117233276,-0.05077449232339859,29172.177734375,13184.57421875,15987.603515625,29368.85546875,13290.12890625,16078.7265625,-0.0067419628612697124,-0.00800592266023159,-0.005699606146663427,-0.6741962861269712,-1.3131506592035294,-2.3207917772233486,0.18396379053592682,24.34639371186495,0.39123721420764923,0.39123721420764923,cumulative,beam,0.18396379053592682,0.0,hard_fault_cluster,,missing_mapping,,,False
134,N10994,observe,0.31811952590942383,0.31811952590942383,0.2072734236717224,0.002072734236717224,-0.1987985521554947,1.1616246700286865,0.2072734236717224,-0.02604026347398758,-0.10906082391738892,-0.04766950011253357,29369.94921875,13290.8916015625,16079.05859375,29184.576171875,13149.27734375,16035.298828125,0.006311656907200813,0.010654985904693604,0.002721537835896015,0.6311656907200813,-1.235128253698349,-2.2618018239736557,0.2072734236717224,24.55366713553667,0.3989817649126053,0.3989817649126053,cumulative,beam,0.2072734236717224,0.0,hard_fault_cluster,,missing_mapping,,,False
135,N15903,observe,0.32788383960723877,0.32788383960723877,0.19170834124088287,0.0019170834124088286,-0.19200249016284943,1.1574656963348389,0.19170834124088287,-0.026404861360788345,-0.11215118318796158,-0.04990994930267334,29183.4296875,13148.4345703125,16034.994140625,29376.55859375,13261.4453125,16115.11328125,-0.006617758888751268,-0.00859499629586935,-0.004996518138796091,-0.6617758888751268,-1.2913120985031128,-2.303192626684904,0.19170834124088287,24.745375476777554,0.36903055012226105,0.36903055012226105,cumulative,beam,0.19170834124088287,0.0,hard_fault_cluster,,missing_mapping,,,False
136,N12400,control1,0.3341946005821228,0.3341946005821228,0.17732220888137817,0.0017732220888137817,-0.18843521177768707,1.1559325456619263,0.17732220888137817,-0.026986408978700638,-0.11639133840799332,-0.05269648879766464,29375.91796875,13261.716796875,16114.201171875,29445.541015625,13337.314453125,16108.2265625,-0.0023700722958892584,-0.005700442474335432,0.0003707667056005448,-0.23700722958892584,-1.3653861433267593,-2.3653272092342377,0.17732220888137817,24.92269768565893,0.34487709403038025,0.34487709403038025,cumulative,beam,0.17732220888137817,0.0,hard_fault_cluster,,missing_mapping,,,False
137,N12405,control1,0.33692359924316406,0.33692359924316406,0.1674450933933258,0.001674450933933258,-0.18493199348449707,1.157706618309021,0.1674450933933258,-0.027331490069627762,-0.11877258121967316,-0.054196007549762726,29445.576171875,13337.33203125,16108.244140625,29462.6640625,13385.28515625,16077.37890625,-0.0005803211242891848,-0.00359540618956089,0.001916114124469459,-0.05803211242891848,-1.4079972952604294,-2.4018610790371895,0.1674450933933258,25.090142779052258,0.3287005126476288,0.3287005126476288,cumulative,beam,0.1674450933933258,0.0,hard_fault_cluster,,missing_mapping,,,False
138,N754,observe,0.3415536880493164,0.3415536880493164,0.15995706617832184,0.0015995706617832183,-0.18082387745380402,1.1558406352996826,0.15995706617832184,-0.027089521288871765,-0.11816440522670746,-0.054356999695301056,29463.662109375,13384.947265625,16078.71484375,29552.4921875,13447.740234375,16104.7529296875,-0.0030149028170853853,-0.004691312555223703,-0.00161941337864846,-0.30149028170853853,-1.393154427409172,-2.3800027035176754,0.15995706617832184,25.25009984523058,0.32183754444122314,0.32183754444122314,cumulative,beam,0.15995706617832184,0.0,hard_fault_cluster,U2622,structural_exact,AND,False,True
139,N25878,observe,0.33635979890823364,0.33635979890823364,0.1618804782629013,0.001618804782629013,-0.18169108033180237,1.154540777206421,0.1618804782629013,-0.026923973113298416,-0.11680573970079422,-0.053390584886074066,29552.353515625,13447.5439453125,16104.8095703125,29517.79296875,13425.837890625,16091.9541015625,0.0011694685090333223,0.0016141277737915516,0.0007982378592714667,0.11694685090333223,-1.3759760558605194,-2.363291997462511,0.1618804782629013,25.41198032349348,0.3530881702899933,0.3530881702899933,cumulative,beam,0.1618804782629013,0.0,hard_fault_cluster,,missing_mapping,,,False
140,N10990,observe,0.3224588930606842,0.3224588930606842,0.19120769202709198,0.0019120769202709198,-0.1944391429424286,1.1583858728408813,0.19120769202709198,-0.02618926204741001,-0.11075626313686371,-0.04907911270856857,29518.66015625,13426.947265625,16091.712890625,29248.158203125,13223.2578125,16024.900390625,0.009163761511445045,0.015170197933912277,0.0041519817896187305,0.9163761511445045,-1.2693326398730278,-2.281527813524008,0.19120769202709198,25.603188015520573,0.3758585602045059,0.3758585602045059,cumulative,beam,0.19120769202709198,0.0,hard_fault_cluster,,missing_mapping,,,False
141,N27275,observe,0.32853230834007263,0.32853230834007263,0.18465086817741394,0.0018465086817741395,-0.1897670179605484,1.1551661491394043,0.18465086817741394,-0.026355119422078133,-0.11224375665187836,-0.050191573798656464,29246.779296875,13222.513671875,16024.265625,29402.66796875,13301.21484375,16101.4541015625,-0.005330114159733057,-0.005952058359980583,-0.004816974513232708,-0.5330114159733057,-1.295694924890995,-2.3005576878786087,0.18465086817741394,25.787838883697987,0.36072690784931183,0.36072690784931183,cumulative,beam,0.18465086817741394,0.0,hard_fault_cluster,,missing_mapping,,,False
142,N15902,observe,0.3322131931781769,0.3322131931781769,0.1760760396718979,0.001760760396718979,-0.185399129986763,1.1540911197662354,0.1760760396718979,-0.026527099311351776,-0.11371564865112305,-0.05126458406448364,29402.77734375,13301.1708984375,16101.607421875,29465.625,13346.669921875,16118.955078125,-0.002137473551556468,-0.0034206779673695564,-0.001077386667020619,-0.2137473551556468,-1.3225427716970444,-2.3201681412756443,0.1760760396718979,25.963914923369884,0.34777534008026123,0.34777534008026123,cumulative,beam,0.1760760396718979,0.0,hard_fault_cluster,,missing_mapping,,,False
