deep_node	original_net	original_gate	original_order
N13564	P1_R1138_U165	NAND	13042
N13565	P1_R1138_U166	NAND	13043
N13566	P1_R1138_U167	NOT	13044
N13567	P1_R1138_U168	NAND	13045
N13568	P1_R1138_U169	NAND	13046
N13569	P1_R1138_U170	NAND	13047
N13570	P1_R1138_U171	NOT	13048
N13571	P1_R1138_U172	NOT	13049
N13572	P1_R1138_U173	NAND	13050
N13573	P1_R1138_U174	NOT	13051
N13574	P1_R1138_U175	OR	13052
N13575	P1_R1138_U176	OR	13053
N13576	P1_R1138_U177	OR	13054
N13577	P1_R1138_U178	OR	13055
N13578	P1_R1138_U179	NOT	13056
N13579	P1_R1138_U180	OR	13057
N13580	P1_R1138_U181	NOT	13058
N13581	P1_R1138_U182	NOT	13059
N13582	P1_R1138_U183	NAND	13060
N13583	P1_R1138_U184	NAND	13061
N13584	P1_R1138_U185	NAND	13062
N13585	P1_R1138_U186	NAND	13063
N13586	P1_R1138_U187	NAND	13064
N13587	P1_R1138_U188	NAND	13065
N13588	P1_R1138_U189	NAND	13066
N13589	P1_R1138_U190	NAND	13067
N13590	P1_R1138_U191	NAND	13068
N13591	P1_R1138_U192	NOT	13069
N13592	P1_R1138_U193	OR	13070
N13593	P1_R1138_U194	OR	13071
N13594	P1_R1138_U195	NOT	13072
N13595	P1_R1138_U196	NAND	13073
N13596	P1_R1138_U197	NAND	13074
N13597	P1_R1138_U198	NAND	13075
N13598	P1_R1138_U199	NAND	13076
N13599	P1_R1138_U200	NOT	13077
N13600	P1_R1138_U201	OR	13078
N13601	P1_R1138_U202	NAND	13079
N13602	P1_R1138_U203	NOT	13080
N13603	P1_R1138_U204	OR	13081
N13604	P1_R1138_U205	OR	13082
N13605	P1_R1138_U206	NAND	13083
N13606	P1_R1138_U207	NAND	13084
N13607	P1_R1138_U208	NAND	13085
N13608	P1_R1138_U209	NAND	13086
N13609	P1_R1138_U210	NAND	13087
N13610	P1_R1138_U211	OR	13088
N13611	P1_R1138_U212	NAND	13089
N13612	P1_R1138_U213	NAND	13090
N13613	P1_R1138_U214	NOT	13091
N13614	P1_R1138_U215	NAND	13092
N13615	P1_R1138_U216	NAND	13093
N13616	P1_R1138_U217	NAND	13094
N13617	P1_R1138_U218	NOT	13095
N13618	P1_R1138_U219	OR	13096
N13619	P1_R1138_U220	NAND	13097
N13620	P1_R1138_U221	NAND	13098
N13621	P1_R1138_U222	NAND	13099
N13622	P1_R1138_U223	NAND	13100
N13623	P1_R1138_U224	NAND	13101
N13624	P1_R1138_U225	OR	13102
N13625	P1_R1138_U226	NAND	13103
N13626	P1_R1138_U227	NOT	13104
N13627	P1_R1138_U228	NAND	13105
N13628	P1_R1138_U229	NAND	13106
N13629	P1_R1138_U230	NAND	13107
N13630	P1_R1138_U231	NAND	13108
N13631	P1_R1138_U232	NAND	13109
N13632	P1_R1138_U233	OR	13110
N13633	P1_R1138_U234	OR	13111
N13634	P1_R1138_U235	NAND	13112
N13635	P1_R1138_U236	NAND	13113
N13636	P1_R1138_U237	NAND	13114
N13637	P1_R1138_U238	OR	13115
N13638	P1_R1138_U239	NAND	13116
N13639	P1_R1138_U240	NAND	13117
N13640	P1_R1138_U241	NOT	13118
N13641	P1_R1138_U242	OR	13119
N13642	P1_R1138_U243	OR	13120
N13643	P1_R1138_U244	NAND	13121
N13644	P1_R1138_U245	NAND	13122
N13645	P1_R1138_U246	NAND	13123
N13646	P1_R1138_U247	OR	13124
N13647	P1_R1138_U248	OR	13125
N13648	P1_R1138_U249	NAND	13126
N13649	P1_R1138_U250	NAND	13127
N13650	P1_R1138_U251	NOT	13128
N13651	P1_R1138_U252	OR	13129
N13652	P1_R1138_U253	NAND	13130
N13653	P1_R1138_U254	NAND	13131
N13654	P1_R1138_U255	NOT	13132
N13655	P1_R1138_U256	OR	13133
N13656	P1_R1138_U257	NAND	13134
N13657	P1_R1138_U258	NAND	13135
N13658	P1_R1138_U259	NOT	13136
N13659	P1_R1138_U260	OR	13137
N13660	P1_R1138_U261	OR	13138
N13661	P1_R1138_U262	NOT	13139
N13662	P1_R1138_U263	NAND	13140
N13663	P1_R1138_U264	NAND	13141
N13664	P1_R1138_U265	NAND	13142
N13665	P1_R1138_U266	NAND	13143
N13666	P1_R1138_U267	NOT	13144
N13667	P1_R1138_U268	OR	13145
N13668	P1_R1138_U269	OR	13146
N13669	P1_R1138_U270	OR	13147
N13670	P1_R1138_U271	NOT	13148
N13671	P1_R1138_U272	NAND	13149
N13672	P1_R1138_U273	NAND	13150
N13673	P1_R1138_U274	NAND	13151
N13674	P1_R1138_U275	NAND	13152
N13675	P1_R1138_U276	NAND	13153
N13676	P1_R1138_U277	NAND	13154
N13677	P1_R1138_U278	NAND	13155
N13678	P1_R1138_U279	OR	13156
N13679	P1_R1138_U280	OR	13157
N13680	P1_R1138_U281	NAND	13158
N13681	P1_R1138_U282	NAND	13159
N13682	P1_R1138_U283	NOT	13160
N13683	P1_R1138_U284	OR	13161
N13684	P1_R1138_U285	NAND	13162
N13685	P1_R1138_U286	NAND	13163
N13686	P1_R1138_U287	NOT	13164
N13687	P1_R1138_U288	OR	13165
N13688	P1_R1138_U289	NAND	13166
N13689	P1_R1138_U290	NAND	13167
N13690	P1_R1138_U291	NOT	13168
N13691	P1_R1138_U292	OR	13169
N13692	P1_R1138_U293	NAND	13170
N13693	P1_R1138_U294	NOT	13171
N13694	P1_R1138_U295	OR	13172
N13695	P1_R1138_U296	NAND	13173
N13696	P1_R1138_U297	NOT	13174
N13697	P1_R1138_U298	OR	13175
N13698	P1_R1138_U299	NAND	13176
N13699	P1_R1138_U300	NOT	13177
N13700	P1_R1138_U301	NAND	13178
N13701	P1_R1138_U302	NOT	13179
N13702	P1_R1138_U303	NAND	13180
N13703	P1_R1138_U304	NOT	13181
N13704	P1_R1138_U305	OR	13182
N13705	P1_R1138_U306	NAND	13183
N13706	P1_R1138_U307	NAND	13184
N13707	P1_R1138_U308	NAND	13185
N13708	P1_R1138_U309	NAND	13186
N13709	P1_R1138_U310	NAND	13187
N13710	P1_R1138_U311	OR	13188
N13711	P1_R1138_U312	NAND	13189
N13712	P1_R1138_U313	NOT	13190
N13713	P1_R1138_U314	NAND	13191
N13714	P1_R1138_U315	NAND	13192
N13715	P1_R1138_U316	NAND	13193
N13716	P1_R1138_U317	NAND	13194
N13717	P1_R1138_U318	OR	13195
N13718	P1_R1138_U319	NAND	13196
N13719	P1_R1138_U320	NAND	13197
N13720	P1_R1138_U321	NAND	13198
N13721	P1_R1138_U322	NAND	13199
N13722	P1_R1138_U323	NAND	13200
N13723	P1_R1138_U324	OR	13201
N13724	P1_R1138_U325	NOT	13202
N13725	P1_R1138_U326	OR	13203
N13726	P1_R1138_U327	OR	13204
N13727	P1_R1138_U328	NAND	13205
N13728	P1_R1138_U329	NAND	13206
N13729	P1_R1138_U330	NAND	13207
N13730	P1_R1138_U331	NAND	13208
N13731	P1_R1138_U332	NAND	13209
N13732	P1_R1138_U333	OR	13210
N13733	P1_R1138_U334	NAND	13211
N13734	P1_R1138_U335	NOT	13212
N13735	P1_R1138_U336	OR	13213
N13736	P1_R1138_U337	NAND	13214
N13737	P1_R1138_U338	NAND	13215
N13738	P1_R1138_U339	NAND	13216
N13739	P1_R1138_U340	NAND	13217
N13740	P1_R1138_U341	NAND	13218
N13741	P1_R1138_U342	OR	13219
N13742	P1_R1138_U343	OR	13220
N13743	P1_R1138_U344	NAND	13221
N13744	P1_R1138_U345	NAND	13222
N13745	P1_R1138_U346	NAND	13223
N13746	P1_R1138_U347	NAND	13224
N13747	P1_R1138_U348	NAND	13225
N13748	P1_R1138_U349	NAND	13226
N13749	P1_R1138_U350	NAND	13227
N13750	P1_R1138_U351	NAND	13228
N13751	P1_R1138_U352	NAND	13229
N13752	P1_R1138_U353	NAND	13230
N13753	P1_R1138_U354	NAND	13231
N13754	P1_R1138_U355	NAND	13232
N13755	P1_R1138_U356	NAND	13233
N13756	P1_R1138_U357	NAND	13234
N13757	P1_R1138_U358	NAND	13235
N13758	P1_R1138_U359	NAND	13236
N13759	P1_R1138_U360	NAND	13237
N13760	P1_R1138_U361	NAND	13238
N13761	P1_R1138_U362	NAND	13239
N13762	P1_R1138_U363	NAND	13240
N13763	P1_R1138_U364	NAND	13241
N13764	P1_R1138_U365	NAND	13242
N13765	P1_R1138_U366	NAND	13243
N13766	P1_R1138_U367	NAND	13244
N13767	P1_R1138_U368	NAND	13245
N13768	P1_R1138_U369	NAND	13246
N13769	P1_R1138_U370	NAND	13247
N13770	P1_R1138_U371	NAND	13248
N13771	P1_R1138_U372	NAND	13249
N13772	P1_R1138_U373	NAND	13250
N13773	P1_R1138_U374	NAND	13251
N13774	P1_R1138_U375	NAND	13252
N13775	P1_R1138_U376	NAND	13253
N13776	P1_R1138_U377	NAND	13254
N13777	P1_R1138_U378	NAND	13255
N13778	P1_R1138_U379	NAND	13256
N13779	P1_R1138_U380	NAND	13257
N13780	P1_R1138_U381	NAND	13258
N13781	P1_R1138_U382	NAND	13259
N13782	P1_R1138_U383	NAND	13260
N13783	P1_R1138_U384	NAND	13261
N13784	P1_R1138_U385	NAND	13262
N13785	P1_R1138_U386	NAND	13263
N13786	P1_R1138_U387	NAND	13264
N13787	P1_R1138_U388	NAND	13265
N13788	P1_R1138_U389	NAND	13266
N13789	P1_R1138_U390	NAND	13267
N13790	P1_R1138_U391	NAND	13268
N13791	P1_R1138_U392	NAND	13269
N13792	P1_R1138_U393	NAND	13270
N13793	P1_R1138_U394	NAND	13271
N13794	P1_R1138_U395	NAND	13272
N13795	P1_R1138_U396	NAND	13273
N13796	P1_R1138_U397	NAND	13274
N13797	P1_R1138_U398	NAND	13275
N13798	P1_R1138_U399	NAND	13276
N13799	P1_R1138_U400	NAND	13277
N13800	P1_R1138_U401	NAND	13278
N13801	P1_R1138_U402	NAND	13279
N13802	P1_R1138_U403	NAND	13280
N13803	P1_R1138_U404	NAND	13281
N13804	P1_R1138_U405	NAND	13282
N13805	P1_R1138_U406	NAND	13283
N13806	P1_R1138_U407	NAND	13284
N13807	P1_R1138_U408	NAND	13285
N13808	P1_R1138_U409	NAND	13286
N13809	P1_R1138_U410	NAND	13287
N13810	P1_R1138_U411	NAND	13288
N13811	P1_R1138_U412	NAND	13289
N13812	P1_R1138_U413	NAND	13290
N13813	P1_R1138_U414	NAND	13291
N13814	P1_R1138_U415	NAND	13292
N13815	P1_R1138_U416	NAND	13293
N13816	P1_R1138_U417	NAND	13294
N13817	P1_R1138_U418	NAND	13295
N13818	P1_R1138_U419	NAND	13296
N13819	P1_R1138_U420	NAND	13297
N13820	P1_R1138_U421	NAND	13298
N13821	P1_R1138_U422	NAND	13299
N13822	P1_R1138_U423	NAND	13300
N13823	P1_R1138_U424	NAND	13301
N13824	P1_R1138_U425	NAND	13302
N13825	P1_R1138_U426	NAND	13303
N13826	P1_R1138_U427	NAND	13304
N13827	P1_R1138_U428	NAND	13305
N13828	P1_R1138_U429	NAND	13306
N13829	P1_R1138_U430	NAND	13307
N13830	P1_R1138_U431	NAND	13308
N13831	P1_R1138_U432	NAND	13309
N13832	P1_R1138_U433	NAND	13310
N13833	P1_R1138_U434	NAND	13311
N13834	P1_R1138_U435	NAND	13312
N13835	P1_R1138_U436	NAND	13313
N13836	P1_R1138_U437	NAND	13314
N13837	P1_R1138_U438	NAND	13315
N13838	P1_R1138_U439	NAND	13316
N13839	P1_R1138_U440	NAND	13317
N13840	P1_R1138_U441	NAND	13318
N13841	P1_R1138_U442	NAND	13319
N13842	P1_R1138_U443	NAND	13320
N13843	P1_R1138_U444	NAND	13321
N13844	P1_R1138_U445	NAND	13322
N13845	P1_R1138_U446	NAND	13323
N13846	P1_R1138_U447	NAND	13324
N13847	P1_R1138_U448	NAND	13325
N13848	P1_R1138_U449	NAND	13326
N13849	P1_R1138_U450	NAND	13327
N13850	P1_R1138_U451	NAND	13328
N13851	P1_R1138_U452	NAND	13329
N13852	P1_R1138_U453	NAND	13330
N13853	P1_R1138_U454	NAND	13331
N13854	P1_R1138_U455	NAND	13332
N13855	P1_R1138_U456	NAND	13333
N13856	P1_R1138_U457	NAND	13334
N13857	P1_R1138_U458	NAND	13335
N13858	P1_R1138_U459	NAND	13336
N13859	P1_R1138_U460	NAND	13337
N13860	P1_R1138_U461	NAND	13338
N13861	P1_R1138_U462	NAND	13339
N13862	P1_R1138_U463	NAND	13340
N13863	P1_R1138_U464	NAND	13341
N13864	P1_R1138_U465	NAND	13342
N13865	P1_R1138_U466	NAND	13343
N13866	P1_R1138_U467	NAND	13344
N13867	P1_R1138_U468	NAND	13345
N13868	P1_R1138_U469	NAND	13346
N13869	P1_R1138_U470	NAND	13347
N13870	P1_R1138_U471	NAND	13348
N13871	P1_R1138_U472	NAND	13349
N13872	P1_R1138_U473	NAND	13350
N13873	P1_R1138_U474	NAND	13351
N13874	P1_R1138_U475	NAND	13352
N13875	P1_R1138_U476	NAND	13353
N13876	P1_R1138_U477	NAND	13354
N13877	P1_R1138_U478	NAND	13355
N13878	P1_R1138_U479	NAND	13356
N13879	P1_R1138_U480	NAND	13357
N13880	P1_R1138_U481	NAND	13358
N13881	P1_R1138_U482	NAND	13359
N13882	P1_R1138_U483	NAND	13360
N13883	P1_R1138_U484	NAND	13361
N13884	P1_R1138_U485	NAND	13362
N13885	P1_R1138_U486	NAND	13363
N13886	P1_R1138_U487	NAND	13364
N13887	P1_R1138_U488	NAND	13365
N13888	P1_R1138_U489	NAND	13366
N13889	P1_R1138_U490	NAND	13367
N13890	P1_R1138_U491	NAND	13368
N13891	P1_R1138_U492	NAND	13369
N13892	P1_R1138_U493	NAND	13370
N13893	P1_R1138_U494	NAND	13371
N13894	P1_R1138_U495	NAND	13372
N13895	P1_R1138_U496	NAND	13373
N13896	P1_R1138_U497	NAND	13374
N13897	P1_R1138_U498	NAND	13375
N13898	P1_R1138_U499	NAND	13376
N13899	P1_R1138_U500	NAND	13377
N13900	P1_R1138_U501	NAND	13378
N13901	P1_R1222_U4	AND	13379
N13902	P1_R1222_U5	AND	13380
N13903	P1_R1222_U6	AND	13381
N13904	P1_R1222_U7	AND	13382
N13905	P1_R1222_U8	AND	13383
N13906	P1_R1222_U9	AND	13384
N13907	P1_R1222_U10	AND	13385
N13908	P1_R1222_U11	AND	13386
N13909	P1_R1222_U12	AND	13387
N13910	P1_R1222_U13	AND	13388
N13911	P1_R1222_U14	AND	13389
N13912	P1_R1222_U15	AND	13390
N13913	P1_R1222_U16	AND	13391
N13914	P1_R1222_U17	AND	13392
N13915	P1_R1222_U18	AND	13393
N13916	P1_R1222_U19	AND	13394
N13917	P1_R1222_U20	NOT	13395
N13918	P1_R1222_U21	NOT	13396
N13919	P1_R1222_U22	NOT	13397
N13920	P1_R1222_U23	NAND	13398
N13921	P1_R1222_U24	NOT	13399
N13922	P1_R1222_U25	NOT	13400
N13923	P1_R1222_U26	NOT	13401
N13924	P1_R1222_U27	NOT	13402
N13925	P1_R1222_U28	NOT	13403
N13926	P1_R1222_U29	NOT	13404
N13927	P1_R1222_U30	NOT	13405
N13928	P1_R1222_U31	NOT	13406
N13929	P1_R1222_U32	NAND	13407
N13930	P1_R1222_U33	NOT	13408
N13931	P1_R1222_U34	NOT	13409
N13932	P1_R1222_U35	NAND	13410
N13933	P1_R1222_U36	NOT	13411
N13934	P1_R1222_U37	NOT	13412
N13935	P1_R1222_U38	NOT	13413
N13936	P1_R1222_U39	NOT	13414
N13937	P1_R1222_U40	NOT	13415
N13938	P1_R1222_U41	NAND	13416
N13939	P1_R1222_U42	NAND	13417
N13940	P1_R1222_U43	NAND	13418
N13941	P1_R1222_U44	NAND	13419
N13942	P1_R1222_U45	NAND	13420
N13943	P1_R1222_U46	NAND	13421
N13944	P1_R1222_U47	NOT	13422
N13945	P1_R1222_U48	NOT	13423
N13946	P1_R1222_U49	NOT	13424
N13947	P1_R1222_U50	NOT	13425
N13948	P1_R1222_U51	NOT	13426
N13949	P1_R1222_U52	NOT	13427
N13950	P1_R1222_U53	NOT	13428
N13951	P1_R1222_U54	NOT	13429
N13952	P1_R1222_U55	NOT	13430
N13953	P1_R1222_U56	NOT	13431
N13954	P1_R1222_U57	NOT	13432
N13955	P1_R1222_U58	NOT	13433
N13956	P1_R1222_U59	NOT	13434
N13957	P1_R1222_U60	NAND	13435
N13958	P1_R1222_U61	NOT	13436
N13959	P1_R1222_U62	NAND	13437
N13960	P1_R1222_U63	NOT	13438
N13961	P1_R1222_U64	NOT	13439
N13962	P1_R1222_U65	NOT	13440
N13963	P1_R1222_U66	NOT	13441
N13964	P1_R1222_U67	NOT	13442
N13965	P1_R1222_U68	NOT	13443
N13966	P1_R1222_U69	NAND	13444
N13967	P1_R1222_U70	NOT	13445
N13968	P1_R1222_U71	NOT	13446
N13969	P1_R1222_U72	NOT	13447
N13970	P1_R1222_U73	NOT	13448
N13971	P1_R1222_U74	NOT	13449
N13972	P1_R1222_U75	NOT	13450
N13973	P1_R1222_U76	NOT	13451
N13974	P1_R1222_U77	NOT	13452
N13975	P1_R1222_U78	NAND	13453
N13976	P1_R1222_U79	NOT	13454
N13977	P1_R1222_U80	NOT	13455
N13978	P1_R1222_U81	NAND	13456
N13979	P1_R1222_U82	NOT	13457
N13980	P1_R1222_U83	NOT	13458
N13981	P1_R1222_U84	NOT	13459
N13982	P1_R1222_U85	NOT	13460
N13983	P1_R1222_U86	NOT	13461
N13984	P1_R1222_U87	NAND	13462
N13985	P1_R1222_U88	NOT	13463
N13986	P1_R1222_U89	NOT	13464
N13987	P1_R1222_U90	NAND	13465
N13988	P1_R1222_U91	NOT	13466
N13989	P1_R1222_U92	NAND	13467
N13990	P1_R1222_U93	NAND	13468
N13991	P1_R1222_U94	NAND	13469
N13992	P1_R1222_U95	NAND	13470
N13993	P1_R1222_U96	NAND	13471
N13994	P1_R1222_U97	NAND	13472
N13995	P1_R1222_U98	NAND	13473
N13996	P1_R1222_U99	NAND	13474
N13997	P1_R1222_U100	NAND	13475
N13998	P1_R1222_U101	NAND	13476
N13999	P1_R1222_U102	NAND	13477
N14000	P1_R1222_U103	NAND	13478
N14001	P1_R1222_U104	NAND	13479
N14002	P1_R1222_U105	NAND	13480
N14003	P1_R1222_U106	NAND	13481
N14004	P1_R1222_U107	NAND	13482
N14005	P1_R1222_U108	NAND	13483
N14006	P1_R1222_U109	NAND	13484
N14007	P1_R1222_U110	NAND	13485
N14008	P1_R1222_U111	NAND	13486
N14009	P1_R1222_U112	NAND	13487
N14010	P1_R1222_U113	NAND	13488
N14011	P1_R1222_U114	NAND	13489
N14012	P1_R1222_U115	NAND	13490
N14013	P1_R1222_U116	AND	13491
N14014	P1_R1222_U117	AND	13492
N14015	P1_R1222_U118	AND	13493
N14016	P1_R1222_U119	AND	13494
N14017	P1_R1222_U120	AND	13495
N14018	P1_R1222_U121	AND	13496
N14019	P1_R1222_U122	AND	13497
N14020	P1_R1222_U123	AND	13498
N14021	P1_R1222_U124	AND	13499
N14022	P1_R1222_U125	AND	13500
N14023	P1_R1222_U126	AND	13501
N14024	P1_R1222_U127	AND	13502
N14025	P1_R1222_U128	AND	13503
N14026	P1_R1222_U129	AND	13504
N14027	P1_R1222_U130	AND	13505
N14028	P1_R1222_U131	AND	13506
N14029	P1_R1222_U132	AND	13507
N14030	P1_R1222_U133	AND	13508
N14031	P1_R1222_U134	AND	13509
N14032	P1_R1222_U135	AND	13510
N14033	P1_R1222_U136	AND	13511
N14034	P1_R1222_U137	AND	13512
N14035	P1_R1222_U138	AND	13513
N14036	P1_R1222_U139	AND	13514
N14037	P1_R1222_U140	NAND	13515
N14038	P1_R1222_U141	NAND	13516
N14039	P1_R1222_U142	NOT	13517
N14040	P1_R1222_U143	NOT	13518
N14041	P1_R1222_U144	AND	13519
N14042	P1_R1222_U145	NAND	13520
N14043	P1_R1222_U146	AND	13521
N14044	P1_R1222_U147	NAND	13522
N14045	P1_R1222_U148	AND	13523
N14046	P1_R1222_U149	NAND	13524
N14047	P1_R1222_U150	AND	13525
N14048	P1_R1222_U151	NAND	13526
N14049	P1_R1222_U152	AND	13527
N14050	P1_R1222_U153	NAND	13528
N14051	P1_R1222_U154	AND	13529
N14052	P1_R1222_U155	NAND	13530
N14053	P1_R1222_U156	AND	13531
N14054	P1_R1222_U157	AND	13532
N14055	P1_R1222_U158	NAND	13533
N14056	P1_R1222_U159	NAND	13534
N14057	P1_R1222_U160	AND	13535
N14058	P1_R1222_U161	NAND	13536
N14059	P1_R1222_U162	AND	13537
N14060	P1_R1222_U163	NAND	13538
N14061	P1_R1222_U164	NAND	13539
N14062	P1_R1222_U165	NAND	13540
N14063	P1_R1222_U166	NAND	13541
N14064	P1_R1222_U167	NOT	13542
N14065	P1_R1222_U168	NAND	13543
N14066	P1_R1222_U169	NAND	13544
N14067	P1_R1222_U170	NAND	13545
N14068	P1_R1222_U171	NOT	13546
N14069	P1_R1222_U172	NOT	13547
N14070	P1_R1222_U173	NAND	13548
N14071	P1_R1222_U174	NOT	13549
N14072	P1_R1222_U175	OR	13550
N14073	P1_R1222_U176	OR	13551
N14074	P1_R1222_U177	OR	13552
N14075	P1_R1222_U178	OR	13553
N14076	P1_R1222_U179	NOT	13554
N14077	P1_R1222_U180	OR	13555
N14078	P1_R1222_U181	NOT	13556
N14079	P1_R1222_U182	NOT	13557
N14080	P1_R1222_U183	NAND	13558
N14081	P1_R1222_U184	NAND	13559
N14082	P1_R1222_U185	NAND	13560
N14083	P1_R1222_U186	NAND	13561
N14084	P1_R1222_U187	NAND	13562
N14085	P1_R1222_U188	NAND	13563
N14086	P1_R1222_U189	NAND	13564
N14087	P1_R1222_U190	NAND	13565
N14088	P1_R1222_U191	NAND	13566
N14089	P1_R1222_U192	NOT	13567
N14090	P1_R1222_U193	OR	13568
N14091	P1_R1222_U194	OR	13569
N14092	P1_R1222_U195	NOT	13570
N14093	P1_R1222_U196	NAND	13571
N14094	P1_R1222_U197	NAND	13572
N14095	P1_R1222_U198	NAND	13573
N14096	P1_R1222_U199	NAND	13574
N14097	P1_R1222_U200	NOT	13575
N14098	P1_R1222_U201	OR	13576
N14099	P1_R1222_U202	NAND	13577
N14100	P1_R1222_U203	NOT	13578
N14101	P1_R1222_U204	OR	13579
N14102	P1_R1222_U205	OR	13580
N14103	P1_R1222_U206	NAND	13581
N14104	P1_R1222_U207	NAND	13582
N14105	P1_R1222_U208	NAND	13583
N14106	P1_R1222_U209	NAND	13584
N14107	P1_R1222_U210	NAND	13585
N14108	P1_R1222_U211	OR	13586
N14109	P1_R1222_U212	NAND	13587
N14110	P1_R1222_U213	NAND	13588
N14111	P1_R1222_U214	NOT	13589
N14112	P1_R1222_U215	NAND	13590
N14113	P1_R1222_U216	NAND	13591
N14114	P1_R1222_U217	NAND	13592
N14115	P1_R1222_U218	NOT	13593
N14116	P1_R1222_U219	OR	13594
N14117	P1_R1222_U220	NAND	13595
N14118	P1_R1222_U221	NAND	13596
N14119	P1_R1222_U222	NAND	13597
N14120	P1_R1222_U223	NAND	13598
N14121	P1_R1222_U224	NAND	13599
N14122	P1_R1222_U225	OR	13600
N14123	P1_R1222_U226	NAND	13601
N14124	P1_R1222_U227	NOT	13602
N14125	P1_R1222_U228	NAND	13603
N14126	P1_R1222_U229	NAND	13604
N14127	P1_R1222_U230	NAND	13605
N14128	P1_R1222_U231	NAND	13606
N14129	P1_R1222_U232	NAND	13607
N14130	P1_R1222_U233	OR	13608
N14131	P1_R1222_U234	OR	13609
N14132	P1_R1222_U235	NAND	13610
N14133	P1_R1222_U236	NAND	13611
N14134	P1_R1222_U237	NAND	13612
N14135	P1_R1222_U238	OR	13613
N14136	P1_R1222_U239	NAND	13614
N14137	P1_R1222_U240	NAND	13615
N14138	P1_R1222_U241	NOT	13616
N14139	P1_R1222_U242	OR	13617
N14140	P1_R1222_U243	OR	13618
N14141	P1_R1222_U244	NAND	13619
N14142	P1_R1222_U245	NAND	13620
N14143	P1_R1222_U246	NAND	13621
N14144	P1_R1222_U247	OR	13622
N14145	P1_R1222_U248	OR	13623
N14146	P1_R1222_U249	NAND	13624
N14147	P1_R1222_U250	NAND	13625
N14148	P1_R1222_U251	NOT	13626
N14149	P1_R1222_U252	OR	13627
N14150	P1_R1222_U253	NAND	13628
N14151	P1_R1222_U254	NAND	13629
N14152	P1_R1222_U255	NOT	13630
N14153	P1_R1222_U256	OR	13631
N14154	P1_R1222_U257	NAND	13632
N14155	P1_R1222_U258	NAND	13633
N14156	P1_R1222_U259	NOT	13634
N14157	P1_R1222_U260	OR	13635
N14158	P1_R1222_U261	OR	13636
N14159	P1_R1222_U262	NOT	13637
N14160	P1_R1222_U263	NAND	13638
N14161	P1_R1222_U264	NAND	13639
N14162	P1_R1222_U265	NAND	13640
N14163	P1_R1222_U266	NAND	13641
N14164	P1_R1222_U267	NOT	13642
N14165	P1_R1222_U268	OR	13643
N14166	P1_R1222_U269	OR	13644
N14167	P1_R1222_U270	OR	13645
N14168	P1_R1222_U271	NOT	13646
N14169	P1_R1222_U272	NAND	13647
N14170	P1_R1222_U273	NAND	13648
N14171	P1_R1222_U274	NAND	13649
N14172	P1_R1222_U275	NAND	13650
N14173	P1_R1222_U276	NAND	13651
N14174	P1_R1222_U277	NAND	13652
N14175	P1_R1222_U278	NAND	13653
N14176	P1_R1222_U279	OR	13654
N14177	P1_R1222_U280	OR	13655
N14178	P1_R1222_U281	NAND	13656
N14179	P1_R1222_U282	NAND	13657
N14180	P1_R1222_U283	NOT	13658
N14181	P1_R1222_U284	OR	13659
N14182	P1_R1222_U285	NAND	13660
N14183	P1_R1222_U286	NAND	13661
N14184	P1_R1222_U287	NOT	13662
N14185	P1_R1222_U288	OR	13663
N14186	P1_R1222_U289	NAND	13664
N14187	P1_R1222_U290	NAND	13665
N14188	P1_R1222_U291	NOT	13666
N14189	P1_R1222_U292	OR	13667
N14190	P1_R1222_U293	NAND	13668
N14191	P1_R1222_U294	NOT	13669
N14192	P1_R1222_U295	OR	13670
N14193	P1_R1222_U296	NAND	13671
N14194	P1_R1222_U297	NOT	13672
N14195	P1_R1222_U298	OR	13673
N14196	P1_R1222_U299	NAND	13674
N14197	P1_R1222_U300	NOT	13675
N14198	P1_R1222_U301	NAND	13676
N14199	P1_R1222_U302	NOT	13677
N14200	P1_R1222_U303	NAND	13678
N14201	P1_R1222_U304	NOT	13679
N14202	P1_R1222_U305	OR	13680
N14203	P1_R1222_U306	NAND	13681
N14204	P1_R1222_U307	NAND	13682
N14205	P1_R1222_U308	NAND	13683
N14206	P1_R1222_U309	NAND	13684
N14207	P1_R1222_U310	NAND	13685
N14208	P1_R1222_U311	OR	13686
N14209	P1_R1222_U312	NAND	13687
N14210	P1_R1222_U313	NOT	13688
N14211	P1_R1222_U314	NAND	13689
N14212	P1_R1222_U315	NAND	13690
N14213	P1_R1222_U316	NAND	13691
N14214	P1_R1222_U317	NAND	13692
N14215	P1_R1222_U318	OR	13693
N14216	P1_R1222_U319	NAND	13694
N14217	P1_R1222_U320	NAND	13695
N14218	P1_R1222_U321	NAND	13696
N14219	P1_R1222_U322	NAND	13697
N14220	P1_R1222_U323	NAND	13698
N14221	P1_R1222_U324	OR	13699
N14222	P1_R1222_U325	NOT	13700
N14223	P1_R1222_U326	OR	13701
N14224	P1_R1222_U327	OR	13702
N14225	P1_R1222_U328	NAND	13703
N14226	P1_R1222_U329	NAND	13704
N14227	P1_R1222_U330	NAND	13705
N14228	P1_R1222_U331	NAND	13706
N14229	P1_R1222_U332	NAND	13707
N14230	P1_R1222_U333	OR	13708
N14231	P1_R1222_U334	NAND	13709
N14232	P1_R1222_U335	NOT	13710
N14233	P1_R1222_U336	OR	13711
N14234	P1_R1222_U337	NAND	13712
N14235	P1_R1222_U338	NAND	13713
