deep_node	original_net	original_kind	original_gate	original_order	deep_gate	boundary_exact	local_truth_exact	global_signature_exact	deep_is_sink	paper_candidate_legal
N12163	ADD_1596_U241	GATE	NAND	11396	NOT	True	True	True	False	True
N12164	ADD_1596_U242	GATE	NOT	11397	NOT	True	True	True	False	True
N12165	ADD_1596_U243	GATE	NAND	11398	NOT	True	True	True	False	True
N12166	ADD_1596_U244	GATE	NAND	11399	NOT	True	True	True	False	True
N12167	ADD_1596_U245	GATE	NAND	11400	NOT	True	True	True	False	True
N12168	ADD_1596_U246	GATE	NAND	11401	NOT	True	True	True	False	True
N12169	ADD_1596_U247	GATE	NOT	11402	NOT	True	True	True	False	True
N12170	ADD_1596_U248	GATE	NAND	11403	NOT	True	True	True	False	True
N12171	ADD_1596_U249	GATE	NAND	11404	NOT	True	True	True	False	True
N12172	ADD_1596_U250	GATE	NAND	11405	NOT	True	True	True	False	True
N12173	ADD_1596_U251	GATE	NAND	11406	NOT	True	True	True	False	True
N12174	ADD_1596_U252	GATE	NOT	11407	NOT	True	True	True	False	True
N12175	ADD_1596_U253	GATE	NAND	11408	NOT	True	True	True	False	True
N12176	ADD_1596_U254	GATE	NAND	11409	NOT	True	True	True	False	True
N12177	ADD_1596_U255	GATE	NAND	11410	NOT	True	True	True	False	True
N12178	ADD_1596_U256	GATE	NAND	11411	NOT	True	True	True	False	True
N12179	ADD_1596_U257	GATE	NOT	11412	NOT	True	True	True	False	True
N12180	ADD_1596_U258	GATE	NAND	11413	NOT	True	True	True	False	True
N12181	ADD_1596_U259	GATE	NAND	11414	NOT	True	True	True	False	True
N12182	ADD_1596_U260	GATE	NAND	11415	NOT	True	True	True	False	True
N12183	ADD_1596_U261	GATE	NAND	11416	NOT	True	True	True	False	True
N12184	ADD_1596_U262	GATE	NOT	11417	NOT	True	True	True	False	True
N12185	ADD_1596_U263	GATE	NAND	11418	NOT	True	True	True	False	True
N12186	ADD_1596_U264	GATE	NAND	11419	NOT	True	True	True	False	True
N12187	ADD_1596_U265	GATE	NAND	11420	NOT	True	True	True	False	True
N12188	ADD_1596_U266	GATE	NAND	11421	NOT	True	True	True	False	True
N12189	ADD_1596_U267	GATE	NOT	11422	NOT	True	True	True	False	True
N12190	ADD_1596_U268	GATE	NAND	11423	NOT	True	True	True	False	True
N12191	ADD_1596_U269	GATE	NAND	11424	NOT	True	True	True	False	True
N12192	ADD_1596_U270	GATE	NAND	11425	NOT	True	True	True	False	True
N12193	ADD_1596_U271	GATE	NAND	11426	NOT	True	True	True	False	True
N12194	ADD_1596_U272	GATE	NOT	11427	NOT	True	True	True	False	True
N12195	ADD_1596_U273	GATE	NAND	11428	NOT	True	True	True	False	True
N12196	ADD_1596_U274	GATE	NAND	11429	NOT	True	True	True	False	True
N12197	LT_1601_21_U6	GATE	NOT	11430	NOT	True	True	True	False	True
N12198	P1_ADD_99_U4	GATE	NOT	11431	NOT	True	True	True	False	True
N12199	P1_ADD_99_U5	GATE	AND	11432	AND	True	True	True	False	True
N12200	P1_ADD_99_U6	GATE	NOT	11433	NOT	True	True	True	False	True
N12201	P1_ADD_99_U7	GATE	NAND	11434	NOT	True	True	True	False	True
N12202	P1_ADD_99_U8	GATE	NOT	11435	NOT	True	True	True	False	True
N12203	P1_ADD_99_U9	GATE	NAND	11436	NOT	True	True	True	False	True
N12204	P1_ADD_99_U10	GATE	NOT	11437	NOT	True	True	True	False	True
N12205	P1_ADD_99_U11	GATE	NAND	11438	NOT	True	True	True	False	True
N12206	P1_ADD_99_U12	GATE	NOT	11439	NOT	True	True	True	False	True
N12207	P1_ADD_99_U13	GATE	NAND	11440	NOT	True	True	True	False	True
N12208	P1_ADD_99_U14	GATE	NOT	11441	NOT	True	True	True	False	True
N12209	P1_ADD_99_U15	GATE	NOT	11442	NOT	True	True	True	False	True
N12210	P1_ADD_99_U16	GATE	NAND	11443	NOT	True	True	True	False	True
N12211	P1_ADD_99_U17	GATE	NAND	11444	NOT	True	True	True	False	True
N12212	P1_ADD_99_U18	GATE	NOT	11445	NOT	True	True	True	False	True
N12213	P1_ADD_99_U19	GATE	NAND	11446	NOT	True	True	True	False	True
N12214	P1_ADD_99_U20	GATE	NOT	11447	NOT	True	True	True	False	True
N12215	P1_ADD_99_U21	GATE	NAND	11448	NOT	True	True	True	False	True
N12216	P1_ADD_99_U22	GATE	NOT	11449	NOT	True	True	True	False	True
N12217	P1_ADD_99_U23	GATE	NAND	11450	NOT	True	True	True	False	True
N12218	P1_ADD_99_U24	GATE	NOT	11451	NOT	True	True	True	False	True
N12219	P1_ADD_99_U25	GATE	NAND	11452	NOT	True	True	True	False	True
N12220	P1_ADD_99_U26	GATE	NOT	11453	NOT	True	True	True	False	True
N12221	P1_ADD_99_U27	GATE	NAND	11454	NOT	True	True	True	False	True
N12222	P1_ADD_99_U28	GATE	NOT	11455	NOT	True	True	True	False	True
N12223	P1_ADD_99_U29	GATE	NAND	11456	NOT	True	True	True	False	True
N12224	P1_ADD_99_U30	GATE	NOT	11457	NOT	True	True	True	False	True
N12225	P1_ADD_99_U31	GATE	NAND	11458	NOT	True	True	True	False	True
N12226	P1_ADD_99_U32	GATE	NOT	11459	NOT	True	True	True	False	True
N12227	P1_ADD_99_U33	GATE	NAND	11460	NOT	True	True	True	False	True
N12228	P1_ADD_99_U34	GATE	NOT	11461	NOT	True	True	True	False	True
N12229	P1_ADD_99_U35	GATE	NAND	11462	NOT	True	True	True	False	True
N12230	P1_ADD_99_U36	GATE	NOT	11463	NOT	True	True	True	False	True
N12231	P1_ADD_99_U37	GATE	NAND	11464	NOT	True	True	True	False	True
N12232	P1_ADD_99_U38	GATE	NOT	11465	NOT	True	True	True	False	True
N12233	P1_ADD_99_U39	GATE	NAND	11466	NOT	True	True	True	False	True
N12234	P1_ADD_99_U40	GATE	NOT	11467	NOT	True	True	True	False	True
N12235	P1_ADD_99_U41	GATE	NAND	11468	NOT	True	True	True	False	True
N12236	P1_ADD_99_U42	GATE	NOT	11469	NOT	True	True	True	False	True
N12237	P1_ADD_99_U43	GATE	NAND	11470	NOT	True	True	True	False	True
N12238	P1_ADD_99_U44	GATE	NOT	11471	NOT	True	True	True	False	True
N12239	P1_ADD_99_U45	GATE	NAND	11472	NOT	True	True	True	False	True
N12240	P1_ADD_99_U46	GATE	NOT	11473	NOT	True	True	True	False	True
N12241	P1_ADD_99_U47	GATE	NAND	11474	NOT	True	True	True	False	True
N12242	P1_ADD_99_U48	GATE	NOT	11475	NOT	True	True	True	False	True
N12243	P1_ADD_99_U49	GATE	NAND	11476	NOT	True	True	True	False	True
N12244	P1_ADD_99_U50	GATE	NOT	11477	NOT	True	True	True	False	True
N12245	P1_ADD_99_U51	GATE	NAND	11478	NOT	True	True	True	False	True
N12246	P1_ADD_99_U52	GATE	NOT	11479	NOT	True	True	True	False	True
N12247	P1_ADD_99_U53	GATE	NOT	11480	NOT	True	True	True	False	True
N12248	P1_ADD_99_U54	GATE	NAND	11481	NOT	True	True	True	False	True
N12249	P1_ADD_99_U55	GATE	NAND	11482	NOT	True	True	True	False	True
N12250	P1_ADD_99_U56	GATE	NAND	11483	NOT	True	True	True	False	True
N12251	P1_ADD_99_U57	GATE	NAND	11484	NOT	True	True	True	False	True
N12252	P1_ADD_99_U58	GATE	NAND	11485	NOT	True	True	True	False	True
N12253	P1_ADD_99_U59	GATE	NAND	11486	NOT	True	True	True	False	True
N12254	P1_ADD_99_U60	GATE	NAND	11487	NOT	True	True	True	False	True
N12255	P1_ADD_99_U61	GATE	NAND	11488	NOT	True	True	True	False	True
N12256	P1_ADD_99_U62	GATE	NAND	11489	NOT	True	True	True	False	True
N12257	P1_ADD_99_U63	GATE	NAND	11490	NOT	True	True	True	False	True
N12258	P1_ADD_99_U64	GATE	NAND	11491	NOT	True	True	True	False	True
N12259	P1_ADD_99_U65	GATE	NAND	11492	NOT	True	True	True	False	True
N12260	P1_ADD_99_U66	GATE	NAND	11493	NOT	True	True	True	False	True
N12261	P1_ADD_99_U67	GATE	NAND	11494	NOT	True	True	True	False	True
N12262	P1_ADD_99_U68	GATE	NAND	11495	NOT	True	True	True	False	True
N12263	P1_ADD_99_U69	GATE	NAND	11496	NOT	True	True	True	False	True
N12264	P1_ADD_99_U70	GATE	NAND	11497	NOT	True	True	True	False	True
N12265	P1_ADD_99_U71	GATE	NAND	11498	NOT	True	True	True	False	True
N12266	P1_ADD_99_U72	GATE	NAND	11499	NOT	True	True	True	False	True
N12267	P1_ADD_99_U73	GATE	NAND	11500	NOT	True	True	True	False	True
N12268	P1_ADD_99_U74	GATE	NAND	11501	NOT	True	True	True	False	True
N12269	P1_ADD_99_U75	GATE	NAND	11502	NOT	True	True	True	False	True
N12270	P1_ADD_99_U76	GATE	NAND	11503	NOT	True	True	True	False	True
N12271	P1_ADD_99_U77	GATE	NAND	11504	NOT	True	True	True	False	True
N12272	P1_ADD_99_U78	GATE	NAND	11505	NOT	True	True	True	False	True
N12273	P1_ADD_99_U79	GATE	NAND	11506	NOT	True	True	True	False	True
N12274	P1_ADD_99_U80	GATE	NOT	11507	NOT	True	True	True	False	True
N12275	P1_ADD_99_U81	GATE	NOT	11508	NOT	True	True	True	False	True
N12276	P1_ADD_99_U82	GATE	NOT	11509	NOT	True	True	True	False	True
N12277	P1_ADD_99_U83	GATE	NOT	11510	NOT	True	True	True	False	True
N12278	P1_ADD_99_U84	GATE	NOT	11511	NOT	True	True	True	False	True
N12279	P1_ADD_99_U85	GATE	NOT	11512	NOT	True	True	True	False	True
N12280	P1_ADD_99_U86	GATE	NOT	11513	NOT	True	True	True	False	True
N12281	P1_ADD_99_U87	GATE	NOT	11514	NOT	True	True	True	False	True
N12282	P1_ADD_99_U88	GATE	NOT	11515	NOT	True	True	True	False	True
N12283	P1_ADD_99_U89	GATE	NOT	11516	NOT	True	True	True	False	True
N12284	P1_ADD_99_U90	GATE	NOT	11517	NOT	True	True	True	False	True
N12285	P1_ADD_99_U91	GATE	NOT	11518	NOT	True	True	True	False	True
N12286	P1_ADD_99_U92	GATE	NOT	11519	NOT	True	True	True	False	True
N12287	P1_ADD_99_U93	GATE	NOT	11520	NOT	True	True	True	False	True
N12288	P1_ADD_99_U94	GATE	NOT	11521	NOT	True	True	True	False	True
N12289	P1_ADD_99_U95	GATE	NOT	11522	NOT	True	True	True	False	True
N12290	P1_ADD_99_U96	GATE	NOT	11523	NOT	True	True	True	False	True
N12291	P1_ADD_99_U97	GATE	NOT	11524	NOT	True	True	True	False	True
N12292	P1_ADD_99_U98	GATE	NOT	11525	NOT	True	True	True	False	True
N12293	P1_ADD_99_U99	GATE	NOT	11526	NOT	True	True	True	False	True
N12294	P1_ADD_99_U100	GATE	NOT	11527	NOT	True	True	True	False	True
N12295	P1_ADD_99_U101	GATE	NOT	11528	NOT	True	True	True	False	True
N12296	P1_ADD_99_U102	GATE	NOT	11529	NOT	True	True	True	False	True
N12297	P1_ADD_99_U103	GATE	NOT	11530	NOT	True	True	True	False	True
N12298	P1_ADD_99_U104	GATE	NAND	11531	NOT	True	True	True	False	True
N12299	P1_ADD_99_U105	GATE	NAND	11532	NOT	True	True	True	False	True
N12300	P1_ADD_99_U106	GATE	NAND	11533	NOT	True	True	True	False	True
N12301	P1_ADD_99_U107	GATE	NAND	11534	NOT	True	True	True	False	True
N12302	P1_ADD_99_U108	GATE	NAND	11535	NOT	True	True	True	False	True
N12303	P1_ADD_99_U109	GATE	NAND	11536	NOT	True	True	True	False	True
N12304	P1_ADD_99_U110	GATE	NAND	11537	NOT	True	True	True	False	True
N12305	P1_ADD_99_U111	GATE	NAND	11538	NOT	True	True	True	False	True
N12306	P1_ADD_99_U112	GATE	NAND	11539	NOT	True	True	True	False	True
N12307	P1_ADD_99_U113	GATE	NAND	11540	NOT	True	True	True	False	True
N12308	P1_ADD_99_U114	GATE	NAND	11541	NOT	True	True	True	False	True
N12309	P1_ADD_99_U115	GATE	NAND	11542	NOT	True	True	True	False	True
N12310	P1_ADD_99_U116	GATE	NAND	11543	NOT	True	True	True	False	True
N12311	P1_ADD_99_U117	GATE	NAND	11544	NOT	True	True	True	False	True
N12312	P1_ADD_99_U118	GATE	NAND	11545	NOT	True	True	True	False	True
N12313	P1_ADD_99_U119	GATE	NAND	11546	NOT	True	True	True	False	True
N12314	P1_ADD_99_U120	GATE	NAND	11547	NOT	True	True	True	False	True
N12315	P1_ADD_99_U121	GATE	NAND	11548	NOT	True	True	True	False	True
N12316	P1_ADD_99_U122	GATE	NAND	11549	NOT	True	True	True	False	True
N12317	P1_ADD_99_U123	GATE	NAND	11550	NOT	True	True	True	False	True
N12318	P1_ADD_99_U124	GATE	NAND	11551	NOT	True	True	True	False	True
N12319	P1_ADD_99_U125	GATE	NAND	11552	NOT	True	True	True	False	True
N12320	P1_ADD_99_U126	GATE	NAND	11553	NOT	True	True	True	False	True
N12321	P1_ADD_99_U127	GATE	NAND	11554	NOT	True	True	True	False	True
N12322	P1_ADD_99_U128	GATE	NAND	11555	NOT	True	True	True	False	True
N12323	P1_ADD_99_U129	GATE	NAND	11556	NOT	True	True	True	False	True
N12324	P1_ADD_99_U130	GATE	NAND	11557	NOT	True	True	True	False	True
N12325	P1_ADD_99_U131	GATE	NAND	11558	NOT	True	True	True	False	True
N12326	P1_ADD_99_U132	GATE	NAND	11559	NOT	True	True	True	False	True
N12327	P1_ADD_99_U133	GATE	NAND	11560	NOT	True	True	True	False	True
N12328	P1_ADD_99_U134	GATE	NAND	11561	NOT	True	True	True	False	True
N12329	P1_ADD_99_U135	GATE	NAND	11562	NOT	True	True	True	False	True
N12330	P1_ADD_99_U136	GATE	NAND	11563	NOT	True	True	True	False	True
N12331	P1_ADD_99_U137	GATE	NAND	11564	NOT	True	True	True	False	True
N12332	P1_ADD_99_U138	GATE	NAND	11565	NOT	True	True	True	False	True
N12333	P1_ADD_99_U139	GATE	NAND	11566	NOT	True	True	True	False	True
N12334	P1_ADD_99_U140	GATE	NAND	11567	NOT	True	True	True	False	True
N12335	P1_ADD_99_U141	GATE	NAND	11568	NOT	True	True	True	False	True
N12336	P1_ADD_99_U142	GATE	NAND	11569	NOT	True	True	True	False	True
N12337	P1_ADD_99_U143	GATE	NAND	11570	NOT	True	True	True	False	True
N12338	P1_ADD_99_U144	GATE	NAND	11571	NOT	True	True	True	False	True
N12339	P1_ADD_99_U145	GATE	NAND	11572	NOT	True	True	True	False	True
N12340	P1_ADD_99_U146	GATE	NAND	11573	NOT	True	True	True	False	True
N12341	P1_ADD_99_U147	GATE	NAND	11574	NOT	True	True	True	False	True
N12342	P1_ADD_99_U148	GATE	NAND	11575	NOT	True	True	True	False	True
N12343	P1_ADD_99_U149	GATE	NAND	11576	NOT	True	True	True	False	True
N12344	P1_ADD_99_U150	GATE	NAND	11577	NOT	True	True	True	False	True
N12345	P1_ADD_99_U151	GATE	NAND	11578	NOT	True	True	True	False	True
N12346	P1_ADD_99_U152	GATE	NAND	11579	NOT	True	True	True	False	True
N12347	P1_ADD_99_U153	GATE	NAND	11580	NOT	True	True	True	False	True
N12348	P1_R1105_U4	GATE	AND	11581	AND	True	True	True	False	True
N12349	P1_R1105_U5	GATE	AND	11582	AND	True	True	True	False	True
N12350	P1_R1105_U6	GATE	AND	11583	AND	True	True	True	False	True
N12351	P1_R1105_U7	GATE	AND	11584	AND	True	True	True	False	True
N12352	P1_R1105_U8	GATE	AND	11585	AND	True	True	True	False	True
N12353	P1_R1105_U9	GATE	AND	11586	AND	True	True	True	False	True
N12354	P1_R1105_U10	GATE	AND	11587	AND	True	True	True	False	True
N12355	P1_R1105_U11	GATE	AND	11588	AND	True	True	True	False	True
N12356	P1_R1105_U12	GATE	AND	11589	AND	True	True	True	False	True
N12357	P1_R1105_U13	GATE	AND	11590	AND	True	True	True	False	True
N12358	P1_R1105_U14	GATE	AND	11591	AND	True	True	True	False	True
N12359	P1_R1105_U15	GATE	AND	11592	AND	True	True	True	False	True
N12360	P1_R1105_U16	GATE	AND	11593	AND	True	True	True	False	True
N12361	P1_R1105_U17	GATE	NOT	11594	NOT	True	True	True	False	True
N12362	P1_R1105_U18	GATE	NOT	11595	NOT	True	True	True	False	True
N12363	P1_R1105_U19	GATE	NOT	11596	NOT	True	True	True	False	True
N12364	P1_R1105_U20	GATE	NAND	11597	NOT	True	True	True	False	True
N12365	P1_R1105_U21	GATE	NOT	11598	NOT	True	True	True	False	True
N12366	P1_R1105_U22	GATE	NOT	11599	NOT	True	True	True	False	True
N12367	P1_R1105_U23	GATE	NOT	11600	NOT	True	True	True	False	True
N12368	P1_R1105_U24	GATE	NOT	11601	NOT	True	True	True	False	True
N12369	P1_R1105_U25	GATE	NOT	11602	NOT	True	True	True	False	True
N12370	P1_R1105_U26	GATE	NOT	11603	NOT	True	True	True	False	True
N12371	P1_R1105_U27	GATE	NOT	11604	NOT	True	True	True	False	True
N12372	P1_R1105_U28	GATE	NOT	11605	NOT	True	True	True	False	True
N12373	P1_R1105_U29	GATE	NAND	11606	NOT	True	True	True	False	True
N12374	P1_R1105_U30	GATE	NOT	11607	NOT	True	True	True	False	True
N12375	P1_R1105_U31	GATE	NOT	11608	NOT	True	True	True	False	True
N12376	P1_R1105_U32	GATE	NAND	11609	NOT	True	True	True	False	True
N12377	P1_R1105_U33	GATE	NOT	11610	NOT	True	True	True	False	True
N12378	P1_R1105_U34	GATE	NOT	11611	NOT	True	True	True	False	True
N12379	P1_R1105_U35	GATE	NOT	11612	NOT	True	True	True	False	True
N12380	P1_R1105_U36	GATE	NOT	11613	NOT	True	True	True	False	True
N12381	P1_R1105_U37	GATE	NOT	11614	NOT	True	True	True	False	True
N12382	P1_R1105_U38	GATE	NAND	11615	NOT	True	True	True	False	True
N12383	P1_R1105_U39	GATE	NAND	11616	NOT	True	True	True	False	True
N12384	P1_R1105_U40	GATE	NAND	11617	NOT	True	True	True	False	True
N12385	P1_R1105_U41	GATE	NAND	11618	NOT	True	True	True	False	True
N12386	P1_R1105_U42	GATE	NAND	11619	NOT	True	True	True	False	True
N12387	P1_R1105_U43	GATE	NAND	11620	NOT	True	True	True	False	True
N12388	P1_R1105_U44	GATE	NOT	11621	NOT	True	True	True	False	True
N12389	P1_R1105_U45	GATE	NOT	11622	NOT	True	True	True	False	True
N12390	P1_R1105_U46	GATE	NOT	11623	NOT	True	True	True	False	True
N12391	P1_R1105_U47	GATE	NAND	11624	NOT	True	True	True	False	True
N12392	P1_R1105_U48	GATE	NOT	11625	NOT	True	True	True	False	True
N12393	P1_R1105_U49	GATE	NAND	11626	NOT	True	True	True	False	True
N12394	P1_R1105_U50	GATE	NOT	11627	NOT	True	True	True	False	True
N12395	P1_R1105_U51	GATE	NOT	11628	NOT	True	True	True	False	True
N12396	P1_R1105_U52	GATE	NOT	11629	NOT	True	True	True	False	True
N12397	P1_R1105_U53	GATE	NOT	11630	NOT	True	True	True	False	True
N12398	P1_R1105_U54	GATE	NOT	11631	NOT	True	True	True	False	True
N12399	P1_R1105_U55	GATE	NOT	11632	NOT	True	True	True	False	True
N12400	P1_R1105_U56	GATE	NAND	11633	NOT	True	True	True	False	True
N12401	P1_R1105_U57	GATE	NOT	11634	NOT	True	True	True	False	True
N12402	P1_R1105_U58	GATE	NOT	11635	NOT	True	True	True	False	True
N12403	P1_R1105_U59	GATE	NOT	11636	NOT	True	True	True	False	True
N12404	P1_R1105_U60	GATE	NOT	11637	NOT	True	True	True	False	True
N12405	P1_R1105_U61	GATE	NOT	11638	NOT	True	True	True	False	True
N12406	P1_R1105_U62	GATE	NOT	11639	NOT	True	True	True	False	True
N12407	P1_R1105_U63	GATE	NOT	11640	NOT	True	True	True	False	True
N12408	P1_R1105_U64	GATE	NOT	11641	NOT	True	True	True	False	True
N12409	P1_R1105_U65	GATE	NAND	11642	NOT	True	True	True	False	True
N12410	P1_R1105_U66	GATE	NAND	11643	NOT	True	True	True	False	True
N12411	P1_R1105_U67	GATE	NAND	11644	NOT	True	True	True	False	True
N12412	P1_R1105_U68	GATE	NAND	11645	NOT	True	True	True	False	True
N12413	P1_R1105_U69	GATE	NAND	11646	NOT	True	True	True	False	True
N12414	P1_R1105_U70	GATE	NAND	11647	NOT	True	True	True	False	True
N12415	P1_R1105_U71	GATE	NAND	11648	NOT	True	True	True	False	True
N12416	P1_R1105_U72	GATE	NAND	11649	NOT	True	True	True	False	True
N12417	P1_R1105_U73	GATE	NAND	11650	NOT	True	True	True	False	True
N12418	P1_R1105_U74	GATE	NAND	11651	NOT	True	True	True	False	True
N12419	P1_R1105_U75	GATE	NAND	11652	NOT	True	True	True	False	True
N12420	P1_R1105_U76	GATE	NAND	11653	NOT	True	True	True	False	True
N12421	P1_R1105_U77	GATE	NAND	11654	NOT	True	True	True	False	True
N12422	P1_R1105_U78	GATE	NAND	11655	NOT	True	True	True	False	True
N12423	P1_R1105_U79	GATE	NAND	11656	NOT	True	True	True	False	True
N12424	P1_R1105_U80	GATE	NAND	11657	NOT	True	True	True	False	True
N12425	P1_R1105_U81	GATE	NAND	11658	NOT	True	True	True	False	True
N12426	P1_R1105_U82	GATE	NAND	11659	NOT	True	True	True	False	True
N12427	P1_R1105_U83	GATE	NAND	11660	NOT	True	True	True	False	True
N12428	P1_R1105_U84	GATE	NOT	11661	NOT	True	True	True	False	True
N12429	P1_R1105_U85	GATE	NOT	11662	NOT	True	True	True	False	True
N12430	P1_R1105_U86	GATE	NAND	11663	NOT	True	True	True	False	True
N12431	P1_R1105_U87	GATE	NAND	11664	NOT	True	True	True	False	True
N12432	P1_R1105_U88	GATE	NAND	11665	NOT	True	True	True	False	True
N12433	P1_R1105_U89	GATE	NOT	11666	NOT	True	True	True	False	True
N12434	P1_R1105_U90	GATE	NAND	11667	NOT	True	True	True	False	True
N12435	P1_R1105_U91	GATE	NAND	11668	NOT	True	True	True	False	True
N12436	P1_R1105_U92	GATE	NOT	11669	NOT	True	True	True	False	True
N12437	P1_R1105_U93	GATE	NOT	11670	NOT	True	True	True	False	True
N12438	P1_R1105_U94	GATE	OR	11671	NOT	True	True	True	False	True
N12439	P1_R1105_U95	GATE	OR	11672	NOT	True	True	True	False	True
N12440	P1_R1105_U96	GATE	OR	11673	NOT	True	True	True	False	True
N12441	P1_R1105_U97	GATE	OR	11674	NOT	True	True	True	False	True
N12442	P1_R1105_U98	GATE	NOT	11675	NOT	True	True	True	False	True
N12443	P1_R1105_U99	GATE	OR	11676	NOT	True	True	True	False	True
N12444	P1_R1105_U100	GATE	NOT	11677	NOT	True	True	True	False	True
N12445	P1_R1105_U101	GATE	NOT	11678	NOT	True	True	True	False	True
N12446	P1_R1105_U102	GATE	NAND	11679	NOT	True	True	True	False	True
N12447	P1_R1105_U103	GATE	NAND	11680	NOT	True	True	True	False	True
N12448	P1_R1105_U104	GATE	NAND	11681	NOT	True	True	True	False	True
N12449	P1_R1105_U105	GATE	NAND	11682	NOT	True	True	True	False	True
N12450	P1_R1105_U106	GATE	NAND	11683	NOT	True	True	True	False	True
N12451	P1_R1105_U107	GATE	NAND	11684	NOT	True	True	True	False	True
N12452	P1_R1105_U108	GATE	NAND	11685	NOT	True	True	True	False	True
N12453	P1_R1105_U109	GATE	NAND	11686	NOT	True	True	True	False	True
N12454	P1_R1105_U110	GATE	NAND	11687	NOT	True	True	True	False	True
N12455	P1_R1105_U111	GATE	NOT	11688	NOT	True	True	True	False	True
N12456	P1_R1105_U112	GATE	OR	11689	NOT	True	True	True	False	True
N12457	P1_R1105_U113	GATE	OR	11690	NOT	True	True	True	False	True
N12458	P1_R1105_U114	GATE	NOT	11691	NOT	True	True	True	False	True
N12459	P1_R1105_U115	GATE	NAND	11692	NOT	True	True	True	False	True
N12460	P1_R1105_U116	GATE	NAND	11693	NOT	True	True	True	False	True
N12461	P1_R1105_U117	GATE	NAND	11694	NOT	True	True	True	False	True
N12462	P1_R1105_U118	GATE	NAND	11695	NOT	True	True	True	False	True
N12463	P1_R1105_U119	GATE	NOT	11696	NOT	True	True	True	False	True
N12464	P1_R1105_U120	GATE	OR	11697	NOT	True	True	True	False	True
N12465	P1_R1105_U121	GATE	NAND	11698	NOT	True	True	True	False	True
N12466	P1_R1105_U122	GATE	NOT	11699	NOT	True	True	True	False	True
N12467	P1_R1105_U123	GATE	OR	11700	NOT	True	True	True	False	True
N12468	P1_R1105_U124	GATE	OR	11701	NOT	True	True	True	False	True
N12469	P1_R1105_U125	GATE	NAND	11702	NOT	True	True	True	False	True
N12470	P1_R1105_U126	GATE	NAND	11703	NOT	True	True	True	False	True
N12471	P1_R1105_U127	GATE	NAND	11704	NOT	True	True	True	False	True
N12472	P1_R1105_U128	GATE	NAND	11705	NOT	True	True	True	False	True
N12473	P1_R1105_U129	GATE	NAND	11706	NOT	True	True	True	False	True
N12474	P1_R1105_U130	GATE	OR	11707	NOT	True	True	True	False	True
N12475	P1_R1105_U131	GATE	NAND	11708	NOT	True	True	True	False	True
N12476	P1_R1105_U132	GATE	NAND	11709	NOT	True	True	True	False	True
N12477	P1_R1105_U133	GATE	NOT	11710	NOT	True	True	True	False	True
N12478	P1_R1105_U134	GATE	NAND	11711	NOT	True	True	True	False	True
N12479	P1_R1105_U135	GATE	NAND	11712	NOT	True	True	True	False	True
N12480	P1_R1105_U136	GATE	NAND	11713	NOT	True	True	True	False	True
N12481	P1_R1105_U137	GATE	NOT	11714	NOT	True	True	True	False	True
N12482	P1_R1105_U138	GATE	OR	11715	NOT	True	True	True	False	True
N12483	P1_R1105_U139	GATE	NAND	11716	NOT	True	True	True	False	True
N12484	P1_R1105_U140	GATE	NAND	11717	NOT	True	True	True	False	True
N12485	P1_R1105_U141	GATE	NAND	11718	NOT	True	True	True	False	True
N12486	P1_R1105_U142	GATE	NAND	11719	NOT	True	True	True	False	True
N12487	P1_R1105_U143	GATE	NAND	11720	NOT	True	True	True	False	True
N12488	P1_R1105_U144	GATE	OR	11721	NOT	True	True	True	False	True
N12489	P1_R1105_U145	GATE	NAND	11722	NOT	True	True	True	False	True
N12490	P1_R1105_U146	GATE	NOT	11723	NOT	True	True	True	False	True
N12491	P1_R1105_U147	GATE	NAND	11724	NOT	True	True	True	False	True
N12492	P1_R1105_U148	GATE	NAND	11725	NOT	True	True	True	False	True
N12493	P1_R1105_U149	GATE	NAND	11726	NOT	True	True	True	False	True
N12494	P1_R1105_U150	GATE	NAND	11727	NOT	True	True	True	False	True
N12495	P1_R1105_U151	GATE	NAND	11728	NOT	True	True	True	False	True
N12496	P1_R1105_U152	GATE	OR	11729	NOT	True	True	True	False	True
N12497	P1_R1105_U153	GATE	NOT	11730	NOT	True	True	True	False	True
N12498	P1_R1105_U154	GATE	OR	11731	NOT	True	True	True	False	True
N12499	P1_R1105_U155	GATE	OR	11732	NOT	True	True	True	False	True
N12500	P1_R1105_U156	GATE	NAND	11733	NOT	True	True	True	False	True
N12501	P1_R1105_U157	GATE	NAND	11734	NOT	True	True	True	False	True
N12502	P1_R1105_U158	GATE	NAND	11735	NOT	True	True	True	False	True
N12503	P1_R1105_U159	GATE	OR	11736	NOT	True	True	True	False	True
N12504	P1_R1105_U160	GATE	NAND	11737	NOT	True	True	True	False	True
N12505	P1_R1105_U161	GATE	NAND	11738	NOT	True	True	True	False	True
N12506	P1_R1105_U162	GATE	NOT	11739	NOT	True	True	True	False	True
N12507	P1_R1105_U163	GATE	OR	11740	NOT	True	True	True	False	True
N12508	P1_R1105_U164	GATE	OR	11741	NOT	True	True	True	False	True
N12509	P1_R1105_U165	GATE	NAND	11742	NOT	True	True	True	False	True
N12510	P1_R1105_U166	GATE	NAND	11743	NOT	True	True	True	False	True
N12511	P1_R1105_U167	GATE	NAND	11744	NOT	True	True	True	False	True
N12512	P1_R1105_U168	GATE	OR	11745	NOT	True	True	True	False	True
