[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:52:02 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p20_weight_0p75
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:52:02 budgets=iscas99__b15_1:278
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:52:02 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:52:02 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=260 node=N6688 type=observe q_typed_reliable_context=5.521338 sequence=686.159811
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=261 node=N6538 type=observe q_typed_reliable_context=6.292365 sequence=692.452176
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=262 node=N8234 type=control1 q_typed_reliable_context=6.487763 sequence=698.939940
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=263 node=N6678 type=observe q_typed_reliable_context=1.272223 sequence=700.212162
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=264 node=N4537 type=observe q_typed_reliable_context=5.829889 sequence=706.042051
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=265 node=N689 type=observe q_typed_reliable_context=6.135780 sequence=712.177831
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=266 node=N898 type=observe q_typed_reliable_context=0.916815 sequence=713.094646
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=267 node=N545 type=observe q_typed_reliable_context=3.440979 sequence=716.535625
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=268 node=N2243 type=observe q_typed_reliable_context=6.513913 sequence=723.049538
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=269 node=N8783 type=control1 q_typed_reliable_context=0.867860 sequence=723.917398
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=270 node=N8233 type=control1 q_typed_reliable_context=4.743288 sequence=728.660686
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=271 node=N7433 type=observe q_typed_reliable_context=2.542782 sequence=731.203468
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=272 node=N695 type=observe q_typed_reliable_context=2.742258 sequence=733.945727
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=273 node=N7802 type=observe q_typed_reliable_context=3.458530 sequence=737.404256
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=274 node=N7463 type=observe q_typed_reliable_context=1.912542 sequence=739.316799
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=275 node=N2271 type=observe q_typed_reliable_context=6.662253 sequence=745.979052
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=276 node=N4544 type=observe q_typed_reliable_context=5.375683 sequence=751.354735
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=277 node=N696 type=observe q_typed_reliable_context=3.351062 sequence=754.705797
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=278 node=N2259 type=observe q_typed_reliable_context=5.084415 sequence=759.790212
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p20_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:55:19 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=196.12 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p20_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:55:19 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1] {
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p20_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p20_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1] }
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:55:25 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12680999999999998 plan_sec=196.12 eval_sec=6.513 total_sec=202.645
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:55:25 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12680999999999998 positives=1 negatives=0 elapsed=202.646
