[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p20_weight_0p75
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:48:20 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=269 node=N8783 type=control1 q_typed_reliable_context=0.867859 sequence=723.971872
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=270 node=N8233 type=control1 q_typed_reliable_context=4.743300 sequence=728.715172
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=271 node=N7433 type=observe q_typed_reliable_context=2.542806 sequence=731.257978
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=272 node=N695 type=observe q_typed_reliable_context=2.742276 sequence=734.000253
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=273 node=N7802 type=observe q_typed_reliable_context=3.458536 sequence=737.458789
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=274 node=N7463 type=observe q_typed_reliable_context=1.912547 sequence=739.371336
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=275 node=N2271 type=observe q_typed_reliable_context=6.662239 sequence=746.033575
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=276 node=N4544 type=observe q_typed_reliable_context=5.375687 sequence=751.409263
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=277 node=N696 type=observe q_typed_reliable_context=3.351068 sequence=754.760331
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=278 node=N2259 type=observe q_typed_reliable_context=5.084420 sequence=759.844750
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p20_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:51:48 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=208.305 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p20_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:51:48 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1] {
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p20_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p20_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [eval iscas99__b15_1] }
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:51:54 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12680999999999998 plan_sec=208.305 eval_sec=6.632 total_sec=214.948
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.20/w0.75] [gmean] 2026-07-21T11:51:54 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12680999999999998 positives=1 negatives=0 elapsed=214.949
