[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p10_weight_0p75
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:40:53 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=269 node=N1854 type=observe q_typed_residual_context=0.852124 sequence=469.412261
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=270 node=N6688 type=observe q_typed_residual_context=0.723364 sequence=470.135625
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=271 node=N4532 type=control0 q_typed_residual_context=0.654727 sequence=470.790352
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=272 node=N6678 type=observe q_typed_residual_context=0.726138 sequence=471.516490
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=273 node=N4513 type=observe q_typed_residual_context=0.696064 sequence=472.212554
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=274 node=N4442 type=control0 q_typed_residual_context=0.829183 sequence=473.041736
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=275 node=N4469 type=control0 q_typed_residual_context=0.797958 sequence=473.839695
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=276 node=N7720 type=control0 q_typed_residual_context=1.358122 sequence=475.197817
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=277 node=N2181 type=observe q_typed_residual_context=1.140636 sequence=476.338453
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=278 node=N752 type=observe q_typed_residual_context=1.146847 sequence=477.485300
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:35 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=221.492 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:35 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1] {
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1] }
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11879000000000006 plan_sec=221.492 eval_sec=7.292 total_sec=228.797
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11879000000000006 positives=1 negatives=0 elapsed=228.798
