[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:48:20 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_1p00
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:48:20 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:48:20 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:48:20 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=269 node=N4338 type=control0 q_typed_reliable_context=5.795778 sequence=690.503963
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=270 node=N515 type=control1 q_typed_reliable_context=5.730000 sequence=696.233963
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=271 node=N5665 type=control0 q_typed_reliable_context=6.523779 sequence=702.757742
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=272 node=N5671 type=control0 q_typed_reliable_context=5.730000 sequence=708.487742
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=273 node=N756 type=observe q_typed_reliable_context=2.288305 sequence=710.776046
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=274 node=N697 type=observe q_typed_reliable_context=4.209899 sequence=714.985946
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=275 node=N2271 type=observe q_typed_reliable_context=5.516786 sequence=720.502731
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=276 node=N5000 type=observe q_typed_reliable_context=6.661719 sequence=727.164451
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=277 node=N4551 type=observe q_typed_reliable_context=5.730000 sequence=732.894451
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=6.515361 sequence=739.409812
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_1p00/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:51:55 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=215.48 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_1p00/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:51:55 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [eval iscas99__b15_1] {
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_1p00/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_1p00/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [eval iscas99__b15_1] }
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:52:02 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1254400000000001 plan_sec=215.48 eval_sec=7.147 total_sec=222.645
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w1.00] [gmean] 2026-07-21T11:52:02 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1254400000000001 positives=1 negatives=0 elapsed=222.646
