[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_0p75
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=269 node=N4338 type=control0 q_typed_reliable_context=5.795778 sequence=690.514251
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=270 node=N515 type=control1 q_typed_reliable_context=5.730000 sequence=696.244251
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=271 node=N5665 type=control0 q_typed_reliable_context=6.523779 sequence=702.768030
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=272 node=N5671 type=control0 q_typed_reliable_context=5.730000 sequence=708.498030
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=273 node=N756 type=observe q_typed_reliable_context=2.288305 sequence=710.786335
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=274 node=N697 type=observe q_typed_reliable_context=4.209899 sequence=714.996234
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=275 node=N2271 type=observe q_typed_reliable_context=5.516786 sequence=720.513020
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=276 node=N5000 type=observe q_typed_reliable_context=6.661719 sequence=727.174739
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=277 node=N4551 type=observe q_typed_reliable_context=5.730000 sequence=732.904739
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=6.515361 sequence=739.420100
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:10 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=207.175 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:10 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1] {
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_reliable_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1] }
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:17 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1254400000000001 plan_sec=207.175 eval_sec=7.441 total_sec=214.63
[b15-r7/cone_long_rank/epoch_010/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:17 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1254400000000001 positives=1 negatives=0 elapsed=214.631
