[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p10_weight_0p75
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 budgets=iscas99__b15_1:278
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:52:02 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=261 node=N652 type=control1 q_typed_reliable_context=5.316366 sequence=640.617402
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=262 node=N8606 type=control1 q_typed_reliable_context=5.890156 sequence=646.507558
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=263 node=N8238 type=control1 q_typed_reliable_context=6.174014 sequence=652.681572
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=264 node=N8237 type=control1 q_typed_reliable_context=6.712502 sequence=659.394074
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=265 node=N8605 type=control1 q_typed_reliable_context=7.046753 sequence=666.440827
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=266 node=N4436 type=control0 q_typed_reliable_context=4.261752 sequence=670.702579
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=267 node=N8236 type=control1 q_typed_reliable_context=7.014226 sequence=677.716805
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=268 node=N902 type=control1 q_typed_reliable_context=6.968357 sequence=684.685162
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=269 node=N4338 type=control0 q_typed_reliable_context=5.795778 sequence=690.480939
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=270 node=N515 type=control1 q_typed_reliable_context=5.730000 sequence=696.210939
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=271 node=N5665 type=control0 q_typed_reliable_context=6.523779 sequence=702.734718
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=272 node=N5671 type=control0 q_typed_reliable_context=5.730000 sequence=708.464718
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=273 node=N756 type=observe q_typed_reliable_context=2.288305 sequence=710.753023
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=274 node=N697 type=observe q_typed_reliable_context=4.209899 sequence=714.962922
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=275 node=N2271 type=observe q_typed_reliable_context=5.516786 sequence=720.479708
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=276 node=N5000 type=observe q_typed_reliable_context=6.661719 sequence=727.141427
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=277 node=N4551 type=observe q_typed_reliable_context=5.730000 sequence=732.871427
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=278 node=N696 type=observe q_typed_reliable_context=6.515361 sequence=739.386788
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:55:22 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=199.615 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:55:22 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1] {
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_toplist/best_final_horizon/q_typed_reliable_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [eval iscas99__b15_1] }
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:55:29 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.1254400000000001 plan_sec=199.615 eval_sec=6.815 total_sec=206.446
[b15-r7/cone_long_toplist/best_final_horizon/q_typed_reliable_context/a0.10/w0.75] [gmean] 2026-07-21T11:55:29 variant_done id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.1254400000000001 positives=1 negatives=0 elapsed=206.447
