[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_residual_context/alpha_0p10_weight_0p75
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:44:42 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=275 node=N541 type=observe q_typed_residual_context=0.861992 sequence=453.193643
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=276 node=N543 type=observe q_typed_residual_context=0.846632 sequence=454.040275
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=277 node=N545 type=observe q_typed_residual_context=0.851959 sequence=454.892234
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] [plan] step=278 node=N689 type=observe q_typed_residual_context=1.441840 sequence=456.334073
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_residual_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:11 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=208.354 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_residual_context/alpha_0p10_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:11 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1] {
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_residual_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/epoch_010/q_typed_residual_context/alpha_0p10_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [eval iscas99__b15_1] }
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:18 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.12230000000000008 plan_sec=208.354 eval_sec=7.028 total_sec=215.395
[b15-r7/cone_long_rank/epoch_010/q_typed_residual_context/a0.10/w0.75] [gmean] 2026-07-21T11:48:18 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.12230000000000008 positives=1 negatives=0 elapsed=215.396
