[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:40:53 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p20_weight_0p75
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:40:53 budgets=iscas99__b15_1:278
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:40:53 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:40:53 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=268 node=N734 type=observe q_typed_residual_context=2.774621 sequence=374.128754
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=269 node=N5671 type=control0 q_typed_residual_context=2.382471 sequence=376.511225
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=270 node=N6728 type=control1 q_typed_residual_context=0.990763 sequence=377.501988
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=271 node=N6956 type=control0 q_typed_residual_context=0.795461 sequence=378.297449
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=272 node=N5715 type=control0 q_typed_residual_context=0.682133 sequence=378.979582
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=273 node=N6947 type=control0 q_typed_residual_context=0.866828 sequence=379.846410
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=274 node=N4879 type=control0 q_typed_residual_context=0.847608 sequence=380.694018
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=275 node=N2348 type=control0 q_typed_residual_context=0.806101 sequence=381.500119
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=276 node=N6678 type=observe q_typed_residual_context=0.619772 sequence=382.119891
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=277 node=N7380 type=observe q_typed_residual_context=0.818697 sequence=382.938588
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] [plan] step=278 node=N686 type=observe q_typed_residual_context=1.019394 sequence=383.957983
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [plan iscas99__b15_1] saved=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p20_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:44:27 [1/1] plan_done benchmark=iscas99__b15_1 plan_sec=213.527 plan_csv=autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p20_weight_0p75/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0.csv
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:44:27 [1/1] eval_start benchmark=iscas99__b15_1 backend=atalanta-bist patterns=300000
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [eval iscas99__b15_1] {
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [eval iscas99__b15_1]   "records": 2,
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [eval iscas99__b15_1]   "labels_csv": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p20_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [eval iscas99__b15_1]   "summary_json": "autoresearch/loop-260720-0945/model_training_round7/b15_selection/cone_long_rank/best_final_horizon/q_typed_residual_context/alpha_0p20_weight_0p75/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [eval iscas99__b15_1] }
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:44:35 [1/1] eval_done benchmark=iscas99__b15_1 delta_tc=0.11609000000000014 plan_sec=213.527 eval_sec=7.981 total_sec=221.521
[b15-r7/cone_long_rank/best_final_horizon/q_typed_residual_context/a0.20/w0.75] [gmean] 2026-07-21T11:44:35 variant_done id=greedy__cumulative__q_typed_residual_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.11609000000000014 positives=1 negatives=0 elapsed=221.522
