split	variant	checkpoint_name	benchmark_id	state_id	candidate_strategy	oracle_best_delta_tc	baseline_top1_action	baseline_top1_delta_tc	ranker_top1_action	ranker_top1_delta_tc	delta_vs_baseline	ranker_top1_regret
expanded_val	linear_l2	incumbent	subckt_0008	initial	cached_hard_cone	0.003630000000000022	__buf_split_16::observe	0.003630000000000022	__buf_split_9::control1	-0.0031199999999999006	-0.006749999999999923	0.006749999999999923
expanded_val	linear_l2	incumbent	subckt_0008	initial	cached_random	0.16049000000000013	__buf_split_5935::control1	-0.013020000000000032	__buf_split_5935::control1	-0.013020000000000032	0.0	0.17351000000000016
expanded_val	linear_l2	incumbent	subckt_0008	initial	cached_stride	0.11147000000000007	new_n9279_::observe	0.003630000000000022	__buf_split_9::control1	-0.0031199999999999006	-0.006749999999999923	0.11458999999999997
expanded_val	linear_l2	incumbent	subckt_0045	initial	cached_hard_cone	0.03208	__aig_not_957::control1	0.03208	__aig_not_954::control1	0.03208	0.0	0.0
expanded_val	linear_l2	incumbent	subckt_0045	initial	cached_random	0.043299999999999894	__aig_and_978::control1	0.03208	__aig_not_977::observe	0.002489999999999881	-0.029590000000000116	0.04081000000000001
expanded_val	linear_l2	incumbent	subckt_0045	initial	cached_stride	0.08751999999999993	__aig_and_7202::observe	0.002489999999999881	__buf_split_742::observe	0.002489999999999881	0.0	0.08503000000000005
expanded_val	linear_l2	incumbent	subckt_0050	initial	cached_hard_cone	0.0036199999999999566	U1319::observe	3.999999999992898e-05	__buf_split_27::control1	-0.0017500000000000293	-0.0017899999999999583	0.005369999999999986
expanded_val	linear_l2	incumbent	subckt_0050	initial	cached_random	0.0018599999999999728	__aig_and_646::control1	-0.0017500000000000293	__buf_split_827::control1	-0.0017500000000000293	0.0	0.003610000000000002
expanded_val	linear_l2	incumbent	subckt_0050	initial	cached_stride	0.003649999999999931	__aig_and_649::control1	-0.0017500000000000293	__aig_and_649::control1	-0.0017500000000000293	0.0	0.00539999999999996
expanded_val	linear_l2	incumbent	subckt_0106	initial	cached_hard_cone	0.00029999999999996696	__aig_and_27::control1	0.00014999999999998348	__aig_and_27::control1	0.00014999999999998348	0.0	0.00014999999999998348
expanded_val	linear_l2	incumbent	subckt_0106	initial	cached_random	0.00029999999999996696	__aig_and_95::control1	0.00014999999999998348	__aig_and_95::control1	0.00014999999999998348	0.0	0.00014999999999998348
expanded_val	linear_l2	incumbent	subckt_0106	initial	cached_stride	0.00029999999999996696	__aig_and_94::control1	0.00014999999999998348	__buf_split_1234::control1	0.00014999999999998348	0.0	0.00014999999999998348
expanded_val	linear_l2	incumbent	subckt_0111	initial	cached_hard_cone	0.0018000000000001348	new_n441_::observe	0.0018000000000001348	new_n441_::observe	0.0018000000000001348	0.0	0.0
expanded_val	linear_l2	incumbent	subckt_0111	initial	cached_random	0.07577000000000023	new_n531_::observe	0.0018000000000001348	new_n531_::observe	0.0018000000000001348	0.0	0.07397000000000009
expanded_val	linear_l2	incumbent	subckt_0111	initial	cached_stride	0.006860000000000088	new_n1948_::observe	0.0018000000000001348	new_n1533_::observe	0.0018000000000001348	0.0	0.005059999999999953
expanded_val	linear_l2	incumbent	subckt_0150	initial	cached_hard_cone	0.004270000000000107	__buf_split_58::control1	-0.08117999999999992	__buf_split_52::control1	-0.08117999999999992	0.0	0.08545000000000003
expanded_val	linear_l2	incumbent	subckt_0150	initial	cached_random	0.02414000000000005	__buf_split_61::control1	-0.08117999999999992	__buf_split_61::control1	-0.08117999999999992	0.0	0.10531999999999997
expanded_val	linear_l2	incumbent	subckt_0150	initial	cached_stride	0.027450000000000085	__aig_not_377::control0	-0.25451999999999997	__aig_not_377::control1	-0.08784999999999998	0.16666999999999998	0.11530000000000007
expanded_val	linear_l2	incumbent	subckt_0164	initial	cached_hard_cone	0.0037000000000000366	__buf_split_3::observe	0.000260000000000149	__buf_split_5::control1	0.0037000000000000366	0.0034399999999998876	0.0
expanded_val	linear_l2	incumbent	subckt_0164	initial	cached_random	0.007280000000000064	__aig_and_291::observe	0.00380999999999998	__buf_split_13::control1	0.0037000000000000366	-0.00010999999999994348	0.0035800000000000276
expanded_val	linear_l2	incumbent	subckt_0164	initial	cached_stride	0.010850000000000026	__aig_and_291::observe	0.00380999999999998	__buf_split_1::control1	0.0037000000000000366	-0.00010999999999994348	0.00714999999999999
expanded_val	linear_l2	incumbent	subckt_0216	initial	cached_hard_cone	0.008339999999999903	__buf_split_1::observe	0.00012999999999996348	__buf_split_21::observe	0.00012999999999996348	0.0	0.00820999999999994
expanded_val	linear_l2	incumbent	subckt_0216	initial	cached_random	0.00012999999999996348	__buf_split_141::control1	-0.003610000000000002	__buf_split_368::control0	-0.003610000000000002	0.0	0.0037399999999999656
expanded_val	linear_l2	incumbent	subckt_0216	initial	cached_stride	0.010170000000000012	new_n4274_::observe	0.00012999999999996348	new_n4274_::observe	0.00012999999999996348	0.0	0.010040000000000049
expanded_val	linear_l2	incumbent	subckt_0217	initial	cached_hard_cone	0.029839999999999978	__buf_split_62::control0	0.029839999999999978	__buf_split_64::observe	0.0014099999999999113	-0.028430000000000066	0.028430000000000066
expanded_val	linear_l2	incumbent	subckt_0217	initial	cached_random	0.029839999999999978	__aig_and_131::control1	0.029839999999999978	__aig_not_450::observe	0.006220000000000003	-0.023619999999999974	0.023619999999999974
expanded_val	linear_l2	incumbent	subckt_0217	initial	cached_stride	0.02012999999999998	__aig_and_163::observe	0.0014099999999999113	__buf_split_279::observe	0.0014099999999999113	0.0	0.01872000000000007
expanded_val	linear_l2	incumbent	subckt_0249	initial	cached_hard_cone	0.0025300000000000322	__buf_split_9::control0	-0.03839999999999999	__buf_split_9::observe	0.0025300000000000322	0.04093000000000002	0.0
expanded_val	linear_l2	incumbent	subckt_0249	initial	cached_random	0.025960000000000094	I552::control0	-0.03839999999999999	__buf_split_245::observe	-0.0131	0.02529999999999999	0.039060000000000095
expanded_val	linear_l2	incumbent	subckt_0249	initial	cached_stride	0.08065	__aig_and_211::observe	0.0025300000000000322	__aig_and_211::observe	0.0025300000000000322	0.0	0.07811999999999997
expanded_val	linear_l2	incumbent	subckt_0251	initial	cached_hard_cone	0.08111000000000002	__buf_split_264411::control1	0.0013200000000000989	__buf_split_264411::control1	0.0013200000000000989	0.0	0.07978999999999992
expanded_val	linear_l2	incumbent	subckt_0251	initial	cached_random	0.07046999999999992	new_n512884_::observe	0.002610000000000001	__buf_split_1173::control1	0.0013200000000000989	-0.0012899999999999023	0.06914999999999982
expanded_val	linear_l2	incumbent	subckt_0251	initial	cached_stride	0.08111000000000002	new_n512894_::observe	0.002610000000000001	__buf_split_1171::control1	0.0013200000000000989	-0.0012899999999999023	0.07978999999999992
expanded_val	linear_l2	incumbent	subckt_0298	initial	cached_hard_cone	0.0026599999999999957	__aig_not_3::observe	0.00010999999999994348	__aig_and_5::observe	0.0026599999999999957	0.0025500000000000522	0.0
expanded_val	linear_l2	incumbent	subckt_0298	initial	cached_random	0.0013299999999999423	__aig_and_34040::observe	0.00010999999999994348	__aig_and_33863::observe	0.00010999999999994348	0.0	0.0012199999999999989
expanded_val	linear_l2	incumbent	subckt_0298	initial	cached_stride	0.0013299999999999423	new_n14667::control0	4.999999999988347e-05	__aig_and_35472::observe	0.00010999999999994348	6.0000000000060005e-05	0.0012199999999999989
expanded_val	linear_l2	incumbent	subckt_0299	initial	cached_hard_cone	0.0025199999999999667	__aig_not_608::control1	-0.010630000000000028	__buf_split_439::control1	-0.010630000000000028	0.0	0.013149999999999995
expanded_val	linear_l2	incumbent	subckt_0299	initial	cached_random	0.006460000000000021	__aig_and_19232::control1	-0.018569999999999975	__aig_not_2185::observe	0.0025199999999999667	0.021089999999999942	0.003940000000000055
expanded_val	linear_l2	incumbent	subckt_0299	initial	cached_stride	0.0930700000000001	__aig_and_2184::control1	-0.010630000000000028	__aig_and_19238::observe	0.0025199999999999667	0.013149999999999995	0.09055000000000013
expanded_val	linear_l2	incumbent	subckt_0350	initial	cached_hard_cone	0.01922999999999997	__buf_split_34::control1	0.009800000000000031	__buf_split_28::control1	0.009800000000000031	0.0	0.009429999999999938
expanded_val	linear_l2	incumbent	subckt_0350	initial	cached_random	0.009969999999999923	__aig_and_64::control1	-0.009070000000000022	__aig_not_175::control1	-0.009070000000000022	0.0	0.019039999999999946
expanded_val	linear_l2	incumbent	subckt_0350	initial	cached_stride	0.01922999999999997	II902::control1	-0.018510000000000026	II740::observe	0.0007099999999998774	0.019219999999999904	0.018520000000000092
expanded_val	linear_l2	incumbent	subckt_0362	initial	cached_hard_cone	0.003089999999999926	__buf_split_28::control0	-0.009170000000000011	__buf_split_7::control1	-0.009170000000000011	0.0	0.012259999999999938
expanded_val	linear_l2	incumbent	subckt_0362	initial	cached_random	0.02322000000000002	__buf_split_13524::observe	0.0012699999999998823	__buf_split_15427::control1	-0.009170000000000011	-0.010439999999999894	0.03239000000000003
expanded_val	linear_l2	incumbent	subckt_0362	initial	cached_stride	0.010439999999999894	__buf_split_4::control0	-0.009170000000000011	new_n83302_::observe	0.0012699999999998823	0.010439999999999894	0.009170000000000011
expanded_val	linear_l2	incumbent	subckt_0399	initial	cached_hard_cone	0.026310000000000056	__aig_and_48::observe	0.00032999999999994145	__aig_not_43::control1	-0.0014699999999999713	-0.0017999999999999128	0.027780000000000027
expanded_val	linear_l2	incumbent	subckt_0399	initial	cached_random	0.00032999999999994145	__buf_split_60481::control1	-0.0014699999999999713	__buf_split_60481::control1	-0.0014699999999999713	0.0	0.0017999999999999128
expanded_val	linear_l2	incumbent	subckt_0399	initial	cached_stride	0.00032999999999994145	new_n40714::control1	-0.0014699999999999713	new_n39958::observe	0.00017000000000000348	0.0016399999999999748	0.00015999999999993797
transfer	linear_l2	incumbent	b15_C	initial	cached_hard_cone	0.030590000000000006	__buf_split_7::control1	0.030590000000000006	__buf_split_3::control0	0.030590000000000006	0.0	0.0
transfer	linear_l2	incumbent	b15_C	initial	cached_stride	0.03266000000000013	N12321::control0	0.030590000000000006	N12321::control0	0.030590000000000006	0.0	0.0020700000000001273
transfer	linear_l2	incumbent	b15_C	initial	hard_fault_recall_union	0.06855000000000011	N6538::control1	0.03064000000000011	N10901::control0	0.030810000000000115	0.00017000000000000348	0.037739999999999996
transfer	linear_l2	incumbent	i2c_aig	initial	cached_hard_cone	5.999999999994898e-05	N247::observe	5.999999999994898e-05	N159::control1	-0.027800000000000047	-0.027859999999999996	0.027859999999999996
transfer	linear_l2	incumbent	i2c_aig	initial	cached_stride	0.0025300000000000322	N252::observe	5.999999999994898e-05	N2082::control1	-0.027800000000000047	-0.027859999999999996	0.03033000000000008
transfer	linear_l2	incumbent	i2c_aig	initial	hard_fault_recall_union	0.004749999999999921	N634::control0	-0.02811000000000008	N489::control1	-0.02842	-0.00030999999999992145	0.03316999999999992
